schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212-INTRO,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,1,212,212-intro,212-intro,unmarked-unit-introduction,false,exposition,212-intro,212-intro,9,15,9,16,144,560,136,583,fdfd9a4dd213635f5cd6989dee52a230c29294b5fba13e59f225951830564970,9820f11ae226e4f0bce3a8e9bad10ee5e969edb4f1173b0e0db45ee0a46ca8a2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212A,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,2,212A,212A,212A,explicit,false,exposition,212A,212A,16,36,17,37,560,1258,583,1317,c1afd6be3ab5ecb661f0c88079806ec8208ce11a73725bbd4cf80ddbc6a26333,c5ff2b4e208d152a127d290334ec24b5bb11bfb0dee1ab13258a9e11980ace88,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212B,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,3,212B,212B,212B,explicit,false,exposition,212B,212B,37,92,38,97,1258,3154,1317,3368,5e45ee36f9a8e7d75ceace2e041e317cb6c49ef9d3cbfbf516c815bd5e2494e8,6bd1ff1707a58053f5c86d8db819e64cc9795f33e0f92abb46c87917662cc9fc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212C,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,4,212C,212C,212C,explicit,false,exposition,212C,212C,93,95,98,100,3154,3241,3368,3457,c265726e8c3389c45245b011646cd10cea7aa8349eba15c6c0df4530033e6493,c4673572757336ade543d6fb066dd73d45fb6cf92de6a642e732dfb1a167c2d9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212CA,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,5,212Ca,212Ca,212Ca,explicit,false,exposition,212Ca,212Ca,96,124,101,130,3241,4405,3457,4710,d1d623903e054245dd56bee7ea0093290ce2d664e989d017ca35e99f5ed8770f,758735f3bfa29c16799572e4ef6d5c119ddc3b0deb4af08d09a79cbdbdc1d85e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212CB,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,6,212Cb,212Cb,212Cb,explicit,false,exposition,212Cb,212Cb,125,143,131,149,4405,5012,4710,5348,5cade9759c793442c28abf7e41f90acd54d1eb3b4a3b9440139104e29f94f6b4,2475c73a7ef8c05dfd35419eafe8f7dc87efee01e4e7131fe05fa09717019cc8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212CC,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,7,212Cc,212Cc,212Cc,explicit,false,exposition,212Cc,212Cc,144,160,150,168,5012,5791,5348,6204,8695ae177385a4d1e675ec532c2668bb8099b9d6ed5788d3053574974c1572d9,bfbdeaac88eaa1789bf2543180cec382dea7112e8d723ffeb522d5f5c54c79b1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212CD,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,8,212Cd,212Cd,212Cd,explicit,false,exposition,212Cd,212Cd,161,169,169,176,5791,6216,6204,6656,02f6c73428c186556dd5b125c608e8acc6fd6c94278acfcafcbad60bdd8724ef,65cc633b22552effd4c6afb2d25c54f3434b9c48b567160f0b9bdc276802af47,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212D,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,9,212D,212D,212D,explicit,false,exposition,212D,212D,170,208,177,217,6216,7652,6656,8164,7674c32bfb45cbf701fb7eea28b4323ff800fab57729599d83b7411d28bd357b,1a5ed87c69782eda6ea2c0c4c32024cec639335cbc96c19aac63652ecee482d6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S212-SEG-212E,O007-FREMLIN-V2-S212,O007-RIGHTS-FREMLIN-DSL,,10,212E,212E,212E,explicit,false,exposition,212E,212E,209,287,218,308,7652,10619,8164,11416,487a337111bdf0cc96b895242d8b5689e15665883269341e0ab27739d390f6e2,8e18918e61e8ed079f1e334aa766ddb17233175025377a34978e877d2a2ed0eb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
