schema_version,record_type,id,unit_id,rights_id,segment_id,source_anchor,source_label,target_label,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,provenance
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272D,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272D,272D,272D,272D,"\leader{272D}{Proposition} Let $(\Omega,\Sigma,\mu)$ be a probability
space and $\langle X_i\rangle_{i\in I}$ a family of real-valued random
variables on $\Omega$.   For each $i\in I$, let $\Sigma_i$ be the
$\sigma$-algebra defined by $X_i$\cmmnt{, as in 272C}.   Then the
following are equiveridical:

(i) $\langle X_i\rangle_{i\in I}$ is independent;

(ii) whenever $i_1,\ldots,i_n$ are distinct members of $I$ and
$F_1,\ldots,F_n$ are Borel subsets of $\Bbb R$, then

\Centerline{$\Pr(X_{i_j}\in F_j\text{ for every }j\le n)
=\prod_{j=1}^n\Pr(X_{i_j}\in F_j)$;}

(iii) whenever $\langle F_i\rangle_{i\in I}$ is a family of Borel
subsets of $\Bbb R$, and $\{i:F_i\ne\Bbb R\}$ is finite, then

\Centerline{$\hat\mu\bigl(
\bigcap_{i\in I}(X_i^{-1}[F_i]\cup(\Omega\setminus\dom X_i))\bigr)
=\prod_{i\in I}\Pr(X_i\in F_i)$,}

\noindent where $\hat\mu$ is the completion of $\mu$;

(iv) $\langle\Sigma_i\rangle_{i\in I}$ is independent with respect to
$\hat\mu$.

","\leader{272D}{Proposisi} Misalkan $(\Omega,\Sigma,\mu)$ suatu ruang
probabilitas dan $\langle X_i\rangle_{i\in I}$ suatu keluarga variabel acak
bernilai real pada $\Omega$. Untuk setiap $i\in I$, misalkan $\Sigma_i$
aljabar-sigma yang didefinisikan oleh $X_i$\cmmnt{, seperti dalam 272C}.
Maka pernyataan-pernyataan berikut ekuivalen:

(i) $\langle X_i\rangle_{i\in I}$ bebas;

(ii) setiap kali $i_1,\ldots,i_n$ adalah anggota-anggota berbeda dari $I$
dan $F_1,\ldots,F_n$ merupakan subhimpunan Borel dari $\Bbb R$, maka

\Centerline{$\Pr(X_{i_j}\in F_j\text{ untuk setiap }j\le n)
=\prod_{j=1}^n\Pr(X_{i_j}\in F_j)$;}

(iii) setiap kali $\langle F_i\rangle_{i\in I}$ merupakan keluarga
subhimpunan Borel dari $\Bbb R$, dan $\{i:F_i\ne\Bbb R\}$ berhingga, maka

\Centerline{$\hat\mu\bigl(
\bigcap_{i\in I}(X_i^{-1}[F_i]\cup(\Omega\setminus\dom X_i))\bigr)
=\prod_{i\in I}\Pr(X_i\in F_i)$,}

\noindent dengan $\hat\mu$ pelengkapan $\mu$;

(iv) $\langle\Sigma_i\rangle_{i\in I}$ bebas terhadap $\hat\mu$.

",96480de8fdbd68292a4044d8d5ee3337ceacc632fdc6345628831cb61d51a89b,3a0077a79ecddc193b4e5874e59bee55a82a43eef1be5b0a9ab77b1fc2e3ce10,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272E,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272E,272E,272E,272E,"\leader{272E}{Corollary} Let $\langle X_i\rangle_{i\in I}$ be an
independent family of real-valued random variables, and
$\langle h_i\rangle_{i\in I}$ any family of Borel measurable functions
from $\Bbb R$ to $\Bbb R$.   Then $\langle h_i(X_i)\rangle_{i\in I}$ is
independent.

","\leader{272E}{Akibat} Misalkan $\langle X_i\rangle_{i\in I}$ suatu
keluarga bebas dari variabel acak bernilai real, dan
$\langle h_i\rangle_{i\in I}$ sebarang keluarga fungsi terukur Borel
dari $\Bbb R$ ke $\Bbb R$. Maka $\langle h_i(X_i)\rangle_{i\in I}$
bebas.

",2c30c5481317f082d1921d69a5a1136c8bc7f15b0e607b708b046d784cad1301,3712500ff36d0ceaec049435b34014f7f8240db01f7239132278ae499045b25a,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272F,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272F,272F,272F,272F,"\leader{272F}{}\cmmnt{ Similarly, we can relate the definition in
272Aa to the others.

\medskip

\noindent}{\bf Proposition} Let $(\Omega,\Sigma,\mu)$ be a probability
space, and $\langle E_i\rangle_{i\in I}$ a family in $\Sigma$.   Set
$\Sigma_i=\{\emptyset,E_i,\Omega\setminus E_i,\Omega\}$, the
($\sigma$-\nobreak)algebra of subsets of $\Omega$ generated by $E_i$, and
$X_i=\chi E_i$, the indicator function of $E_i$.   Then the
following are equiveridical:

(i) $\langle E_i\rangle_{i\in I}$ is independent;

(ii) $\langle \Sigma_i\rangle_{i\in I}$ is independent;

(iii) $\langle X_i\rangle_{i\in I}$ is independent.

","\leader{272F}{}\cmmnt{ Dengan cara serupa, kita dapat menghubungkan
definisi dalam 272Aa dengan definisi-definisi lainnya.

\medskip

\noindent}{\bf Proposisi} Misalkan $(\Omega,\Sigma,\mu)$ suatu ruang
probabilitas, dan $\langle E_i\rangle_{i\in I}$ suatu keluarga dalam
$\Sigma$. Tetapkan
$\Sigma_i=\{\emptyset,E_i,\Omega\setminus E_i,\Omega\}$, yaitu
aljabar-sigma dari subhimpunan-subhimpunan $\Omega$ yang
dibangkitkan oleh $E_i$, dan $X_i=\chi E_i$, yaitu fungsi indikator
dari $E_i$. Maka pernyataan-pernyataan berikut ekuivalen:

(i) $\langle E_i\rangle_{i\in I}$ bebas;

(ii) $\langle \Sigma_i\rangle_{i\in I}$ bebas;

(iii) $\langle X_i\rangle_{i\in I}$ bebas.

",4e580289c8eb3de94217e958a642fc49f6ab2798e816b6f70a462408d3728c3d,ce751d195ebba59ea8c94a99205a5194100868de02f121bbd8208644e5e2313e,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272G,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272G,272G,272G,272G,"\leader{272G}{Distributions of independent
random \dvrocolon{variables}}\cmmnt{ I have
not tried to describe the `joint distribution' of an infinite family of
random variables.   (Indications of how to deal with a countable family
are offered in 271Ya and 272Yb.   For uncountable families I will wait
until \S454 in Volume 4.)   As, however, the independence of a
family of random variables is determined by the behaviour of finite
subfamilies, we can approach it through the following proposition.

\medskip

\noindent}{\bf Theorem} Let $\pmb{X}=(X_1,\ldots,X_n)$ be a finite
family of real-valued random variables on a probability space.   Let
$\nu_{\pmb{X}}$ be the corresponding distribution on $\BbbR^n$.   Then
the following are equiveridical:

(i) $X_1,\ldots,X_n$ are independent;

(ii) $\nu_{\pmb{X}}$ can be expressed as a product of $n$ probability
measures $\nu_1,\ldots,\nu_n$, one for each factor $\Bbb R$ of $\Bbb
R^n$;

(iii)  $\nu_{\pmb{X}}$ is the product measure of $\nu_{X_1},\ldots,
\nu_{X_n}$, writing $\nu_{X_i}$ for the distribution of the random
variable $X_i$.

","\leader{272G}{Distribusi variabel acak
bebas\dvrocolon{}}\cmmnt{ Saya belum mencoba menguraikan
'distribusi bersama' suatu keluarga tak berhingga dari variabel acak.
(Petunjuk tentang cara menangani keluarga terhitung diberikan dalam
271Ya dan 272Yb. Untuk keluarga tak terhitung saya akan menunggu sampai
\S454 dalam Jilid 4.) Namun, karena kebebasan suatu keluarga variabel
acak ditentukan oleh perilaku subkeluarga-subkeluarga berhingga, kita
dapat mendekatinya melalui proposisi berikut.

\medskip

\noindent}{\bf Teorema} Misalkan $\pmb{X}=(X_1,\ldots,X_n)$ suatu
keluarga berhingga variabel acak bernilai real pada suatu ruang
probabilitas. Misalkan $\nu_{\pmb{X}}$ distribusi yang bersesuaian pada
$\BbbR^n$. Maka pernyataan-pernyataan berikut ekuivalen:

(i) $X_1,\ldots,X_n$ bebas;

(ii) $\nu_{\pmb{X}}$ dapat dinyatakan sebagai produk dari $n$ ukuran
probabilitas $\nu_1,\ldots,\nu_n$, satu untuk setiap faktor $\Bbb R$
dari $\Bbb R^n$;

(iii) $\nu_{\pmb{X}}$ merupakan ukuran produk dari
$\nu_{X_1},\ldots,\nu_{X_n}$, dengan $\nu_{X_i}$ menyatakan distribusi
variabel acak $X_i$.

",f0de2f0ee3a32d16de0396f1a9c110c0959e6bcf9b1ef5740f3f75d8eccb9dcf,227d229a29014528b2de252e2b6ab09995d7510a06cf83605ff0a3a13c39b600,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272H,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272H,272H,272H,272H,"\leader{272H}{Corollary} Suppose that $\langle X_i\rangle_{i\in I}$ is
an independent family of real-valued random variables on a probability
space $(\Omega,\Sigma,\mu)$, and that for each $i\in I$ we are given
another real-valued random variable $Y_i$ on $\Omega$ such that
$Y_i\eae X_i$.   Then $\langle Y_i\rangle_{i\in I}$ is independent.

","\leader{272H}{Akibat} Andaikan $\langle X_i\rangle_{i\in I}$ suatu
keluarga bebas variabel acak bernilai real pada ruang probabilitas
$(\Omega,\Sigma,\mu)$, dan untuk setiap $i\in I$ diberikan suatu variabel
acak bernilai real lain $Y_i$ pada $\Omega$ sedemikian sehingga
$Y_i\eae X_i$. Maka $\langle Y_i\rangle_{i\in I}$ bebas.

",4852558e0611cfe498dcc8ed4c3e9da9574fdbfd6e4ab93590a4c95ac25aab14,8d4d1b6f59758cfd6609badc00ebf5771f8a3cac16a0b1862722fb1155ffc892,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272I,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272I,272I,272I,272I,"\leader{272I}{Corollary} Suppose that $X_1,\ldots,X_n$ are independent
real-valued random variables with density functions
$f_1,\ldots,f_n$\cmmnt{ (271H)}.
Then $\pmb{X}=(X_1,\ldots,X_n)$ has a density function $f$ given by
setting $f(x)=\prod_{i=1}^nf_i(\xi_i)$ whenever
$x=(\xi_1,\ldots,\xi_n)\in\prod_{i\le n}\dom(f_i)\subseteq\BbbR^n$.

","\leader{272I}{Akibat} Andaikan $X_1,\ldots,X_n$ merupakan variabel acak
bernilai real yang bebas dengan fungsi-fungsi kepadatan
$f_1,\ldots,f_n$\cmmnt{ (271H)}.
Maka $\pmb{X}=(X_1,\ldots,X_n)$ mempunyai fungsi kepadatan $f$ yang
diberikan dengan menetapkan $f(x)=\prod_{i=1}^nf_i(\xi_i)$ setiap kali
$x=(\xi_1,\ldots,\xi_n)\in\prod_{i\le n}\dom(f_i)\subseteq\BbbR^n$.

",0248d8793de17a7c482fa75c8357e6f8323420d0f99d72e30df39007f966a574,85b266b9437c23b7b624ec4995f409b37eb050bc66d8e751f4cdd163e205b010,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272J,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272J,272J,272J,272J,"\leader{272J}{}\cmmnt{ The most important theorems of the subject
refer to
independent families of random variables, rather than independent
families of $\sigma$-algebras.   The value of the concept of independent
$\sigma$-algebras lies in such results as the following.

\medskip

\noindent}{\bf Proposition} Let $(\Omega,\Sigma,\mu)$ be a complete
probability space, and $\langle\Sigma_i\rangle_{i\in I}$ a
family of $\sigma$-subalgebras of $\Sigma$.   For each $i\in I$ let
$\mu_i$ be the restriction of $\mu$ to $\Sigma_i$, and let
$(\Omega^I,\Lambda,\lambda)$ be the product probability space of the
family $\langle(\Omega,\Sigma_i,\mu_i)\rangle_{i\in I}$.   Define
$\phi:\Omega\to\Omega^I$ by setting $\phi(\omega)(i)=\omega$ whenever
$\omega\in\Omega$ and $i\in I$.   Then $\phi$ is \imp\ iff
$\langle\Sigma_i\rangle_{i\in I}$ is independent.

","\leader{272J}{}\cmmnt{ Teorema-teorema terpenting dalam pokok bahasan ini
mengacu kepada keluarga bebas variabel acak, bukan keluarga
bebas aljabar-sigma. Nilai konsep aljabar-sigma bebas terletak
pada hasil-hasil seperti yang berikut.

\medskip

\noindent}{\bf Proposisi} Misalkan $(\Omega,\Sigma,\mu)$ suatu ruang
probabilitas lengkap, dan $\langle\Sigma_i\rangle_{i\in I}$ suatu
keluarga subaljabar-sigma dari $\Sigma$. Untuk setiap $i\in I$ misalkan
$\mu_i$ pembatasan $\mu$ pada $\Sigma_i$, dan misalkan
$(\Omega^I,\Lambda,\lambda)$ ruang probabilitas produk dari keluarga
$\langle(\Omega,\Sigma_i,\mu_i)\rangle_{i\in I}$. Definisikan
$\phi:\Omega\to\Omega^I$ dengan menetapkan $\phi(\omega)(i)=\omega$
setiap kali $\omega\in\Omega$ dan $i\in I$. Maka $\phi$ bersifat \imp\
jika dan hanya jika $\langle\Sigma_i\rangle_{i\in I}$ bebas.

",6dcc58e13d01ea025854d0b4cafbafe47298c485893223312f054df009b5f1be,7020c308cef225178d528818e4062117b1c31cd95dd4bb8f9115b7b5b0d2567f,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272K,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272K,272K,272K,272K,"\leader{272K}{Proposition} Let $(\Omega,\Sigma,\mu)$ be a probability
space and $\langle\Sigma_i\rangle_{i\in I}$ an independent family of
$\sigma$-subalgebras of $\Sigma$.   Let
$\langle J(s)\rangle_{s\in S}$ be a disjoint family of subsets of $I$,
and for each $s\in S$ let
$\tilde\Sigma_s$ be the $\sigma$-algebra of subsets of $\Omega$
generated by $\bigcup_{i\in J(s)}\Sigma_i$.   Then
$\langle\tilde\Sigma_s\rangle_{s\in S}$ is independent.

","\leader{272K}{Proposisi} Misalkan $(\Omega,\Sigma,\mu)$ suatu ruang
probabilitas dan $\langle\Sigma_i\rangle_{i\in I}$ suatu keluarga
bebas dari subaljabar-sigma $\Sigma$. Misalkan
$\langle J(s)\rangle_{s\in S}$ suatu keluarga saling lepas dari
subhimpunan-subhimpunan $I$, dan untuk setiap $s\in S$ misalkan
$\tilde\Sigma_s$ aljabar-sigma dari subhimpunan-subhimpunan $\Omega$
yang dibangkitkan oleh $\bigcup_{i\in J(s)}\Sigma_i$. Maka
$\langle\tilde\Sigma_s\rangle_{s\in S}$ bebas.

",1ab376b4eb3f12f296510901f506d404f99078b6ea2b76ad388be26e7bd63f3d,614a0f09ecc353c9ae7e32de2a0c26e58073ea5317b047ebdf2b92e7a60f5ea0,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272L,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272L,272L,272L,272L,"\leader{272L}{}\cmmnt{ I give a typical application of this result as
a sample.

\medskip

\noindent}{\bf Corollary} Let $X,X_1,\ldots,X_n$ be independent
real-valued random
variables and $h:\BbbR^n\to\Bbb R$ a Borel 
measurable function.   Then $X$ and $h(X_1,\ldots,X_n)$ are independent.

","\leader{272L}{}\cmmnt{ Saya memberikan suatu penerapan khas dari hasil
ini sebagai contoh.

\medskip

\noindent}{\bf Akibat} Misalkan $X,X_1,\ldots,X_n$ merupakan variabel
acak bernilai real yang bebas dan $h:\BbbR^n\to\Bbb R$ suatu fungsi
terukur Borel. Maka $X$ dan $h(X_1,\ldots,X_n)$ bebas.

",8adcc49bd79f0ad2ec7a2a82adc1074e64cb51a1b60a0e15567cfd99c374524c,0236ac778a2e4a8637f1898200622a01583798a92539c2b209bb9401f72e0c52,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S272-RESULT-272M,O007-FREMLIN-V2-S272,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S272-SEG-272M,272M,272M,272M,"\leader{272M}{}{\bf Products of probability spaces and independent
families of
random \dvrocolon{variables}}\cmmnt{ We have already seen that
the concept of
`independent random variables' is intimately linked with that of
`product measure'.   I now give some further manifestations of the
connexion.

\medskip

\noindent}{\bf Proposition} Let
$\langle(\Omega_i,\Sigma_i,\mu_i)\rangle_{i\in I}$ be a family of
probability spaces, and $(\Omega,\Sigma,\mu)$ their product.

(a) For each $i\in I$ write
$\tilde\Sigma_i=\{\pi_i^{-1}[E]:E\in\Sigma_i\}$, where
$\pi_i:\Omega\to\Omega_i$ is the coordinate map.   Then
$\langle\tilde\Sigma_i\rangle_{i\in I}$ is an independent family of
$\sigma$-subalgebras of $\Sigma$.

(b) For each $i\in I$ let $\langle X_{ij}\rangle_{j\in J(i)}$ be an
independent family of real-valued random variables on
$\Omega_i$, and for $i\in I$, $j\in J(i)$ write $\tilde
X_{ij}(\omega)=X_{ij}(\omega(i))$ for those
$\omega\in\Omega$ such that $\omega(i)\in\dom X_{ij}$.   Then
$\langle \tilde X_{ij}\rangle_{i\in I,j\in J(i)}$ is an independent
family of
random variables, and each $\tilde X_{ij}$ has the same distribution as
the corresponding $X_{ij}$.

","\leader{272M}{}{\bf Produk ruang probabilitas dan keluarga bebas
variabel \dvrocolon{acak}}\cmmnt{ Kita telah melihat bahwa konsep
'variabel acak bebas' berhubungan erat dengan konsep 'ukuran
produk'. Sekarang saya memberikan beberapa perwujudan lebih lanjut dari
hubungan tersebut.

\medskip

\noindent}{\bf Proposisi} Misalkan
$\langle(\Omega_i,\Sigma_i,\mu_i)\rangle_{i\in I}$ suatu keluarga ruang
probabilitas, dan $(\Omega,\Sigma,\mu)$ produknya.

(a) Untuk setiap $i\in I$ tuliskan
$\tilde\Sigma_i=\{\pi_i^{-1}[E]:E\in\Sigma_i\}$, dengan
$\pi_i:\Omega\to\Omega_i$ peta koordinat. Maka
$\langle\tilde\Sigma_i\rangle_{i\in I}$ merupakan keluarga bebas
dari subaljabar-sigma $\Sigma$.

(b) Untuk setiap $i\in I$ misalkan
$\langle X_{ij}\rangle_{j\in J(i)}$ suatu keluarga bebas variabel
acak bernilai real pada $\Omega_i$, dan untuk $i\in I$, $j\in J(i)$
tuliskan $\tilde X_{ij}(\omega)=X_{ij}(\omega(i))$ bagi semua
$\omega\in\Omega$ sedemikian sehingga $\omega(i)\in\dom X_{ij}$. Maka
$\langle \tilde X_{ij}\rangle_{i\in I,j\in J(i)}$ merupakan keluarga
bebas variabel acak, dan setiap $\tilde X_{ij}$ mempunyai distribusi
yang sama dengan $X_{ij}$ yang bersesuaian.

",2f66f436f4751e0781d65e0a08f32643ad96bfe377ad2da82870998f468c624c,1ec40f2a14ac1d9cb4520458745c73c71ba8e0c2a1f6abbdbd7e9a3b9c982484,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
