schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242-INTRO,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,1,242,242-intro,242-intro,unmarked-unit-introduction,false,exposition,242-intro,242-intro,10,23,10,23,145,908,142,933,41d4ae9f157de30cb4cd47a14c46fbab3e78614f9ab11f20c06cb69f47bc99f2,0dc5868eb3ccdf5a9b51593a2cbdb370b157de25c6837cc8a6102f7aa882c831,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242A,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,2,242A,242A,242A,explicit,false,exposition,242A,242A,24,26,24,26,908,991,933,1015,e9008e31ed866fdd3111550692cc16df784614dc38c239082cf673d51c7266fe,a0d1a920e32250c716f7b00781e6e6f035f1c8fe7f6cc964820dbb6b48891c12,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242AA,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,3,242Aa,242Aa,242Aa,explicit,false,exposition,242Aa,242Aa,27,37,27,36,991,1435,1015,1539,759586a9944acd0978644b51a99c6eec4fca425375e387b67ea508dbd99e4b41,69fa3a8abfffeda71c59e9225ba78bf3781aff152e8a478ca7a28aeebb9557eb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242AB,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,4,242Ab,242Ab,242Ab,explicit,false,exposition,242Ab,242Ab,38,46,37,43,1435,1764,1539,1893,55a18501098c1003463b9c33c814fa2fd96296fa41115d243afcc17dad40a0c5,93a6ee70631e4b67a9acab91c67893d80e20e95c3bfbca8547f6265c33621f18,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242AC,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,5,242Ac,242Ac,242Ac,explicit,false,exposition,242Ac,242Ac,47,60,44,57,1764,2371,1893,2533,8055f6083155a0999770005891cf8a0c43a7cbbf57fbf09f58b9babd231755d2,0339d1a14a428d3b7326cee209c2b07b2fb9b3268c487c8ad2b65ddab3f68193,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242AD,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,6,242Ad,242Ad,242Ad,explicit,false,exposition,242Ad,242Ad,61,68,58,64,2371,2713,2533,2944,df9970e8faca299d0d8714e2e57f25691578e3dbe1bc0d3a1c2bc2c5abedf18d,a045c5cd0faee3cf99c695a8ce3ff45d970d339cdb448ab531187f51c554c011,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242B,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,7,242B,242B,242B,explicit,false,exposition,242B,242B,69,87,65,81,2713,3261,2944,3545,7aab3869bb779e9c9d898faca46fa01b4f8a668479c152aeae5ee337f32e82e9,c9c4bfb77052ff9bd85705aed247acfa121c8a4beb9cd5078f1a1543a87d2472,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242C,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,8,242C,242C,242C,explicit,false,exposition,242C,242C,88,91,82,84,3261,3349,3545,3630,d08cbc0e1ba4cf8a672040a991281e8c2abb7a565d247a5f24203a7685ab1a15,9e01678564323cf6ebae813d4a94e1d6c3dbbd2530d7dd9845e1f46afffb6155,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242CA,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,9,242Ca,242Ca,242Ca,explicit,false,exposition,242Ca,242Ca,92,104,85,95,3349,3896,3630,4242,0da4cd1e5a0dbe65e5b955badff252b4d87b5afc7c8ee49d89fe1fc28b275cbe,77110a3f1a85ab71463b3175f887a62bcc16bcd17733c98807af31b827d9ad12,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242CB,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,10,242Cb,242Cb,242Cb,explicit,false,exposition,242Cb,242Cb,105,111,96,102,3896,4208,4242,4575,dee41ce1f73fbd2d7f64bf60ef772415ce22b2d28eda5b3a7f4e226adff2e94e,f0abd515a4e5c97b834162590ff8f9d8431847b922c024b084b867b7bff00374,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242CC,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,11,242Cc,242Cc,242Cc,explicit,false,exposition,242Cc,242Cc,112,119,103,109,4208,4398,4575,4761,9d6ef066a47551fe82572b023cee04a2b38b23347339bc13a334b965b85506cc,aff3e605de8852461d3307af492279685928a77f4ba2b4058a3b6398c9a2ec43,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242CD,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,12,242Cd,242Cd,242Cd,explicit,false,exposition,242Cd,242Cd,120,136,110,127,4398,4916,4761,5348,5652d6e48454606dd966c363568e27ce5a05afbf0d5b2eebafa415fa69aa0fad,d7b68aa2cac3cee88bb4da85b2823c0afb92e7686a6ca761a4d7081ccd03142a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242CE,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,13,242Ce,242Ce,242Ce,explicit,false,exposition,242Ce,242Ce,137,147,128,137,4916,5403,5348,5908,d4ab26e6d63705e0dda493786aa3aaf777fdcf257a597aab29ae77fc0c743870,7c7e7f38eceaf443334745b4e7b0dc853b830791ad01446cf12646462a819815,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242CF,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,14,242Cf,242Cf,242Cf,explicit,false,exposition,242Cf,242Cf,148,151,138,141,5403,5536,5908,6061,d775f1bddc5da76e006c371611baf66f6195dfa3153a7a28dbd5ca5fbef6b401,0b609c93749067ff3a48eeac39d2f6e5e0c2630253e78961aad4d3a249b9d833,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242D,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,15,242D,242D,242D,explicit,false,exposition,242D,242D,152,154,142,144,5536,5613,6061,6136,3d5c8929649e736db00e68c1edd9ae97991f5fd4e1e26f7d0b99c2bf8952a2bf,6fa416c357446776057650852eb731d33b5246b87b46842b5ac4f0260ecd4969,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242DA,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,16,242Da,242Da,242Da,explicit,false,exposition,242Da,242Da,155,174,145,164,5613,6396,6136,7001,8b0de68eab50acf67b356480dbadd54f3f380e5e72d615a25972a072a4c9b832,a2270d41e8420f212d6925e50dba03efbf212c647b2286483705e8aae5012c26,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242DB,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,17,242Db,242Db,242Db,explicit,false,exposition,242Db,242Db,175,182,165,172,6396,6655,7001,7280,6254357ad440078fa9dbd38d9ab892c3e5d5400153cbe7d849696cfae4f93e1b,cb91315d9351a7506863f92b749fb5904a275a3acb88dc121b2fc558d0d1d516,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242DC,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,18,242Dc,242Dc,242Dc,explicit,false,exposition,242Dc,242Dc,183,188,173,178,6655,6840,7280,7466,72c00b2f95e11ae293f7584a0980cafadef0145e09542655785df3374b0b8885,194c27b2f693f581f07ec32354b8c5f9baa30d567bc96ec538311ada7c24e2c6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242DD,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,19,242Dd,242Dd,242Dd,explicit,false,exposition,242Dd,242Dd,189,195,179,186,6840,7074,7466,7700,eaeede26ebb07f30d3470574e561518b874f3b553c3b3f57683eefa60bbad438,4af099bb7f3cdd2cfa49929c81a83f23996ec36305f5188f954327a1945e18cd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242DE,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,20,242De,242De,242De,explicit,false,exposition,242De,242De,196,211,187,201,7074,7734,7700,8400,e18514a3141847e232afe5203a40b0389692c9c0f78f6e16fe17749a8614b9d2,3b1dae18faba0fb76d438aa1e83de2df2b14f66465cca11e0c43a753eb1bd3df,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242E,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,21,242E,242E,242E,explicit,false,exposition,242E,242E,212,270,202,261,7734,9424,8400,10177,c45a7bf5b33c40767684207c49cefcecc18f8b83d1fad6ec736cad1048b57258,3522d642d6078634a7c3cdbf6554d5f5fc26f085f296d0e6360c4932d59026d6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242F,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,22,242F,242F,242F,explicit,false,exposition,242F,242F,271,297,262,287,9424,10305,10177,11119,6d083b923f2491d9ef4d4bed38bcc4a4aa489daf99f75eb7a23641efa81f5cba,d9d578b761e7fc5ebed0bf254b33f270528f2b85b6e2565ed43ecf9d4435a5bb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242G,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,23,242G,242G,242G,explicit,false,exposition,242G,242G,298,309,288,296,10305,10773,11119,11624,4d445250edc653a717ebdfff25a7a77e4d4de9efea63224b5e5aeb57144b40ea,f13ee8949b4995f6aa79f18dd0e0446b9b7b3d72363c67b5bbbbf5611de780ed,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242H,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,24,242H,242H,242H,explicit,false,exposition,242H,242H,310,380,297,362,10773,13002,11624,14037,b1790ca05fe0c640dd688b5920146022574d8b98badaae79b8b035c05494e422,f84b7b5683ad263abf0605f5292d832b4af848c6b51b1db4de2dbc70bb8ab9a2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242I,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,25,242I,242I,242I,explicit,false,exposition,242I,242I,381,423,363,397,13002,14498,14037,15562,1e570706dd3b60817d159607e299c8c1cc6cb9955c252032d24c157c717ee21f,7d1eebad459b2554c656fc4853b11310ef9bad49ff6597e57e0ba2ba98cea1c6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242J,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,26,242J,242J,242J,explicit,false,exposition,242J,242J,424,462,398,432,14498,15855,15562,17147,7b2db88f8a9db91615e61b1fe167ee000290a18537adbd6a9e966fdf61fd05b2,b920513083730e2be85a70b9bee57c36a784517ba1217787983c4a394bb91367,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JB,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,27,242Jb,242Jb,242Jb,explicit,false,exposition,242Jb,242Jb,463,484,433,451,15855,16615,17147,17994,5946715b6f24dd520b5ee87bdeaafc4e0f60827bfc52034d79347383e532d6ba,935258f8f26c595aa05ef07ac1f01425a87f520ce309cd3ea9365696392a33c8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JC,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,28,242Jc,242Jc,242Jc,explicit,false,exposition,242Jc,242Jc,485,501,452,464,16615,17297,17994,18782,d1d75d6de683df49af5b1e02c2fb1fc5e1eaa0b16f48fdfdbae32c766053190a,3a4c713ee22a10440484de791267937c04e67b6631b486f33c4d50d6d1754ce1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JD,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,29,242Jd,242Jd,242Jd,explicit,false,exposition,242Jd,242Jd,502,512,465,475,17297,17867,18782,19396,d621d6c6b881be5e85aac31fb9016fe6a941b97d5fa59fb45fad30ebd675b2ce,5bac7cc56591fc086b7db8314c47ec4ae9ec36c9556ece122e691baf28d82c94,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JE,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,30,242Je,242Je,242Je,explicit,false,exposition,242Je,242Je,513,543,476,506,17867,19020,19396,20606,2410bd0ab355722bd3f1f52860c5e5b1966b144287687567427797b4c42ab85c,49261717962fc521533e00a228695e081cd0c8977e0e550c468acdfc8c138dc0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JF,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,31,242Jf,242Jf,242Jf,explicit,false,exposition,242Jf,242Jf,544,548,507,511,19020,19215,20606,20807,5fc1ef29c974e0e08f9b1457b3613a2bde9fd0ce399412cfc0f4ddc663c9fcdd,72a7aac7c9f7e95c76eac406efbe74b0e5fdfac817775af7aa5de76aa2cfa3e9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JG,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,32,242Jg,242Jg,242Jg,explicit,false,exposition,242Jg,242Jg,549,556,512,518,19215,19477,20807,21088,739247744ac2a2e2424d05789be40866d7dcfe7e4dd44c889c922a78ae99003d,172af66401717aedb7829fc6f93249016fcee5c74685990e921baaf89359a3d2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242JH,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,33,242Jh,242Jh,242Jh,explicit,false,exposition,242Jh,242Jh,556,565,518,528,19477,19984,21088,21628,8d2e08a305b4d4ba36ddc8ac62a4ea63bef9d158e162a72d82acbd7ea9e6d7c0,be6900095ad2081c460af4bf9bb58afc8c44e1eb87a88b522558a34a6cbbd01c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242K,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,34,242K,242K,242K,explicit,false,exposition,242K,242K,566,582,529,545,19984,20638,21628,22323,e6232e5c426c38d77112453a4b08d6faacb2300c359943efca0668baaa465e54,22f04007a18e67102dc57d30d28ec32f4628c3a09aaba8609b5f24e2d1bb35ce,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S242-SEG-242L,O007-FREMLIN-V2-S242,O007-RIGHTS-FREMLIN-DSL,,35,242L,242L,242L,explicit,false,exposition,242L,242L,583,610,546,570,20638,21743,22323,23507,8ceb2a39114458a43eb04984a348d14f55a83553dc5ebcc004cf6488dc71549a,cc81b960c677d0ff2fbb448a7b8c1bb0f746dfd1922b897b018431b544b00b52,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
