schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0001,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222-INTRO,precedes,O007-FREMLIN-V2-S222-SEG-222A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0002,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222A,precedes,O007-FREMLIN-V2-S222-SEG-222B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0003,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222B,precedes,O007-FREMLIN-V2-S222-SEG-222BB,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0004,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222BB,precedes,O007-FREMLIN-V2-S222-SEG-222BC,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0005,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222BC,precedes,O007-FREMLIN-V2-S222-SEG-222C,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0006,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222C,precedes,O007-FREMLIN-V2-S222-SEG-222D,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0007,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222D,precedes,O007-FREMLIN-V2-S222-SEG-222E,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0008,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222E,precedes,O007-FREMLIN-V2-S222-SEG-222F,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0009,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222F,precedes,O007-FREMLIN-V2-S222-SEG-222G,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S222-REL-0010,O007-FREMLIN-V2-S222,O007-FREMLIN-V2-S222-SEG-222G,precedes,O007-FREMLIN-V2-S222-SEG-222H,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
