schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0001,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232-INTRO,source-reference,O007-FREMLIN-V2-S232-SEG-232E,1,232-intro,232E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0002,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232-INTRO,source-reference,O007-FREMLIN-V2-S232-SEG-232AB,2,232-intro,232Ab,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0003,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232-INTRO,source-reference,O007-FREMLIN-V2-S232-SEG-232AA,3,232-intro,232Aa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0004,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232-INTRO,source-reference,O007-FREMLIN-V2-S232-SEG-232B,4,232-intro,232B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0005,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232-INTRO,source-reference,O007-FREMLIN-V2-S232-SEG-232D,5,232-intro,232D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0006,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232-INTRO,source-reference,O007-FREMLIN-V2-S232-SEG-232I,6,232-intro,232I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:20,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0007,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232B,source-reference,O007-FREMLIN-XREF-231Eb,7,232B,231Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt232.tex:89,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0008,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232B,source-reference,O007-FREMLIN-XREF-231F,8,232B,231F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt232.tex:91,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0009,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232B,source-reference,O007-FREMLIN-XREF-231F,9,232B,231F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt232.tex:154,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0010,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232B,source-reference,O007-FREMLIN-XREF-211D,10,232B,211D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt232.tex:208,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0011,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232B,source-reference,O007-FREMLIN-V2-S232-SEG-232AB,11,232B,232Ab,resolved-in-unit,authority/fremlin/source/mt2.2016/mt232.tex:219,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S232-XREF-0012,O007-FREMLIN-V2-S232,O007-FREMLIN-V2-S232-SEG-232C,source-reference,O007-FREMLIN-XREF-231De,12,232C,231De,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt232.tex:226,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
