schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112XA,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112XA,1,112X,112Xa,"\leader{112X}{Basic exercises $\pmb{>}$(a)}
%\sqheader 112Xa
Let $(X,\Sigma,\mu)$ be a
measure space.   Show that (i)
$\mu(E\cup F)+\mu(E\cap F)=\mu E+\mu F$ (ii)
$\mu(E\cup F\cup G)+\mu(E\cap F)+\mu(E\cap G)+\mu(F\cap G)=\mu E+\mu
F+\mu G+\mu(E\cap F\cap G)$ for all $E$, $F$, $G\in\Sigma$.   Generalize
these results to longer sequences of sets.   (You may prefer to begin
with the case in which $\mu E$, $\mu F$ and $\mu G$ are all finite.
But I hope you will be able to find arguments which deal with the
general case.)
%112C

","\leader{112X}{Latihan dasar $\pmb{>}$(a)}
%\sqheader 112Xa
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur. Tunjukkan bahwa (i)
$\mu(E\cup F)+\mu(E\cap F)=\mu E+\mu F$ (ii)
$\mu(E\cup F\cup G)+\mu(E\cap F)+\mu(E\cap G)+\mu(F\cap G)=\mu E+\mu
F+\mu G+\mu(E\cap F\cap G)$ untuk semua $E$, $F$, $G\in\Sigma$.
Perumum hasil-hasil ini untuk barisan himpunan yang lebih panjang.
(Anda mungkin lebih suka memulai dengan kasus ketika $\mu E$, $\mu F$,
dan $\mu G$ semuanya berhingga. Namun, saya harap Anda dapat menemukan
argumen yang menangani kasus umum.)
%112C

",a539b83a683d0c5772f0e43baf3d55dd772bc7804d5de1118f4a7ce46058ad6c,225ee32cb945dcbdefcd537d95c75c9c053d0cee1b6ba8e7a67d8b19951a5319,true,source leader carries the explicit > importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112XB,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112XB,2,112Xb,112Xb,"\sqheader 112Xb Let $(X,\Sigma,\mu)$ be a measure space and
$\langle E_n\rangle_{n\in\Bbb N}$ a sequence in $\Sigma$.   Show that

\Centerline{$\mu(\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}E_m)
\le\liminf_{n\to\infty}\mu E_n$.}
%112C

","\sqheader 112Xb Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$\langle E_n\rangle_{n\in\Bbb N}$ suatu barisan di dalam $\Sigma$.
Tunjukkan bahwa

\Centerline{$\mu(\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}E_m)
\le\liminf_{n\to\infty}\mu E_n$.}
%112C

",d417fc62a8ffb71f4381dee7bd4c4371042df2c01fc4eafc8da3e20522814b84,8361521034315d12632cccdfe245a835c467b59a6bbcfe05fd66357c1b4c7490,true,source uses the sqheader importance form,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112XC,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112XC,3,112Xc,112Xc,"\spheader 112Xc Let $(X,\Sigma,\mu)$ be a measure space, and
$E$, $F\in\Sigma$;  suppose that $\mu E<\infty$.   Show that
$\mu(F\symmdiff E)=\mu F-\mu E+2\mu(E\setminus F)$.
%112C

","\spheader 112Xc Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$E$, $F\in\Sigma$; andaikan $\mu E<\infty$. Tunjukkan bahwa
$\mu(F\symmdiff E)=\mu F-\mu E+2\mu(E\setminus F)$.
%112C

",84209a721c5199fa213b3122792a8e5b021d7d9164a4d6c47e33cc5b1d587231,641bd244215fdecd101b79665ff16fb135dad49d1012326f1f23296b75fefb0d,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112XD,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112XD,4,112Xd,112Xd,"\spheader 112Xd Let $(X,\Sigma,\mu)$ be a measure space and
$\sequencen{E_n}$ a sequence of measurable sets such that
$\mu(\bigcup_{n\in\Bbb N}E_n)<\infty$.   (i) Show that
$\limsup_{n\to\infty}\mu E_n
\le\mu(\bigcap_{n\in\Bbb N}\bigcup_{m\ge n}E_m)$.   (ii) Show that
if $\bigcap_{n\in\Bbb N}\bigcup_{m\ge n}E_m=E
=\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}E_m$ then
$\lim_{n\to\infty}\mu E_n$ exists and is equal to $\mu E$.
%112Xb 112C

","\spheader 112Xd Misalkan $(X,\Sigma,\mu)$ ruang ukur dan
$\sequencen{E_n}$ barisan himpunan terukur dengan
$\mu(\bigcup_{n\in\Bbb N}E_n)<\infty$. (i) Tunjukkan bahwa
$\limsup_{n\to\infty}\mu E_n
\le\mu(\bigcap_{n\in\Bbb N}\bigcup_{m\ge n}E_m)$. (ii) Tunjukkan
bahwa jika $\bigcap_{n\in\Bbb N}\bigcup_{m\ge n}E_m=E
=\bigcup_{n\in\Bbb N}\bigcap_{m\ge n}E_m$, maka
$\lim_{n\to\infty}\mu E_n$ ada dan sama dengan $\mu E$.
%112Xb 112C

",7b28592b54ccb71fa03cc00c6c335c41ad39a676a8feca0237f69c141882ff12,5d1632c2e3f1eb5055ff0a849f64af15d082e8df4cb1a5e1c7fb08397f3e30fe,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112XE,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112XE,5,112Xe,112Xe,"\sqheader 112Xe Let $(X,\Sigma,\mu)$ be a measure space, and $\eusm F$
the set of
real-valued functions whose domains are conegligible subsets of $X$.
(i) Show that $\{(f,g):f,\,g\in\eusm F,\,f\leae g\}$ and
$\{(f,g):f,\,g\in\eusm F,\,f\geae g\}$ are reflexive transitive relations
on $\eusm F$, each the inverse of the other.   (ii) Show that
$\{(f,g):f,\,g\in\eusm F,\,f\eae g\}$ is their intersection, and is an
equivalence relation on $\eusm F$.
%112D

","\sqheader 112Xe Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, dan
$\eusm F$ himpunan fungsi bernilai real yang domainnya merupakan
subhimpunan koterabaikan dari $X$. (i) Tunjukkan bahwa
$\{(f,g):f,\,g\in\eusm F,\,f\leae g\}$ dan
$\{(f,g):f,\,g\in\eusm F,\,f\geae g\}$ adalah relasi refleksif dan
transitif pada $\eusm F$, dan masing-masing merupakan invers dari yang
lain. (ii) Tunjukkan bahwa
$\{(f,g):f,\,g\in\eusm F,\,f\eae g\}$ adalah irisan keduanya dan
merupakan relasi ekuivalensi pada $\eusm F$.
%112D

",962fe0abe712267b1e7822c51ff4ee8e66399f1e8a098acbf77c461860ac8f35,e56d1e0fe1739f372d9879cc3ed214eae5512bf5daf520c184da2fe3be0cf871,true,source uses the sqheader importance form,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112XF,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112XF,6,112Xf,112Xf,"\spheader 112Xf Let $(X,\Sigma,\mu)$ be a measure space, $Y$ a set, and
$\phi:X\to Y$ a function.   Set
$\Tau=\{F:F\subseteq Y$, $\phi^{-1}[F]\in\Sigma\}$ and
$\nu F=\mu\phi^{-1}[F]$ for $F\in\Tau$.   Show that $\nu$ is a measure on
$Y$.   ($\nu$ is called the {\bf image measure} on $Y$, and I will
generally denote it $\mu\phi^{-1}$.)
%111Xc

","\spheader 112Xf Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, $Y$ suatu
himpunan, dan $\phi:X\to Y$ suatu fungsi. Tetapkan
$\Tau=\{F:F\subseteq Y$, $\phi^{-1}[F]\in\Sigma\}$ dan
$\nu F=\mu\phi^{-1}[F]$ untuk $F\in\Tau$. Tunjukkan bahwa $\nu$ adalah
ukuran pada $Y$. ($\nu$ disebut {\bf ukuran bayangan} pada $Y$, dan
umumnya akan saya lambangkan dengan $\mu\phi^{-1}$.)
%111Xc

",ad0f2f61320a231817e0aade3d4404aa681150fe513af76599d7438a6b250a9d,980ebd69c6802b8645a9fd7f4f0a77c8ba9fb27418fa717841af8d3929dbc517,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112YA,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112YA,7,112Y,112Ya,"\leader{112Y}{Further exercises (a)}
%\spheader 112Ya
Let $X$ be a set and $\Sigma$ a
$\sigma$-algebra of subsets of $X$.   Let $\mu_1$ and $\mu_2$ be two
measures on $X$, both with domain $\Sigma$.   Set

\Centerline{$\mu E
=\inf\{\mu_1(E\cap F)+\mu_2(E\setminus F):F\in\Sigma\}$}

\noindent for each $E\in\Sigma$.   Show that $\mu$ is a measure on $X$,
and that it is the greatest measure, with domain $\Sigma$, such that
$\mu E\le\min(\mu_1E,\mu_2E)$ for every $E\in\Sigma$.
%problem with double use of symbol  \mu , here and in next exercise,
%see correspondence with Wallace Thompson

","\leader{112Y}{Latihan lanjutan (a)}
%\spheader 112Ya
Misalkan $X$ suatu himpunan dan $\Sigma$ suatu aljabar-$\sigma$ atas
subhimpunan-subhimpunan $X$. Misalkan $\mu_1$ dan $\mu_2$ dua ukuran
pada $X$, keduanya dengan domain $\Sigma$. Tetapkan

\Centerline{$\mu E
=\inf\{\mu_1(E\cap F)+\mu_2(E\setminus F):F\in\Sigma\}$}

\noindent untuk setiap $E\in\Sigma$. Tunjukkan bahwa $\mu$ adalah
ukuran pada $X$, dan merupakan ukuran terbesar, dengan domain $\Sigma$,
sedemikian sehingga $\mu E\le\min(\mu_1E,\mu_2E)$ untuk setiap
$E\in\Sigma$.
%problem with double use of symbol  \mu , here and in next exercise,
%see correspondence with Wallace Thompson

",a167f9982b8aa0ad445b03a236415f4d99bf9fd2242f6ec3d7611b49254a4ef5,82be1aef2c03152ec3647bc4480393eec68725da54e9f966332dc6fd8f209129,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112YB,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112YB,8,112Yb,112Yb,"\spheader 112Yb Let $X$ be a set and $\Sigma$ a
$\sigma$-algebra of subsets of $X$.   Let $\mu_1$ and $\mu_2$ be two
measures on $X$, both with domain $\Sigma$.   Set

\Centerline{$\mu E
=\sup\{\mu_1(E\cap F)+\mu_2(E\setminus F):F\in\Sigma\}$}

\noindent for each $E\in\Sigma$.   Show that $\mu$ is a measure on $X$,
and that it is the least measure, with domain $\Sigma$, such that $\mu
E\ge\max(\mu_1E,\mu_2E)$ for every $E\in\Sigma$.

","\spheader 112Yb Misalkan $X$ suatu himpunan dan $\Sigma$ suatu
aljabar-$\sigma$ atas subhimpunan-subhimpunan $X$. Misalkan $\mu_1$
dan $\mu_2$ dua ukuran pada $X$, keduanya dengan domain $\Sigma$.
Tetapkan

\Centerline{$\mu E
=\sup\{\mu_1(E\cap F)+\mu_2(E\setminus F):F\in\Sigma\}$}

\noindent untuk setiap $E\in\Sigma$. Tunjukkan bahwa $\mu$ adalah
ukuran pada $X$, dan merupakan ukuran terkecil, dengan domain $\Sigma$,
sedemikian sehingga $\mu E\ge\max(\mu_1E,\mu_2E)$ untuk setiap
$E\in\Sigma$.

",963345fab19aeda89c5537eecc451701342e8c53da86c232bd530798de8d0d41,8846bfb292ca81682e97ad964b7c725c8c0246fade896fe2dde5da323c15adaf,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112YC,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112YC,9,112Yc,112Yc,"\spheader 112Yc Let $X$ be a set and $\Sigma$ a
$\sigma$-algebra of subsets of $X$.

\quad(i) Suppose that $\nu_0,\ldots,\nu_n$ are measures on $X$, all with domain
$\Sigma$.   Set

\Centerline{$\mu E=\inf\{\sum_{i=0}^n\nu_iF_i:F_0,\ldots,F_n\in\Sigma$,
$E\subseteq\bigcup_{i\le n}F_i\}$}

\noindent for $E\in\Sigma$.   Show that $\mu$ is a measure on $X$.

\quad(ii) Let $\Nu$ be a non-empty family of
measures on $X$, all with domain $\Sigma$.   Set

$$\eqalign{\mu E=\inf\{\sum_{n=0}^{\infty}\nu_nF_n:
&\sequencen{\nu_n}\text{ is a sequence in }\Nu,\cr
&\sequencen{F_n}\text{ is a sequence in }\Sigma,
\,E\subseteq\bigcup_{n\in\Bbb N}F_n\}\cr}$$

\noindent for $E\in\Sigma$.   Show that $\mu$ is a measure on $X$.

\quad(iii) Let $\Nu$ be a non-empty family of
measures on $X$, all with domain $\Sigma$, and suppose that there is some
$\nuprime\in\Nu$ such that $\nuprime X<\infty$.   Set

\Centerline{$\mu E=\inf\{\sum_{i=0}^n\nu_iF_i:n\in\Bbb N,
  \,\nu_0,\ldots,\nu_n\in\Nu,\,F_0,\ldots,F_n\in\Sigma,
  E\subseteq\bigcup_{i\le n}F_i\}$}

\noindent for $E\in\Sigma$.   Show that $\mu$ is a measure on $X$.

\quad(iv) Suppose, in (iii), that $\Nu$ is downwards-directed, that is,
for any $\nu_1$, $\nu_2\in\Nu$ there is a $\nu\in\Nu$ such that
$\nu E\le\min(\nu_1E,\nu_2E)$ for every $E\in\Sigma$.   Show that
$\mu E=\inf_{\nu\in\Nu}\nu E$ for every $E\in\Sigma$.

\quad(v) Show that in all the cases (i)-(iii) the measure constructed
is the greatest measure $\mu$ with domain $\Sigma$ such that
$\mu E\le\inf_{\nu\in\Nu}\nu E$ for every $E\in\Sigma$.

","\spheader 112Yc Misalkan $X$ suatu himpunan dan $\Sigma$ suatu
aljabar-$\sigma$ atas subhimpunan-subhimpunan $X$.

\quad(i) Andaikan $\Nu=\{\nu_0,\ldots,\nu_n\}$ adalah keluarga
ukuran-ukuran pada $X$,
semuanya dengan domain $\Sigma$. Tetapkan

\Centerline{$\mu E=\inf\{\sum_{i=0}^n\nu_iF_i:F_0,\ldots,F_n\in\Sigma$,
$E\subseteq\bigcup_{i\le n}F_i\}$}

\noindent untuk $E\in\Sigma$. Tunjukkan bahwa $\mu$ adalah ukuran
pada $X$.

\quad(ii) Misalkan $\Nu$ suatu keluarga tak kosong yang terdiri atas
ukuran-ukuran pada $X$, semuanya dengan domain $\Sigma$. Tetapkan

$$\eqalign{\mu E=\inf\{\sum_{n=0}^{\infty}\nu_nF_n:
&\sequencen{\nu_n}\text{ adalah barisan di dalam }\Nu,\cr
&\sequencen{F_n}\text{ adalah barisan di dalam }\Sigma,
\,E\subseteq\bigcup_{n\in\Bbb N}F_n\}\cr}$$

\noindent untuk $E\in\Sigma$. Tunjukkan bahwa $\mu$ adalah ukuran
pada $X$.

\quad(iii) Misalkan $\Nu$ suatu keluarga tak kosong yang terdiri atas
ukuran-ukuran pada $X$, semuanya dengan domain $\Sigma$, dan andaikan terdapat
$\nuprime\in\Nu$ sedemikian sehingga $\nuprime X<\infty$. Tetapkan

\Centerline{$\mu E=\inf\{\sum_{i=0}^n\nu_iF_i:n\in\Bbb N,
  \,\nu_0,\ldots,\nu_n\in\Nu,\,F_0,\ldots,F_n\in\Sigma,
  E\subseteq\bigcup_{i\le n}F_i\}$}

\noindent untuk $E\in\Sigma$. Tunjukkan bahwa $\mu$ adalah ukuran
pada $X$.

\quad(iv) Andaikan, dalam (iii), bahwa $\Nu$ terarah ke bawah, yakni
untuk setiap $\nu_1$, $\nu_2\in\Nu$ terdapat $\nu\in\Nu$ sedemikian
sehingga $\nu E\le\min(\nu_1E,\nu_2E)$ untuk setiap $E\in\Sigma$.
Tunjukkan bahwa $\mu E=\inf_{\nu\in\Nu}\nu E$ untuk setiap
$E\in\Sigma$.

\quad(v) Tunjukkan bahwa dalam semua kasus (i)-(iii), ukuran yang
dikonstruksi adalah ukuran terbesar $\mu$ dengan domain $\Sigma$
sedemikian sehingga $\mu E\le\inf_{\nu\in\Nu}\nu E$ untuk setiap
$E\in\Sigma$.

",1bf7b8cea8959e1fe669450298fca932578cf56497c3ab8c2575c23e7fa99f4b,03cd8b94396f3f636276825af979562998644bbc12f53767702c9934efeb2af2,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S112-EXERCISE-112YD,O007-FREMLIN-V1-S112,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S112-SEG-112YD,10,112Yd,112Yd,"\spheader 112Yd Let $X$ be a set and $\Sigma$ a
$\sigma$-algebra of subsets of $X$.   Let $\Nu$ be a non-empty family of
measures on $X$, all with domain $\Sigma$.   Set

$$\eqalign{\mu E=\sup\{\sum_{i=0}^n\nu_iF_i:n\in\Bbb N,
  &\,\nu_0,\ldots,\nu_n\in\Nu,\cr
  &F_0,\ldots,F_n\text{ are disjoint subsets of }E
    \text{ belonging to }\Sigma\}\cr}$$

\noindent for $E\in\Sigma$.   (i) Show that

$$\eqalign{\mu E=\sup\{\sum_{n=0}^{\infty}\nu_nF_n:
&\sequencen{\nu_n}\text{ is a sequence in }\Nu,\cr
&\sequencen{F_n}\text{ is a disjoint sequence in }\Sigma,
\,\bigcup_{n\in\Bbb N}F_n\subseteq E\}\cr}$$

\noindent for every $E\in\Sigma$.
(ii) Show that $\mu$ is a measure on $X$, and that it is the
least measure, with domain $\Sigma$, such that
$\mu E\ge\sup_{\nu\in\Nu}\nu E$ for every $E\in\Sigma$.   (iii) Now
suppose that $\Nu$ is upwards-directed, that is, for any $\nu_1$,
$\nu_2\in\Nu$ there is a $\nu\in\Nu$ such that
$\nu E\ge\max(\nu_1E,\nu_2E)$ for every $E\in\Sigma$.   Show that
$\mu E=\sup_{\nu\in\Nu}\nu E$ for every $E\in\Sigma$.

","\spheader 112Yd Misalkan $X$ suatu himpunan dan $\Sigma$ suatu
aljabar-$\sigma$ atas subhimpunan-subhimpunan $X$. Misalkan $\Nu$
suatu keluarga tak kosong yang terdiri atas ukuran-ukuran pada $X$,
semuanya dengan domain $\Sigma$. Tetapkan

$$\eqalign{\mu E=\sup\{\sum_{i=0}^n\nu_iF_i:n\in\Bbb N,
  &\,\nu_0,\ldots,\nu_n\in\Nu,\cr
  &F_0,\ldots,F_n\text{ adalah subhimpunan saling lepas dari }E
    \text{ yang termasuk dalam }\Sigma\}\cr}$$

\noindent untuk $E\in\Sigma$. (i) Tunjukkan bahwa

$$\eqalign{\mu E=\sup\{\sum_{n=0}^{\infty}\nu_nF_n:
&\sequencen{\nu_n}\text{ adalah barisan di dalam }\Nu,\cr
&\sequencen{F_n}\text{ adalah barisan saling lepas di dalam }\Sigma,
\,\bigcup_{n\in\Bbb N}F_n\subseteq E\}\cr}$$

\noindent untuk setiap $E\in\Sigma$.
(ii) Tunjukkan bahwa $\mu$ adalah ukuran pada $X$, dan merupakan ukuran
terkecil, dengan domain $\Sigma$, sedemikian sehingga
$\mu E\ge\sup_{\nu\in\Nu}\nu E$ untuk setiap $E\in\Sigma$. (iii)
Sekarang andaikan $\Nu$ terarah ke atas, yakni untuk setiap $\nu_1$,
$\nu_2\in\Nu$ terdapat $\nu\in\Nu$ sedemikian sehingga
$\nu E\ge\max(\nu_1E,\nu_2E)$ untuk setiap $E\in\Sigma$. Tunjukkan
bahwa $\mu E=\sup_{\nu\in\Nu}\nu E$ untuk setiap $E\in\Sigma$.

",78edba13d71730952314cec3cd693aaacec4ceb69bcc2a6e8530ea12c64a4b0a,9067cf68d0dff4d3fd335ab8b192ed58827b5797e3f0ef9a83b7a5c56e696a4f,false,no source importance mark,"{""basis"":""complete exercise prompt with any Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT112-SOURCE""]}"
