schema_version,record_type,id,unit_id,rights_id,segment_id,source_anchor,source_label,target_label,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,provenance
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213A,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213A,213A,213A,213A,"\leader{213A}{Lemma} Let $(X,\Sigma,\mu)$ be a semi-finite measure
space.   Then

\Centerline{$\mu E
=\sup\{\mu F:F\in\Sigma,\,F\subseteq E,\,\mu F<\infty\}$}

\noindent for every $E\in\Sigma$.

","\leader{213A}{Lema} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur semihingga.
Maka

\Centerline{$\mu E
=\sup\{\mu F:F\in\Sigma,\,F\subseteq E,\,\mu F<\infty\}$}

\noindent untuk setiap $E\in\Sigma$.

",9ec69d1456d9b5f81adc4d1c6a68614b519cc1659af574f6907dae83b055088c,931fb44ff058eb4619b2935442054ccf27f7ddc013206cd2c9aa91cde908fbba,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213B,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213B,213B,213B,213B,"\vleader{72pt}{213B}{Proposition} Let $(X,\Sigma,\mu)$ be a semi-finite measure
space.   Let $f$ be a $\mu$-virtually measurable $[0,\infty]$-valued
function defined almost everywhere in $X$.   Then

$$\eqalign{\int f
&=\sup\{\int g:g\text{ is a simple function},\,g\leae f\}\cr
&=\sup_{F\in\Sigma,\mu F<\infty}\int_Ff}$$

\noindent in $[0,\infty]$.

","\vleader{72pt}{213B}{Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur
semihingga.   Misalkan $f$ suatu fungsi terukur secara virtual terhadap $\mu$,
bernilai $[0,\infty]$, dan terdefinisi hampir di mana-mana pada $X$.   Maka

$$\eqalign{\int f
&=\sup\{\int g:g\text{ adalah fungsi sederhana},\,g\leae f\}\cr
&=\sup_{F\in\Sigma,\mu F<\infty}\int_Ff}$$

\noindent di $[0,\infty]$.

",60497328af872eb042b79dbb42033b9091914ee744b5952770738696ff48dd10,7e51e70027590e9ec7cf3aa549d337c69a40c970f4ada1669e4e72a600558566,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213C,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213C,*213C,*213C,*213C,"\leader{*213C}{Proposition} Let $(X,\Sigma,\mu)$ be a complete
locally determined measure space, and $\mu^*$ the outer measure derived
from $\mu$\cmmnt{ (132A-132B)}.   Then the measure defined from
$\mu^*$ by \Caratheodory's method is $\mu$ itself.

","\leader{*213C}{Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur
lengkap yang ditentukan secara lokal, dan misalkan $\mu^*$ ukuran luar yang
diturunkan dari $\mu$\cmmnt{ (132A-132B)}.   Maka ukuran yang diperoleh dari
$\mu^*$ dengan metode \Caratheodory adalah $\mu$ sendiri.

",ec54bf3047007bf51bcc5353bc12f33de1c4ada4f41eaba19364e04696cde4a9,3ccb88f7d27821bf7b4c0fe89dee9847645ff63b30c76d082040ba74ffa40d07,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213D,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213D,213D,213D,213D,"\leader{213D}{C.l.d.\ versions:  Proposition} Let $(X,\Sigma,\mu)$ be a
measure space.    Write $(X,\hat\Sigma,\hat\mu)$ for its
completion\cmmnt{ (212C)} and $\Sigma^f$ for
$\{E:E\in\Sigma,\,\mu E<\infty\}$.   Set

\Centerline{$\tilde\Sigma=\{H:H\subseteq X,\,H\cap E\in\hat\Sigma$ for
every $E\in\Sigma^f\}$,}

\noindent and for $H\in\tilde\Sigma$ set

\Centerline{$\tilde\mu H=\sup\{\hat\mu(H\cap E):E\in\Sigma^f\}$.}

\noindent Then
$(X,\tilde\Sigma,\tilde\mu)$ is a complete locally determined
measure space.

","\leader{213D}{Versi c.l.d.: Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu
ruang ukur.    Nyatakan $(X,\hat\Sigma,\hat\mu)$ sebagai
kelengkapannya\cmmnt{ (212C)} dan nyatakan $\Sigma^f$ sebagai
$\{E:E\in\Sigma,\,\mu E<\infty\}$.   Tetapkan

\Centerline{$\tilde\Sigma=\{H:H\subseteq X,\,H\cap E\in\hat\Sigma$ untuk
setiap $E\in\Sigma^f\}$,}

\noindent dan, untuk $H\in\tilde\Sigma$, tetapkan

\Centerline{$\tilde\mu H=\sup\{\hat\mu(H\cap E):E\in\Sigma^f\}$.}

\noindent Maka $(X,\tilde\Sigma,\tilde\mu)$ merupakan ruang ukur lengkap
yang ditentukan secara lokal.

",d0baf44ad169ecb5d5256811d78bd279b5e56c1097c4612ed8a91949af423df9,0d2d8ffec8e2d65be1fb51871bb92490a15862a20a1c71530a415763761c321a,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213F,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213F,213F,213F,213F,"\leader{213F}{}\cmmnt{ Following the same pattern as in
212E-212G, %212E 212F 212G
I start with some elementary remarks to facilitate manipulation of this
construction.

\medskip

\noindent}{\bf Proposition} Let $(X,\Sigma,\mu)$ be any measure space
and $(X,\tilde\Sigma,\tilde\mu)$ its c.l.d.\ version.

(a) $\Sigma\subseteq\tilde\Sigma$ and $\tilde\mu E=\mu E$ whenever
$E\in\Sigma$ and $\mu E<\infty$ -- in fact, if $(X,\hat\Sigma,\hat\mu)$
is the completion of $(X,\Sigma,\mu)$, $\hat\Sigma\subseteq\tilde\Sigma$
and $\tilde\mu E=\hat\mu E$ whenever $\hat\mu E<\infty$.

(b) Writing $\tilde\mu^*$ and $\mu^*$ for the outer measures defined
from $\tilde\mu$ and $\mu$ respectively, $\tilde\mu^*A\le\mu^*A$ for
every $A\subseteq X$, with equality if
$\mu^*A$ is finite.   In particular, $\mu$-negligible sets are
$\tilde\mu$-negligible;   consequently, $\mu$-conegligible sets are
$\tilde\mu$-conegligible.

(c) If $H\in\tilde\Sigma$,

\quad (i) $\tilde\mu H=\sup\{\mu F:E\in\Sigma$, $\mu F<\infty$,
$F\subseteq H\}$;

\quad (ii) there is an $E\in\Sigma$ such that
$E\subseteq H$ and $\mu E=\tilde\mu H$, so that
if $\tilde\mu H<\infty$ then $\tilde\mu(H\setminus E)=0$.

","\leader{213F}{}\cmmnt{ Dengan mengikuti pola yang sama seperti dalam
212E-212G, %212E 212F 212G
saya mulai dengan beberapa catatan elementer yang memudahkan penggunaan
konstruksi ini.

\medskip

\noindent}{\bf Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$(X,\tilde\Sigma,\tilde\mu)$ versi c.l.d.\ yang bersesuaian.

(a) $\Sigma\subseteq\tilde\Sigma$ dan $\tilde\mu E=\mu E$ setiap kali
$E\in\Sigma$ dan $\mu E<\infty$ -- sebenarnya, jika $(X,\hat\Sigma,\hat\mu)$
adalah kelengkapan $(X,\Sigma,\mu)$, $\hat\Sigma\subseteq\tilde\Sigma$
dan $\tilde\mu E=\hat\mu E$ setiap kali $\hat\mu E<\infty$.

(b) Jika $\tilde\mu^*$ dan $\mu^*$ berturut-turut menyatakan ukuran luar
yang ditentukan oleh $\tilde\mu$ dan $\mu$, maka
$\tilde\mu^*A\le\mu^*A$ untuk setiap $A\subseteq X$, dengan kesamaan jika
$\mu^*A$ berhingga.   Secara khusus, setiap himpunan yang terabaikan terhadap
$\mu$ juga terabaikan terhadap $\tilde\mu$;  akibatnya, setiap himpunan yang
koterabaikan terhadap $\mu$ juga koterabaikan terhadap $\tilde\mu$.

(c) Jika $H\in\tilde\Sigma$,

\quad (i) $\tilde\mu H=\sup\{\mu F:F\in\Sigma$, $\mu F<\infty$,
$F\subseteq H\}$;

\quad (ii) terdapat $E\in\Sigma$ sehingga
$E\subseteq H$ dan $\mu E=\tilde\mu H$, sehingga
jika $\tilde\mu H<\infty$ maka $\tilde\mu(H\setminus E)=0$.

",825ffdb92e0af29575120944f0d33d19efd22c3a531332fee33de9a0a0bea846,fe5175edb529cadad50fe950f6be898b2ab92e3095728777a57c312571cb49d6,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213G,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213G,213G,213G,213G,"\leader{213G}{}\cmmnt{ The next step is to look at functions which are
measurable or integrable with respect to $\tilde\mu$.

\medskip

\noindent}{\bf Proposition} Let $(X,\Sigma,\mu)$ be a measure space, and
$(X,\tilde\Sigma,\tilde\mu)$ its c.l.d.\ version.

(a) If a real-valued function $f$ defined on a subset of $X$ is
$\mu$-virtually measurable, it is $\tilde\Sigma$-measurable.
%should we have $[-\infty,\infty]$-valued here?

(b) If a real-valued function is $\mu$-integrable, it is
$\tilde\mu$-integrable with the same integral.

(c) If $f$ is a $\tilde\mu$-integrable real-valued function, there is a
$\mu$-integrable real-valued function which is equal to
$f\,\,\tilde\mu$-almost everywhere.

","\leader{213G}{}\cmmnt{ Langkah berikutnya ialah menelaah fungsi-fungsi yang
terukur atau terintegralkan terhadap $\tilde\mu$.

\medskip

\noindent}{\bf Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$(X,\tilde\Sigma,\tilde\mu)$ versi c.l.d.\ yang bersesuaian.

(a) Jika fungsi bernilai riil $f$ yang terdefinisi pada suatu subhimpunan
$X$ terukur secara virtual terhadap $\mu$, maka fungsi tersebut terukur terhadap
$\tilde\Sigma$.
%should we have $[-\infty,\infty]$-valued here?

(b) Jika suatu fungsi bernilai riil dapat diintegralkan terhadap $\mu$, maka ia
$\tilde\mu$-terintegralkan dengan integral yang sama.

(c) Jika $f$ merupakan fungsi bernilai riil yang dapat diintegralkan terhadap
$\tilde\mu$, maka terdapat fungsi bernilai riil yang dapat diintegralkan
terhadap $\mu$ dan sama dengan
$f\,\,\tilde\mu$-hampir di mana-mana.

",dab0fd7eb3b2b6858bd458655031e5796aba4c79213a8510e789de3c09c55415,ccc5b6b185b63b83aa60b7dcd15b0d4f4a230b043a049bdf3a4955a97e8d18f1,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213H,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213H,213H,213H,213H,"\leader{213H}{}\cmmnt{ Thirdly, I turn to the effect of the
construction here on the other properties being considered in this
chapter.

\medskip

\noindent}{\bf Proposition} Let $(X,\Sigma,\mu)$ be a measure space,
$(X,\hat\Sigma,\hat\mu)$ its completion and $(X,\tilde\Sigma,\tilde\mu)$
its c.l.d.\ version.

(a) If $(X,\Sigma,\mu)$ is a probability space, or totally finite, or
$\sigma$-finite, or strictly localizable, so is
$(X,\tilde\Sigma,\tilde\mu)$, and in all these cases
$\tilde\mu=\hat\mu$;

(b) if $(X,\Sigma,\mu)$ is localizable, so is
$(X,\tilde\Sigma,\tilde\mu)$, and for every $H\in\tilde\Sigma$ there is
an $E\in\Sigma$ such that $\tilde\mu(E\symmdiff H)=0$;

(c) $(X,\Sigma,\mu)$ is semi-finite iff $\tilde\mu F=\mu F$ for every
$F\in\Sigma$, and in this case $\int fd\tilde\mu=\int fd\mu$ whenever
the latter is defined in $[-\infty,\infty]$;

(d) a set $H\in\tilde\Sigma$ is an atom for $\tilde\mu$ iff there is an
atom $E$ for $\mu$ such that $\mu E<\infty$ and
$\tilde\mu(H\symmdiff E)=0$;

(e) if $(X,\Sigma,\mu)$ is atomless or purely atomic, so is
$(X,\tilde\Sigma,\tilde\mu)$;

(f) $(X,\Sigma,\mu)$ is complete and locally determined iff
$\tilde\mu=\mu$.


","\leader{213H}{}\cmmnt{ Ketiga, saya beralih ke pengaruh konstruksi ini
terhadap sifat-sifat lain yang dibahas dalam bab ini.

\medskip

\noindent}{\bf Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur,
$(X,\hat\Sigma,\hat\mu)$ kelengkapannya, dan $(X,\tilde\Sigma,\tilde\mu)$
versi c.l.d.\ yang bersesuaian.

(a) Jika $(X,\Sigma,\mu)$ merupakan ruang probabilitas, berhingga total,
$\sigma$-hingga, atau dapat dilokalkan secara ketat, maka demikian pula
$(X,\tilde\Sigma,\tilde\mu)$, dan dalam semua kasus ini
$\tilde\mu=\hat\mu$;

(b) jika $(X,\Sigma,\mu)$ dapat dilokalkan, maka demikian pula
$(X,\tilde\Sigma,\tilde\mu)$, dan untuk setiap $H\in\tilde\Sigma$ ada
suatu $E\in\Sigma$ sehingga $\tilde\mu(E\symmdiff H)=0$;

(c) $(X,\Sigma,\mu)$ semihingga jika dan hanya jika
$\tilde\mu F=\mu F$ untuk setiap $F\in\Sigma$;  dalam hal ini
$\int fd\tilde\mu=\int fd\mu$ setiap kali integral yang terakhir terdefinisi
dalam $[-\infty,\infty]$;

(d) suatu himpunan $H\in\tilde\Sigma$ merupakan atom bagi $\tilde\mu$ jika
dan hanya jika terdapat atom $E$ bagi $\mu$ sedemikian sehingga
$\mu E<\infty$ dan
$\tilde\mu(H\symmdiff E)=0$;

(e) jika $(X,\Sigma,\mu)$ tanpa atom atau atomik murni, maka demikian pula
$(X,\tilde\Sigma,\tilde\mu)$;

(f) $(X,\Sigma,\mu)$ lengkap dan ditentukan secara lokal jika dan hanya jika
$\tilde\mu=\mu$.


",9ea0b9bab9d63c8db462a362cf80787a4d46df225b1b3d05bcdd894ed083573e,994b9adc87bb539994db04d3223cbad30f308a6f92853f8bdbe2aa656816dfb8,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213J,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213J,213J,213J,213J,"\leader{213J}{Proposition} If a measure space $(X,\Sigma,\mu)$ is
{\it either} strictly localizable {\it or} complete and locally
determined, it has locally determined negligible sets.

","\leader{213J}{Proposisi} Jika suatu ruang ukur $(X,\Sigma,\mu)$ {\it entah}
dapat dilokalkan secara ketat {\it atau} lengkap dan ditentukan secara lokal,
maka ruang tersebut mempunyai himpunan terabaikan yang ditentukan secara lokal.

",0b16729c63d85778c733eb55ed4785db5c046f5b956c989d4224efaf78bf0331,722c53a84ba19abe4dc0efaf9d49595b3febe163568bf0a3f4133941a01be56a,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213K,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213K,*213K,*213K,*213K,"\leader{*213K}{Lemma} If a measure space $(X,\Sigma,\mu)$ has locally
determined negligible sets, and $\Cal E\subseteq\Sigma$ has an essential
supremum $H\in\Sigma$\cmmnt{ in the sense of 211G}, then
$H\setminus\bigcup\Cal E$ is negligible.

","\leader{*213K}{Lema} Jika suatu ruang ukur $(X,\Sigma,\mu)$ mempunyai
himpunan terabaikan yang ditentukan secara lokal, dan
$\Cal E\subseteq\Sigma$ mempunyai supremum esensial
$H\in\Sigma$\cmmnt{ dalam arti 211G}, maka
$H\setminus\bigcup\Cal E$ terabaikan.

",63fae6dd0495aa814aefdb705b12b8ef44b4561fd0d180915bbcf8ef4b2a13b3,711bec32a3309a37cf85c4414b2f4f02a5e5d5054d7fdca75bf41eb402a68de2,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S213-RESULT-213L,O007-FREMLIN-V2-S213,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S213-SEG-213L,213L,213L,213L,"\leader{213L}{Proposition} Let $(X,\Sigma,\mu)$ be a localizable measure
space with locally determined negligible sets.
Then every subset $A$ of $X$ has a measurable envelope.

","\leader{213L}{Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur yang
dapat dilokalkan dan mempunyai himpunan terabaikan yang ditentukan secara
lokal. Maka setiap subhimpunan $A$ dari $X$ mempunyai selubung terukur.

",bd04dbb89306db4f8871a6e78440d3c383befa2e282178dc38f583fb98cfec8d,3555bda4d71e1ffafaf92f6e94a62825e9e729bdf69894e94acd20273dc4cb44,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
