schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257-INTRO,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,1,257,257-intro,257-intro,unmarked-unit-introduction,false,exposition,257-intro,257-intro,10,17,10,17,173,591,153,535,84f58d479d543dcd3daa40ff456bd49c7977efbf37546ed4e1e03156fcc11d8e,5d65953c4d38c876ce826b9b2000a4d89ac0bc5af4e0265cf171cb3f7e0eb827,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257A,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,2,257A,257A,257A,explicit,false,exposition,257A,257A,18,32,18,32,591,1304,535,1295,4af413b2cf72ddf9d71c9ea3ab1695aebe124a292095920283b15e4997660d54,09fb44c479e0ca5e0579acc8d55945f9e2658aaa2e1a5d8762628be7046157ef,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257B,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,3,257B,257B,257B,explicit,false,exposition,257B,257B,33,47,33,47,1304,1906,1295,1971,0845114a7678f0076172a876933213cd1ff7636835628de0a61eec17ea55fa85,6e1cc252891f536205111e76d6f8ea52862e61793e48c0c5dac7ceaa67504c03,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257C,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,4,257C,257C,257C,explicit,false,exposition,257C,257C,48,67,48,67,1906,2713,1971,2804,1a031f6d5732bf94b91843ae92055fa3bfdb35fd4df6e08e598080f6d55b3614,b7d7278ec05cb3ad61122c94efaa6cb6865fdf1eb91f25917643530dd7fa2d6c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257D,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,5,257D,257D,257D,explicit,false,exposition,257D,257D,68,84,68,84,2713,3297,2804,3415,08b6b213ae6128da21cd8572bb632eb2e7818d70db0eeaad59f0e94e52797565,407439dff088a423e4bd5e6cf8e366a21a542307866f9a5d19798396f618ed16,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257E,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,6,257E,257E,257E,explicit,false,exposition,257E,257E,85,107,85,107,3297,4200,3415,4344,7b14805e1e77293b59c4eb74980f62c99743db6b90b12484384125d7857f68d3,374cd934942b7b265adbba1724040e3924831d09d540a3bf67bb275fa178e33d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257F,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,7,257F,257F,257F,explicit,false,exposition,257F,257F,108,135,108,136,4200,5358,4344,5565,fa7a10b4b2d2e3b633ca8d154b585b764da5ff6a7b11808a1b34a1d11a8f1c9f,b94d8b057bc29df6394568bb770329a62eb2e6db83bf08e4395d8a0231dbea26,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257X,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,8,257X,257X,257X,explicit,false,exercise,257X,257X,135,143,136,145,5358,5683,5565,5941,fb41a2ea2036d1d1d47cf8c7ed312612a7becafdf64d63cf98d15b4a1a38d21f,060f271b1260ab1d8fdf28ba9d2e633800e4531df89f187f225686e6f061f921,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257XA,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S257-SEG-257X,9,257X,257Xa,257Xa,implicit-subanchor,true,exercise,257Xa,257Xa,135,143,136,145,5358,5683,5565,5941,fb41a2ea2036d1d1d47cf8c7ed312612a7becafdf64d63cf98d15b4a1a38d21f,060f271b1260ab1d8fdf28ba9d2e633800e4531df89f187f225686e6f061f921,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S257-SEG-257XB,O007-FREMLIN-V2-S257,O007-RIGHTS-FREMLIN-DSL,,10,257Xb,257Xb,257Xb,explicit,false,exercise,257Xb,257Xb,144,149,146,151,5683,5924,5941,6220,9f9f92ac33c1feea94478acdf80540e0874c666d22b66c7e69b165478de34a42,6151387b8029ccc428caa424ac2294bd18d10012a223f62230e4ec2d99430b5b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
