schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0001,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247-INTRO,source-reference,O007-FREMLIN-V2-S247-SEG-247C,1,247-intro,247C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:12,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0002,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247A,source-reference,O007-FREMLIN-XREF-241Yg,2,247A,241Yg,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:25,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0003,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247A,source-reference,O007-FREMLIN-XREF-242Yb,3,247A,242Yb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:25,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0004,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247A,source-reference,O007-FREMLIN-XREF-243Ya,4,247A,243Ya,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:25,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0005,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247A,source-reference,O007-FREMLIN-XREF-244Yd,5,247A,244Yd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:25,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0006,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247A,source-reference,O007-FREMLIN-XREF-131Fa,6,247A,131Fa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:54,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0007,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247A,source-reference,O007-FREMLIN-XREF-131E,7,247A,131E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:76,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0008,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247B,source-reference,O007-FREMLIN-V2-S247-SEG-247A,8,247B,247A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:98,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0009,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247B,source-reference,O007-FREMLIN-V2-S247-SEG-247A,9,247B,247A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:103,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0010,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247B,source-reference,O007-FREMLIN-XREF-211L,10,247B,211L,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:107,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0011,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247B,source-reference,O007-FREMLIN-XREF-243Gb,11,247B,243Gb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:107,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0012,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-246G,12,247C,246G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:138,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0013,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-232D,13,247C,232D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:204,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0014,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-246G,14,247C,246G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:238,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0015,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-246F,15,247C,246F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:268,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0016,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-243G,16,247C,243G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:273,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0017,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-V2-S247-SEG-247B,17,247C,247B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:274,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0018,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-243Gb,18,247C,243Gb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:274,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0019,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-V2-S247-SEG-247A,19,247C,247A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:279,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0020,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-V2-S247-SEG-247B,20,247C,247B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:279,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0021,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-V2-S247-SEG-247B,21,247C,247B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:279,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0022,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-131Fc,22,247C,131Fc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:288,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0023,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247C,source-reference,O007-FREMLIN-XREF-232E,23,247C,232E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:327,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0024,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247D,source-reference,O007-FREMLIN-V2-S247-SEG-247C,24,247D,247C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:386,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0025,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247D,source-reference,O007-FREMLIN-V2-S247-SEG-247C,25,247D,247C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:389,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0026,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247E,source-reference,O007-FREMLIN-V2-S247-SEG-247C,26,247E,247C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt247.tex:394,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0027,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247E,source-reference,O007-FREMLIN-XREF-246F,27,247E,246F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:396,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0028,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247E,source-reference,O007-FREMLIN-XREF-246K,28,247E,246K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:396,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S247-XREF-0029,O007-FREMLIN-V2-S247,O007-FREMLIN-V2-S247-SEG-247XC,source-reference,O007-FREMLIN-XREF-246Xd,29,247Xc,246Xd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt247.tex:419,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
