schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285-INTRO,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,1,285,285-intro,285-intro,unmarked-unit-introduction,false,exposition,285-intro,285-intro,10,33,11,30,164,1428,212,1533,2d6effbca4cc005831b76a86c185de3552a09ce5578b6cf5aa000690cb544c51,b9eebc23d73fccd350b22fef1ec156c58ab16418f10958bd375cc184dffae924,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285A,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,2,285A,285A,285A,explicit,false,exposition,285A,285A,34,44,31,40,1428,1860,1533,1978,eddc31111e09eec661f1fe42ed4f63f6d0f26faf7ddf40bb17aafa6f34d169fc,eb911aa7622447132f817fd6bc21de1212533364bc0ce856a09eca3247e00823,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285AB,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,3,285Ab,285Ab,285Ab,explicit,false,exposition,285Ab,285Ab,45,51,41,47,1860,2188,1978,2328,b51385efd6e796b0d54c7692826bb0e3168c8981643c76c99456adf99ef0d713,3bb354b61c99ad15c539f3675f818c8fe588daa4ace9a77d8438f4b286522486,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285B,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,4,285B,285B,285B,explicit,false,exposition,285B,285B,52,75,48,65,2188,3398,2328,3230,ef925123f6c74ce3db4816b67891ce049ea2d01f51761084eb9c57396cc82dd5,4d99ef64db71ee22d941badf1f1434d856d657153566fdb7e7131d52cd14161b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285BB,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,5,285Bb,285Bb,285Bb,explicit,false,exposition,285Bb,285Bb,76,85,66,73,3398,3855,3230,3665,556cda9fc2f166632301c401eb9fa845d46426f637f040a5425ccf5d6029e3a1,0e5067b295bc618ae9187a3ea644efe5b907c1c2bb2505a4a1e67b2618722326,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285C,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,6,285C,285C,285C,explicit,false,exposition,285C,285C,86,115,74,101,3855,4840,3665,4668,2b5743aaa450467202c132187c66df1189455ae8bcc6fde1b2053d13559864c7,b6cd4e0456b35a20151665928daa0db9311f5f6bd505c7d83a07a1c1503e3999,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285D,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,7,285D,285D,285D,explicit,false,exposition,285D,285D,116,193,102,179,4840,7111,4668,6990,5d68b0a46da2f89ed9afe33fb2bc4fb95a866074f789cdf042a3206acfad319b,c6af33f1f9f2d72d861e7418b5f48a2191624cbd276ea09b061de6402b98aade,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285E,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,8,285E,285E,285E,explicit,false,exposition,285E,285E,194,216,180,202,7111,7959,6990,7870,a51f5012fe60ee5ea22c5a464870b169c83047176d6ab690777ea69561941179,ca3b20300a0a91ab4f7705d7f2e4942ff7893853109108e97c193157a562338e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285F,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,9,285F,285F,285F,explicit,false,exposition,285F,285F,217,310,203,293,7959,10555,7870,10492,fe9d60927a82a3a8c09138201b955fd9fbe515659db7ff8e93361ae89a88956c,0c122c2a2b43a7749358aace4d01445824c2eba506b99e98c2e3d346168d5fb7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S285-SEG-285G,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,,10,285G,285G,285G,explicit,false,exposition,285G,285G,311,348,294,330,10555,11406,10492,11385,6aeae60c4476f66ba0848a9ab9d2ea187c680c6e9b81d12277f95dd5fb4a0a1c,e39d1353cee341d78273752603f649ea5613559c3c456be6239c1cbcf38bcb6c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
