schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0001,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285-INTRO,1,285-intro,285-intro,28,26,1182,1195,1298,1311,\int f(x)dx,\int f(x)dx,a1b5bfacdaebbdd53b3301d0a08da5b4e2b84385e439d2a6beb7dbecd410e28d,a1b5bfacdaebbdd53b3301d0a08da5b4e2b84385e439d2a6beb7dbecd410e28d,dea2d07605628fbf12f6c2bdad07147d4127564800f28f26d38b4c61df5c79b7,$,,dea2d07605628fbf12f6c2bdad07147d4127564800f28f26d38b4c61df5c79b7,dea2d07605628fbf12f6c2bdad07147d4127564800f28f26d38b4c61df5c79b7,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0002,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285-INTRO,2,285-intro,285-intro,32,29,1391,1403,1494,1506,\int fd\nu,\int fd\nu,2eaffbb7a7b47bfe4dd75ed33db713208e2908eb6e3f489273868bf3d3c3b0e8,2eaffbb7a7b47bfe4dd75ed33db713208e2908eb6e3f489273868bf3d3c3b0e8,ee76c38cdfbcacd04eeb657913c05e111dea3c920b121dfc1e7326c3d646e7ea,$,,ee76c38cdfbcacd04eeb657913c05e111dea3c920b121dfc1e7326c3d646e7ea,ee76c38cdfbcacd04eeb657913c05e111dea3c920b121dfc1e7326c3d646e7ea,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0003,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285-INTRO,3,285-intro,285-intro,32,29,1407,1425,1512,1530,\int f(x)\nu(dx),\int f(x)\nu(dx),5c39f92a992243e1ccb69ffa341b0f76c9851f7259aec218a17f4d382fa920c0,5c39f92a992243e1ccb69ffa341b0f76c9851f7259aec218a17f4d382fa920c0,a7653cb1a85d0a04dec0efa906622cbf93eecf701d89d3cdb2faa3c28c2e60d5,$,,a7653cb1a85d0a04dec0efa906622cbf93eecf701d89d3cdb2faa3c28c2e60d5,a7653cb1a85d0a04dec0efa906622cbf93eecf701d89d3cdb2faa3c28c2e60d5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0004,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,4,285A,285A,34,31,1462,1467,1570,1575,\nu,\nu,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,$,,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0005,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,5,285A,285A,35,32,1502,1511,1613,1622,\BbbR^r,\BbbR^r,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,$,,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,6a5173578402ab704fe0e78c24a3f6f09fe9ed2c7ea0fbe574d688249eb91ed7,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0006,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,6,285A,285A,36,33,1572,1577,1676,1681,\nu,\nu,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,$,,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,84eb2b123d1102b8f7c00b34116df32107cffa82d46efbac7fd9543fa7459c38,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0007,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,7,285A,285A,36,33,1594,1623,1695,1724,\phi_{\nu}:\BbbR^r\to\Bbb C,\phi_{\nu}:\BbbR^r\to\Bbb C,574ba784f49a3758903d77c5fa9e78e493b2e905c8b8589dd74fbd318172c14d,574ba784f49a3758903d77c5fa9e78e493b2e905c8b8589dd74fbd318172c14d,dd760565a44ca9d17aa2cf662869fba4eae73ce5f08088633a7ef79b3877c236,$,,dd760565a44ca9d17aa2cf662869fba4eae73ce5f08088633a7ef79b3877c236,dd760565a44ca9d17aa2cf662869fba4eae73ce5f08088633a7ef79b3877c236,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0008,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,8,285A,285A,39,35,1658,1705,1764,1811,\phi_{\nu}(y)=\int e^{iy\dotproduct x}\nu(dx),\phi_{\nu}(y)=\int e^{iy\dotproduct x}\nu(dx),602a247e480dd4062fd9c90b76c8846b34c535713eeb72fe6a9105944c3b7f74,602a247e480dd4062fd9c90b76c8846b34c535713eeb72fe6a9105944c3b7f74,d95c8dfb5d253761902672ed9a0d3094280ed87f6e30cd91ad58b1ada5bad291,$,,d95c8dfb5d253761902672ed9a0d3094280ed87f6e30cd91ad58b1ada5bad291,d95c8dfb5d253761902672ed9a0d3094280ed87f6e30cd91ad58b1ada5bad291,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0009,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,9,285A,285A,41,37,1728,1741,1837,1850,y\in\BbbR^r,y\in\BbbR^r,f2279e9e229a4192ee10418a1ae37f036aa71bae84724317b5df93795489ae12,f2279e9e229a4192ee10418a1ae37f036aa71bae84724317b5df93795489ae12,f2279e9e229a4192ee10418a1ae37f036aa71bae84724317b5df93795489ae12,$,,f2279e9e229a4192ee10418a1ae37f036aa71bae84724317b5df93795489ae12,f2279e9e229a4192ee10418a1ae37f036aa71bae84724317b5df93795489ae12,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S285-FORMULA-0010,O007-FREMLIN-V2-S285,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S285-SEG-285A,10,285A,285A,42,38,1751,1798,1867,1914,y\dotproduct x=\eta_1\xi_1+\ldots+\eta_r\xi_r,y\dotproduct x=\eta_1\xi_1+\ldots+\eta_r\xi_r,fa6bc0763d158d2be9762c91ffa4ec8b8410857bfe47e75f89149c1eec024e77,fa6bc0763d158d2be9762c91ffa4ec8b8410857bfe47e75f89149c1eec024e77,f45c5b93b6f75c6b851ee46c98060ad827a0158430cc49bf37de01cdb3858d4e,$,,f45c5b93b6f75c6b851ee46c98060ad827a0158430cc49bf37de01cdb3858d4e,f45c5b93b6f75c6b851ee46c98060ad827a0158430cc49bf37de01cdb3858d4e,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
