schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0001,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275-INTRO,source-reference,O007-FREMLIN-V2-S275-SEG-275F,1,275-intro,275F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt275.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0002,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275-INTRO,source-reference,O007-FREMLIN-V2-S275-SEG-275H,2,275-intro,275H,resolved-in-unit,authority/fremlin/source/mt2.2016/mt275.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0003,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275-INTRO,source-reference,O007-FREMLIN-V2-S275-SEG-275K,3,275-intro,275K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt275.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0004,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275-INTRO,source-reference,O007-FREMLIN-V2-S275-SEG-275L,4,275-intro,275L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt275.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0005,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275-INTRO,source-reference,O007-FREMLIN-V2-S275-SEG-275P,5,275-intro,275P,resolved-in-unit,authority/fremlin/source/mt2.2016/mt275.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0006,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275B,source-reference,O007-FREMLIN-XREF-232He,6,275B,232He,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt275.tex:50,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0007,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275BB,source-reference,O007-FREMLIN-XREF-272C,7,275Bb,272C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt275.tex:60,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0008,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275BB,source-reference,O007-FREMLIN-XREF-272K,8,275Bb,272K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt275.tex:62,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0009,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275BB,source-reference,O007-FREMLIN-XREF-272R,9,275Bb,272R,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt275.tex:65,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S275-XREF-0010,O007-FREMLIN-V2-S275,O007-FREMLIN-V2-S275-SEG-275CB,source-reference,O007-FREMLIN-V2-S275-SEG-275BB,10,275Cb,275Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt275.tex:89,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
