schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0001,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256A,1,256-intro,256A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:18,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0002,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256C,2,256-intro,256C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:19,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0003,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256E,3,256-intro,256E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:21,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0004,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256J,4,256-intro,256J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:21,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0005,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256G,5,256-intro,256G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:22,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0006,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256K,6,256-intro,256K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:22,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0007,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,source-reference,O007-FREMLIN-V2-S256-SEG-256F,7,256-intro,256F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:24,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0008,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256C,source-reference,O007-FREMLIN-XREF-212C,8,256C,212C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:140,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0009,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256C,source-reference,O007-FREMLIN-V2-S256-SEG-256,9,256C,256Bc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:154,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0010,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256D,source-reference,O007-FREMLIN-XREF-135Ga,10,256D,135Ga,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:328,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0011,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256E,source-reference,O007-FREMLIN-V2-S256-SEG-256H,11,256E,256H,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:359,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0012,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256E,source-reference,O007-FREMLIN-XREF-234I,12,256E,234I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:378,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0013,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256E,source-reference,O007-FREMLIN-XREF-234L,13,256E,234L,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:378,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0014,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256E,source-reference,O007-FREMLIN-XREF-234I,14,256E,234I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:379,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0015,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256F,source-reference,O007-FREMLIN-XREF-121I,15,256F,121I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:410,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0016,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256F,source-reference,O007-FREMLIN-V2-S256-SEG-256,16,256F,256Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:414,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0017,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256G,source-reference,O007-FREMLIN-XREF-234D,17,256G,234D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:447,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0018,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256G,source-reference,O007-FREMLIN-XREF-121J,18,256G,121J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:459,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0019,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256G,source-reference,O007-FREMLIN-XREF-234Eb,19,256G,234Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:460,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0020,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256G,source-reference,O007-FREMLIN-V2-S256-SEG-256F,20,256G,256F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:467,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0021,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256H,source-reference,O007-FREMLIN-XREF-115G,21,256H,115G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:493,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0022,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256H,source-reference,O007-FREMLIN-XREF-134Fb,22,256H,134Fb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:494,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0023,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HC,source-reference,O007-FREMLIN-XREF-134G,23,256Hc,134G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:518,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0024,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HC,source-reference,O007-FREMLIN-XREF-134H,24,256Hc,134H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:519,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0025,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HC,source-reference,O007-FREMLIN-XREF-134I,25,256Hc,134I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:525,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0026,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HC,source-reference,O007-FREMLIN-V2-S256-SEG-256E,26,256Hc,256E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:535,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0027,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HC,source-reference,O007-FREMLIN-V2-S256-SEG-256G,27,256Hc,256G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:540,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0028,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256I,source-reference,O007-FREMLIN-V2-S256-SEG-256HC,28,256I,256Hc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:544,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0029,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256I,source-reference,O007-FREMLIN-V2-S256-SEG-256XK,29,256I,256Xk,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:547,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0030,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256I,source-reference,O007-FREMLIN-XREF-264Ym,30,256I,264Ym,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:547,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0031,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256IB,source-reference,O007-FREMLIN-XREF-232I,31,256Ib,232I,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:554,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0032,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256IB,source-reference,O007-FREMLIN-XREF-232Ib,32,256Ib,232Ib,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt256.tex:555,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0033,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256IB,source-reference,O007-FREMLIN-V2-S256-SEG-256HB,33,256Ib,256Hb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:560,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0034,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256IB,source-reference,O007-FREMLIN-V2-S256-SEG-256E,34,256Ib,256E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:561,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S256-XREF-0035,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256IB,source-reference,O007-FREMLIN-V2-S256-SEG-256HC,35,256Ib,256Hc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt256.tex:563,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
