schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256-INTRO,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,1,256,256-intro,256-intro,unmarked-unit-introduction,false,exposition,256-intro,256-intro,10,28,10,28,166,1094,163,1187,3f7136c75e67e0b5ddac3af98cfd3578a8224b7047f58c7f9a4b4735caefbdad,4e9c6e889e0950a1c6f5110f79539d3b00eb072f76ada1d922ffc2ba244c7623,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256A,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,2,256A,256A,256A,explicit,false,exposition,256A,256A,29,31,29,31,1094,1191,1187,1286,6a8693a507ccca217642181cd217b61fbd122b4e00f1216274070f984aec1602,ca8ece7bd9fb7d6629d5b1078898f5f200323326e55fa6b3556e68473323daa8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256AA,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,3,256Aa,256Aa,256Aa,explicit,false,exposition,256Aa,256Aa,32,35,32,35,1191,1391,1286,1528,736af82738efa98004c371e79d30077cbd99e73b14f9303874cc130e7a36d1eb,517bf1bf9da32af98107e3797934f5e259a7965b501f36327ac36b79c9ccd5c2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256AB,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,4,256Ab,256Ab,256Ab,explicit,false,exposition,256Ab,256Ab,36,38,36,38,1391,1485,1528,1650,eba9035dd3b2450069222d992c90b8060e9c06cf3b6814de95dd92eb013ad981,f7d6091639bad62bb7e50806be2b50874e02093fac0ced22b8ea5472b1d4e429,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256AC,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,5,256Ac,256Ac,256Ac,explicit,false,exposition,256Ac,256Ac,39,47,39,47,1485,1831,1650,2006,ec6d46143615ae85abeac5fe4ee970aa4db274897556016511c549a8cfeda4e6,9de35d3168c2851d7235cf188549911fa47bdf8b00adcd162769c5644daeb471,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256AD,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,6,256Ad,256Ad,256Ad,explicit,false,exposition,256Ad,256Ad,48,52,48,52,1831,1992,2006,2185,634017d2eb35c5ff994c8fb1810132fa6b7da527b10da62fc899a646b13bc035,bff15b8fd42bbde7029536168648e5a669118bc1ae2874c3f1b28e483e0f1d47,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256B,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,7,256B,256B,256B,explicit,false,exposition,256B,256B,53,127,53,127,1992,4592,2185,5171,5ad0acde7b8e0afb03e3b27874d4fc231db3b39f436d20744c1176a9e859a411,fc5783c663e78601e187221b1b00d06a541400f6338620a222f1080a609f472d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256C,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,8,256C,256C,256C,explicit,false,exposition,256C,256C,128,296,128,296,4592,10922,5171,12487,7ca188af1b4b8ffca25caf08fc07efc6dc4c80de7a0ee0e509829135347b162b,648093fb21ccbb82eabbc697d51ce990460934538dd0b10de53414d00985a61b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256D,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,9,256D,256D,256D,explicit,false,exposition,256D,256D,297,356,297,356,10922,12928,12487,14649,6041db4f2e9584aa18fedf166e12cf0c1dfcb6c9073c7c0f9a2c2aa0602f4797,73e898c8cf4aa429c0627d3114f52807c33e594733df67eb3e1b3ea8273014ad,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S256-SEG-256E,O007-FREMLIN-V2-S256,O007-RIGHTS-FREMLIN-DSL,,10,256E,256E,256E,explicit,false,exposition,256E,256E,357,403,357,403,12928,14747,14649,16679,d05f538094c1702188cf993fd46383e5b849ec4c2822e145f042d2ca592e491f,23a529da0293f875311df6c3852b776f792f1d59ac921423b04e546e79f890bd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
