schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0001,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256-INTRO,precedes,O007-FREMLIN-V2-S256-SEG-256A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0002,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256A,precedes,O007-FREMLIN-V2-S256-SEG-256AA,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0003,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256AA,precedes,O007-FREMLIN-V2-S256-SEG-256AB,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0004,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256AB,precedes,O007-FREMLIN-V2-S256-SEG-256AC,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0005,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256AC,precedes,O007-FREMLIN-V2-S256-SEG-256AD,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0006,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256AD,precedes,O007-FREMLIN-V2-S256-SEG-256B,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0007,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256B,precedes,O007-FREMLIN-V2-S256-SEG-256C,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0008,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256C,precedes,O007-FREMLIN-V2-S256-SEG-256D,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0009,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256D,precedes,O007-FREMLIN-V2-S256-SEG-256E,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0010,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256E,precedes,O007-FREMLIN-V2-S256-SEG-256F,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0011,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256F,precedes,O007-FREMLIN-V2-S256-SEG-256G,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0012,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256G,precedes,O007-FREMLIN-V2-S256-SEG-256H,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0013,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256H,precedes,O007-FREMLIN-V2-S256-SEG-256HB,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0014,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HB,precedes,O007-FREMLIN-V2-S256-SEG-256HC,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0015,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256HC,precedes,O007-FREMLIN-V2-S256-SEG-256I,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0016,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256I,precedes,O007-FREMLIN-V2-S256-SEG-256IB,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0017,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256IB,precedes,O007-FREMLIN-V2-S256-SEG-256J,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0018,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256J,precedes,O007-FREMLIN-V2-S256-SEG-256K,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0019,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256K,precedes,O007-FREMLIN-V2-S256-SEG-256L,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0020,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256L,precedes,O007-FREMLIN-V2-S256-SEG-256M,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0021,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256M,precedes,O007-FREMLIN-V2-S256-SEG-256X,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0022,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256X,precedes,O007-FREMLIN-V2-S256-SEG-256XA,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0023,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256XA,precedes,O007-FREMLIN-V2-S256-SEG-256XB,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0024,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256XB,precedes,O007-FREMLIN-V2-S256-SEG-256XC,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S256-REL-0025,O007-FREMLIN-V2-S256,O007-FREMLIN-V2-S256-SEG-256XC,precedes,O007-FREMLIN-V2-S256-SEG-256XD,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
