schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0001,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284-INTRO,source-reference,O007-FREMLIN-XREF-283J,1,284-intro,283J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0002,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284-INTRO,source-reference,O007-FREMLIN-XREF-283K,2,284-intro,283K,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0003,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284C,source-reference,O007-FREMLIN-XREF-283Ch,3,284C,283Ch,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:148,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0004,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284C,source-reference,O007-FREMLIN-XREF-283Ci,4,284C,283Ci,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:148,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0005,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284C,source-reference,O007-FREMLIN-XREF-283Cg,5,284C,283Cg,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:151,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0006,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284C,source-reference,O007-FREMLIN-XREF-283J,6,284C,283J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:165,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0007,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284E,source-reference,O007-FREMLIN-V2-S284-SEG-284B,7,284E,284B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:179,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0008,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284E,source-reference,O007-FREMLIN-V2-S284-SEG-284,8,284E,284Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:223,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0009,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284G,source-reference,O007-FREMLIN-XREF-222D,9,284G,222D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:277,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0010,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284G,source-reference,O007-FREMLIN-V2-S284-SEG-284,10,284G,284Bf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:292,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0011,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284H,source-reference,O007-FREMLIN-V2-S284-SEG-284D,11,284H,284D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:345,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0012,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284I,source-reference,O007-FREMLIN-XREF-283O,12,284I,283O,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:361,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0013,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284I,source-reference,O007-FREMLIN-V2-S284-SEG-284H,13,284I,284H,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:363,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0014,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284IB,source-reference,O007-FREMLIN-V2-S284-SEG-284G,14,284Ib,284G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:365,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0015,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284ID,source-reference,O007-FREMLIN-XREF-241J,15,284Id,241J,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:390,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0016,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284IE,source-reference,O007-FREMLIN-V2-S284-SEG-284C,16,284Ie,284C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:399,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0017,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284IG,source-reference,O007-FREMLIN-XREF-283Ab,17,284Ig,283Ab,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:447,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0018,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284J,source-reference,O007-FREMLIN-V2-S284-SEG-284,18,284J,284Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:465,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0019,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284J,source-reference,O007-FREMLIN-V2-S284-SEG-284F,19,284J,284F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:467,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0020,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-V2-S284-SEG-284F,20,284K,284F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:481,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0021,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-V2-S284-SEG-284C,21,284K,284C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:482,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0022,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-V2-S284-SEG-284J,22,284K,284J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:482,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0023,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-V2-S284-SEG-284,23,284K,284Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:486,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0024,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-V2-S284-SEG-284C,24,284K,284C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:498,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0025,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-V2-S284-SEG-284IF,25,284K,284If,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:518,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0026,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284K,source-reference,O007-FREMLIN-XREF-283M,26,284K,283M,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:541,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0027,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-XREF-282H,27,284L,282H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:548,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0028,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-V2-S284-SEG-284,28,284L,284Bf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:564,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0029,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-V2-S284-SEG-284J,29,284L,284J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:566,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0030,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-XREF-263G,30,284L,263G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:573,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0031,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-XREF-282H,31,284L,282H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:573,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0032,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-V2-S284-SEG-284,32,284L,284Eb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:579,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0033,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-V2-S284-SEG-284,33,284L,284Ec,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:597,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0034,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-V2-S284-SEG-284F,34,284L,284F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:600,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0035,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284L,source-reference,O007-FREMLIN-XREF-225F,35,284L,225F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:639,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0036,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284M,source-reference,O007-FREMLIN-XREF-223D,36,284M,223D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:732,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0037,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284M,source-reference,O007-FREMLIN-XREF-282Ia,37,284M,282Ia,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:740,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0038,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284M,source-reference,O007-FREMLIN-V2-S284-SEG-284L,38,284M,284L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:746,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0039,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284M,source-reference,O007-FREMLIN-XREF-283N,39,284M,283N,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt284.tex:750,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S284-XREF-0040,O007-FREMLIN-V2-S284,O007-FREMLIN-V2-S284-SEG-284M,source-reference,O007-FREMLIN-V2-S284-SEG-284K,40,284M,284K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt284.tex:752,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
