schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0001,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284-INTRO,1,284-intro,284-intro,15,10,342,367,355,380,(\varhatf)\varspcheck=f,(\varhatf)\varspcheck=f,79bb61bb02eeefe96f10ecc94b85608a237c8b5ea0093dfd7c6e193dc6620b81,79bb61bb02eeefe96f10ecc94b85608a237c8b5ea0093dfd7c6e193dc6620b81,79bb61bb02eeefe96f10ecc94b85608a237c8b5ea0093dfd7c6e193dc6620b81,$,,79bb61bb02eeefe96f10ecc94b85608a237c8b5ea0093dfd7c6e193dc6620b81,79bb61bb02eeefe96f10ecc94b85608a237c8b5ea0093dfd7c6e193dc6620b81,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0002,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284-INTRO,2,284-intro,284-intro,16,11,401,404,412,415,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0003,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284-INTRO,3,284-intro,284-intro,17,12,517,527,498,508,\varhatf,\varhatf,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,$,,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,ef3e854dae71232b5d7661c66ef66c142ff88b77e89d455a17916d3b00eb968d,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0004,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284-INTRO,4,284-intro,284-intro,19,14,582,614,587,619,\varhatf\varcheck{\phantom{f}},\varhatf\varcheck{\phantom{f}},eae67157e50659ae8d38ffd98158f6fee8448be00fd6b62cedcfc595d7b41efb,eae67157e50659ae8d38ffd98158f6fee8448be00fd6b62cedcfc595d7b41efb,eae67157e50659ae8d38ffd98158f6fee8448be00fd6b62cedcfc595d7b41efb,$,,eae67157e50659ae8d38ffd98158f6fee8448be00fd6b62cedcfc595d7b41efb,eae67157e50659ae8d38ffd98158f6fee8448be00fd6b62cedcfc595d7b41efb,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0005,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284-INTRO,5,284-intro,284-intro,21,15,671,705,664,698,f=\varhatf\varcheck{\phantom{f}},f=\varhatf\varcheck{\phantom{f}},ec121d1d1dc7aeb200bd32aaf23ca240f91a27566e454f334daab1fd23a57f5e,ec121d1d1dc7aeb200bd32aaf23ca240f91a27566e454f334daab1fd23a57f5e,ec121d1d1dc7aeb200bd32aaf23ca240f91a27566e454f334daab1fd23a57f5e,$,,ec121d1d1dc7aeb200bd32aaf23ca240f91a27566e454f334daab1fd23a57f5e,ec121d1d1dc7aeb200bd32aaf23ca240f91a27566e454f334daab1fd23a57f5e,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0006,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,6,284A,284A,36,26,1530,1549,1461,1480,h:\Bbb R\to\Bbb C,h:\Bbb R\to\Bbb C,e1429d9eaaceab76d91bfc153e1d3e31cc3812a25e947075efacdf9739436e69,e1429d9eaaceab76d91bfc153e1d3e31cc3812a25e947075efacdf9739436e69,2f2921eb160aa792938ff05f2a5f29d3938024d79bfdf113b72f1b94f9a40b34,$,,2f2921eb160aa792938ff05f2a5f29d3938024d79bfdf113b72f1b94f9a40b34,2f2921eb160aa792938ff05f2a5f29d3938024d79bfdf113b72f1b94f9a40b34,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0007,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,7,284A,284A,37,27,1560,1563,1506,1509,h,h,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,$,,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0008,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,8,284A,284A,40,30,1670,1713,1618,1661,\sup_{x\in\Bbb R}|x|^k|h^{(m)}(x)|<\infty,\sup_{x\in\Bbb R}|x|^k|h^{(m)}(x)|<\infty,52f32f17447d445a1d3f411074b7792e4bb2e12b5908adb357e8f65f53c8b67a,52f32f17447d445a1d3f411074b7792e4bb2e12b5908adb357e8f65f53c8b67a,a6b038c04c6a49e1197ef91cfb55a8b8182548de88c0a8c9e3793c826d1dad46,$,,a6b038c04c6a49e1197ef91cfb55a8b8182548de88c0a8c9e3793c826d1dad46,a6b038c04c6a49e1197ef91cfb55a8b8182548de88c0a8c9e3793c826d1dad46,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0009,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,9,284A,284A,42,32,1734,1737,1686,1689,k,k,8254c329a92850f6d539dd376f4816ee2764517da5e0235514af433164480d7a,8254c329a92850f6d539dd376f4816ee2764517da5e0235514af433164480d7a,8254c329a92850f6d539dd376f4816ee2764517da5e0235514af433164480d7a,$,,8254c329a92850f6d539dd376f4816ee2764517da5e0235514af433164480d7a,8254c329a92850f6d539dd376f4816ee2764517da5e0235514af433164480d7a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0010,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,10,284A,284A,42,32,1739,1751,1691,1703,m\in\Bbb N,m\in\Bbb N,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,2ed9517f49c9b1454dee4d57426e748688821ffd750dd0bcd3d96fe10d808789,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,$,,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,85c5d31bf8d7914c672d24fa9ab9a79e731bed9c2997906495b11ab2d6a271f6,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0011,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,11,284A,284A,42,32,1761,1770,1712,1721,h^{(m)},h^{(m)},e0b052f90844764a3118557c90ae4173a7c3225aa423b8a2abb67252228d6c8b,e0b052f90844764a3118557c90ae4173a7c3225aa423b8a2abb67252228d6c8b,e0b052f90844764a3118557c90ae4173a7c3225aa423b8a2abb67252228d6c8b,$,,e0b052f90844764a3118557c90ae4173a7c3225aa423b8a2abb67252228d6c8b,e0b052f90844764a3118557c90ae4173a7c3225aa423b8a2abb67252228d6c8b,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0012,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,12,284A,284A,42,33,1779,1782,1744,1747,m,m,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,$,,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,62c66a7a5dd70c3146618063c344e531e6d4b59e379808443ce962b3abd63c5a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0013,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284A,13,284A,284A,43,33,1799,1802,1753,1756,h,h,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,$,,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0014,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284B,14,284B,284B,49,39,1915,1918,1857,1860,g,g,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,$,,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,cd0aa9856147b6c5b4ff2b7dfee5da20aa38253099ef1b4a64aced233c9afe29,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0015,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284B,15,284B,284B,49,39,1923,1926,1865,1868,h,h,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,$,,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0016,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284B,16,284B,284B,50,40,1973,1978,1924,1929,g+h,g+h,5378ae0b8200e8397459f9993111eeb9c3f4b0feb8e9a296bfe9ee7fa6a6308a,5378ae0b8200e8397459f9993111eeb9c3f4b0feb8e9a296bfe9ee7fa6a6308a,5378ae0b8200e8397459f9993111eeb9c3f4b0feb8e9a296bfe9ee7fa6a6308a,$,,5378ae0b8200e8397459f9993111eeb9c3f4b0feb8e9a296bfe9ee7fa6a6308a,5378ae0b8200e8397459f9993111eeb9c3f4b0feb8e9a296bfe9ee7fa6a6308a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S284-FORMULA-0017,O007-FREMLIN-V2-S284,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S284-SEG-284B,17,284B,284B,50,40,1983,1987,1934,1938,ch,ch,343677762813eaeb65704cc8d9e96f7a444ba0cca92ff861af7f68648b3e6ef1,343677762813eaeb65704cc8d9e96f7a444ba0cca92ff861af7f68648b3e6ef1,343677762813eaeb65704cc8d9e96f7a444ba0cca92ff861af7f68648b3e6ef1,$,,343677762813eaeb65704cc8d9e96f7a444ba0cca92ff861af7f68648b3e6ef1,343677762813eaeb65704cc8d9e96f7a444ba0cca92ff861af7f68648b3e6ef1,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
