schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221-INTRO,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,1,221,221-intro,221-intro,unmarked-unit-introduction,false,exposition,221-intro,221-intro,9,16,9,16,193,540,170,528,8f6dded9201c1bc9eec641811420d33fa60272b9671b90965727db0ee974f102,98908a6bce09acac02e99d15cf253f8c1a103695714bc3e600561933d88c95aa,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221A,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,2,221A,221A,221A,explicit,false,exposition,221A,221A,17,141,17,146,540,5005,528,5527,6bdec1ef041c3ca7591722fc8c90cc27339ddc7c4a7d10c0cf24c515f8c45448,fea5e674b34d9ee9a11d32822c89531dd5f4191d1557bcc35d89bf442b8db051,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221B,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,3,221B,221B,221B,explicit,false,exposition,221B,221B,142,160,147,166,5005,5769,5527,6377,f666297da2b65e5dcf8d401af04d88b7b1f43a5a2d65eceed91055de5d85e5e0,3adfb150e35fdb7b285f2e02a175fef9d12a86f4a65bcfa81e2ff72096148ad1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221BB,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,4,221Bb,221Bb,221Bb,explicit,false,exposition,221Bb,221Bb,161,180,167,187,5769,6941,6377,7682,21dce4f5a668df705b5afb1abe5e21bffb2dbba4faaecdef9942c3f9176c9db1,61192fde859bbcdb059d439473274700cd3c5950814ee8796e57edc635f55945,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221BC,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,5,221Bc,221Bc,221Bc,explicit,false,exposition,221Bc,221Bc,181,188,188,195,6941,7273,7682,8063,2ba59281a3302687156fb61e92ffa32b0795c90eb8e03017a76fc7f31946e0aa,0f473393cb05fe75619520548c39f608d1b962ce8a095297e4c3013e389892cc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221X,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,6,221X,221X,221X,explicit,false,exercise,221X,221X,189,195,196,202,7273,7592,8063,8407,b5068b54b49c7f04c60c9720290be50e59d76e25deec492d171c628633f7cb36,1503fd5ddf7a4b1a9626ad4c5523ab3c2d377909e894254c35ca6228aebf5d1f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221XA,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221X,7,221X,221Xa,221Xa,implicit-subanchor,true,exercise,221Xa,221Xa,189,195,196,202,7273,7592,8063,8407,b5068b54b49c7f04c60c9720290be50e59d76e25deec492d171c628633f7cb36,1503fd5ddf7a4b1a9626ad4c5523ab3c2d377909e894254c35ca6228aebf5d1f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221Y,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,8,221Y,221Y,221Y,explicit,false,exercise,221Y,221Y,196,205,203,215,7592,8148,8407,9121,62b669dd7c95e9026e11358dbc57dd3340fd4d22bd6eea719dcc86e3d3a323c2,311bdf853b8d4d8e26414a199ff73bd32e6e328da87af1dc891d933cb8f5b1a6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221YA,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S221-SEG-221Y,9,221Y,221Ya,221Ya,implicit-subanchor,true,exercise,221Ya,221Ya,196,205,203,215,7592,8148,8407,9121,62b669dd7c95e9026e11358dbc57dd3340fd4d22bd6eea719dcc86e3d3a323c2,311bdf853b8d4d8e26414a199ff73bd32e6e328da87af1dc891d933cb8f5b1a6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S221-SEG-221YB,O007-FREMLIN-V2-S221,O007-RIGHTS-FREMLIN-DSL,,10,221Yb,221Yb,221Yb,explicit,false,exercise,221Yb,221Yb,206,211,216,223,8148,8414,9121,9515,a854042a01b9a3f40994752da9de4343bfcb0018120f4d1ff3f1984a498d3866,723687e5ef7876e2db588d018a11f2072185c99b203e5176a176bb57f6b86a9c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
