schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0001,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255A,source-reference,O007-FREMLIN-XREF-263A,1,255A,263A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:63,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0002,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255A,source-reference,O007-FREMLIN-XREF-263A,2,255A,263A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:65,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0003,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255A,source-reference,O007-FREMLIN-XREF-134Ab,3,255A,134Ab,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:77,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0004,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255A,source-reference,O007-FREMLIN-XREF-252D,4,255A,252D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:122,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0005,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255A,source-reference,O007-FREMLIN-XREF-134Fb,5,255A,134Fb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:144,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0006,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255C,source-reference,O007-FREMLIN-XREF-235A,6,255C,235A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:200,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0007,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255C,source-reference,O007-FREMLIN-V2-S255-SEG-255A,7,255C,255A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:201,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0008,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255C,source-reference,O007-FREMLIN-V2-S255-SEG-255B,8,255C,255B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:202,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0009,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255CB,source-reference,O007-FREMLIN-V2-S255-SEG-255,9,255Cb,255Bb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:204,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0010,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255D,source-reference,O007-FREMLIN-V2-S255-SEG-255A,10,255D,255A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:226,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0011,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255D,source-reference,O007-FREMLIN-V2-S255-SEG-255B,11,255D,255B,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:246,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0012,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255D,source-reference,O007-FREMLIN-XREF-253B,12,255D,253B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:247,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0013,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255D,source-reference,O007-FREMLIN-XREF-253C,13,255D,253C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt255.tex:248,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0014,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255FB,source-reference,O007-FREMLIN-V2-S255-SEG-255,14,255Fb,255Ba,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:297,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0015,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255FC,source-reference,O007-FREMLIN-V2-S255-SEG-255,15,255Fc,255Ac,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:311,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S255-XREF-0016,O007-FREMLIN-V2-S255,O007-FREMLIN-V2-S255-SEG-255G,source-reference,O007-FREMLIN-V2-S255-SEG-255,16,255G,255Fa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt255.tex:325,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
