schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0001,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226-INTRO,source-reference,O007-FREMLIN-V2-S226-SEG-226A,1,226-intro,226A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt226.tex:13,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0002,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AA,source-reference,O007-FREMLIN-XREF-112Bd,2,226Aa,112Bd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:29,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0003,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AA,source-reference,O007-FREMLIN-XREF-222Ba,3,226Aa,222Ba,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:29,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0004,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AB,source-reference,O007-FREMLIN-XREF-112Bd,4,226Ab,112Bd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:44,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0005,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AB,source-reference,O007-FREMLIN-XREF-211Nc,5,226Ab,211Nc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:56,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0006,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AB,source-reference,O007-FREMLIN-XREF-213B,6,226Ab,213B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:57,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0007,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AB,source-reference,O007-FREMLIN-XREF-133A,7,226Ab,133A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:81,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0008,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AB,source-reference,O007-FREMLIN-XREF-135F,8,226Ab,135F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt226.tex:81,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0009,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AC,source-reference,O007-FREMLIN-V2-S226-SEG-226XA,9,226Ac,226Xa,resolved-in-unit,authority/fremlin/source/mt2.2016/mt226.tex:93,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S226-XREF-0010,O007-FREMLIN-V2-S226,O007-FREMLIN-V2-S226-SEG-226AC,source-reference,O007-FREMLIN-V2-S226-SEG-226A,10,226Ac,226A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt226.tex:95,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
