schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0001,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262-INTRO,1,262-intro,262-intro,19,19,662,665,692,695,r,r,454349e422f05297191ead13e21d3db520e5abef52055e4964b82fb213f593a1,454349e422f05297191ead13e21d3db520e5abef52055e4964b82fb213f593a1,454349e422f05297191ead13e21d3db520e5abef52055e4964b82fb213f593a1,$,,454349e422f05297191ead13e21d3db520e5abef52055e4964b82fb213f593a1,454349e422f05297191ead13e21d3db520e5abef52055e4964b82fb213f593a1,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0002,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262-INTRO,2,262-intro,262-intro,19,19,681,684,714,717,s,s,043a718774c572bd8a25adbeb1bfcd5c0256ae11cecf9f9c3f925d0e52beaf89,043a718774c572bd8a25adbeb1bfcd5c0256ae11cecf9f9c3f925d0e52beaf89,043a718774c572bd8a25adbeb1bfcd5c0256ae11cecf9f9c3f925d0e52beaf89,$,,043a718774c572bd8a25adbeb1bfcd5c0256ae11cecf9f9c3f925d0e52beaf89,043a718774c572bd8a25adbeb1bfcd5c0256ae11cecf9f9c3f925d0e52beaf89,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0003,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,3,262A,262A,24,24,873,891,912,930,\phi:D\to\BbbR^s,\phi:D\to\BbbR^s,72415c69d09b0aa4031146a5b0b420d6cc58794c88b7e7e91ba28902f60eecd6,72415c69d09b0aa4031146a5b0b420d6cc58794c88b7e7e91ba28902f60eecd6,72415c69d09b0aa4031146a5b0b420d6cc58794c88b7e7e91ba28902f60eecd6,$,,72415c69d09b0aa4031146a5b0b420d6cc58794c88b7e7e91ba28902f60eecd6,72415c69d09b0aa4031146a5b0b420d6cc58794c88b7e7e91ba28902f60eecd6,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0004,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,4,262A,262A,24,24,913,932,952,971,D\subseteq\BbbR^r,D\subseteq\BbbR^r,ee048a02a79ad2679b7bafa5fc8bba0f12daf6f2eb5f3e40603f25c183aaadc5,ee048a02a79ad2679b7bafa5fc8bba0f12daf6f2eb5f3e40603f25c183aaadc5,ee048a02a79ad2679b7bafa5fc8bba0f12daf6f2eb5f3e40603f25c183aaadc5,$,,ee048a02a79ad2679b7bafa5fc8bba0f12daf6f2eb5f3e40603f25c183aaadc5,ee048a02a79ad2679b7bafa5fc8bba0f12daf6f2eb5f3e40603f25c183aaadc5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0005,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,5,262A,262A,25,25,957,963,1003,1009,\phi,\phi,10ce0200b450ea955833553e717821c7721818b8a95cffd7e54b46e08918b512,10ce0200b450ea955833553e717821c7721818b8a95cffd7e54b46e08918b512,10ce0200b450ea955833553e717821c7721818b8a95cffd7e54b46e08918b512,$,,10ce0200b450ea955833553e717821c7721818b8a95cffd7e54b46e08918b512,10ce0200b450ea955833553e717821c7721818b8a95cffd7e54b46e08918b512,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0006,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,6,262A,262A,25,25,972,980,1015,1023,\gamma,\gamma,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,$,,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,67610b0632683369b69db194167ac4c38ed7c7cfab252970ced9e152b9b45554,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0007,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,7,262A,262A,26,26,999,1026,1043,1070,"\gamma\in\coint{0,\infty}","\gamma\in\coint{0,\infty}",9629b1b515251690f43df02a531f0de206cadd587f0e42f8c4f36dd24ef96366,9629b1b515251690f43df02a531f0de206cadd587f0e42f8c4f36dd24ef96366,9629b1b515251690f43df02a531f0de206cadd587f0e42f8c4f36dd24ef96366,$,,9629b1b515251690f43df02a531f0de206cadd587f0e42f8c4f36dd24ef96366,9629b1b515251690f43df02a531f0de206cadd587f0e42f8c4f36dd24ef96366,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0008,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,8,262A,262A,28,28,1044,1083,1090,1129,\|\phi(x)-\phi(y)\|\le \gamma \|x-y\|,\|\phi(x)-\phi(y)\|\le \gamma \|x-y\|,802646e88725796d4d0a12dc73e3b2fe1849e04557b78b2e2876eb95becafe23,802646e88725796d4d0a12dc73e3b2fe1849e04557b78b2e2876eb95becafe23,7182610c5f62bf9df104ca2b84f6927d23f2fd9508862e7ab6b6bfa16171a701,$,,7182610c5f62bf9df104ca2b84f6927d23f2fd9508862e7ab6b6bfa16171a701,7182610c5f62bf9df104ca2b84f6927d23f2fd9508862e7ab6b6bfa16171a701,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0009,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,9,262A,262A,30,30,1104,1107,1154,1157,x,x,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,$,,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S262-FORMULA-0010,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262A,10,262A,262A,30,30,1109,1117,1159,1167,y\in D,y\in D,223baf1e4e89a2565f1491f4bc482f726daed58ca7736688f45d6515c2f07f68,223baf1e4e89a2565f1491f4bc482f726daed58ca7736688f45d6515c2f07f68,ea0f76ad67856b92170ce21390810232ba7ec7055b6c9643bba3b61dc886ccd5,$,,ea0f76ad67856b92170ce21390810232ba7ec7055b6c9643bba3b61dc886ccd5,ea0f76ad67856b92170ce21390810232ba7ec7055b6c9643bba3b61dc886ccd5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
