schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XA,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XA,1,262X,262Xa,"\leader{262X}{Basic exercises (a)} Let $\phi$ and $\psi$ be Lipschitz
functions from subsets of $\BbbR^r$ to $\BbbR^s$.   Show that
$\phi+\psi$ is a Lipschitz function from $\dom\phi\cap\dom\psi$ to
$\Bbb R^s$.
%262A

","\leader{262X}{Latihan dasar (a)} Misalkan $\phi$ dan $\psi$ fungsi
Lipschitz dari himpunan-himpunan bagian $\BbbR^r$ ke $\BbbR^s$.
Tunjukkan bahwa $\phi+\psi$ merupakan fungsi Lipschitz dari
$\dom\phi\cap\dom\psi$ ke
$\Bbb R^s$.
%262A

",0756b8002036dc158c65f689313ac884bcd184c63aa95ad1c15a6f053ae95ff3,f05f37aac88598a4a363e1a7fe925bf09f0483a1d9191889c33e19b2e0cf9a52,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XB,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XB,2,262Xb,262Xb,"\header{262Xb}{\bf (b)} Let $\phi$ be a Lipschitz function from a subset
of $\BbbR^r$ to $\BbbR^s$, and $c\in\Bbb R$.   Show that $c\phi$ is a
Lipschitz function.
%262A

","\header{262Xb}{\bf (b)} Misalkan $\phi$ fungsi Lipschitz dari suatu
himpunan bagian $\BbbR^r$ ke $\BbbR^s$, dan $c\in\Bbb R$. Tunjukkan
bahwa $c\phi$ merupakan fungsi Lipschitz.
%262A

",ba73e1a2b292f68f91ed590ae49b05d1c7e7b4bd07569703185f8e3c908c0785,1b5644a02bf16ec3feafda26b351cb438de08fc33711d91ad470c0f4b435e763,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XC,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XC,3,262Xc,262Xc,"\header{262Xc}{\bf (c)} Suppose $\phi:D\to\BbbR^s$ and
$\psi:E\to\BbbR^q$ are Lipschitz functions,
where $D\subseteq\BbbR^r$ and $E\subseteq\BbbR^s$.   Show that the
composition $\psi\phi:D\cap\phi^{-1}[E]\to\BbbR^q$ is Lipschitz.
%262A

","\header{262Xc}{\bf (c)} Andaikan $\phi:D\to\BbbR^s$ dan
$\psi:E\to\BbbR^q$ fungsi-fungsi Lipschitz, dengan
$D\subseteq\BbbR^r$ dan $E\subseteq\BbbR^s$. Tunjukkan bahwa komposisi
$\psi\phi:D\cap\phi^{-1}[E]\to\BbbR^q$ bersifat Lipschitz.
%262A

",670d699a3be2e007d932655ac03e12d2da9a4aaeac1aec67b8e52a06f9b93546,2242f17bbe925d044549d196fb7dbb7538de0d8c4f250b631b39f6890bf05daa,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XD,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XD,4,262Xd,262Xd,"\header{262Xd}{\bf (d)} Suppose $\phi$, $\psi$ are functions from
subsets of $\BbbR^r$ to $\BbbR^s$, and suppose that
$x\in\dom\phi\cap\dom\psi$ is such that each function is differentiable
relative to its domain at $x$, with derivatives $S$, $T$ there.   Show
that $\phi+\psi$ is differentiable relative to its domain at $x$, and
that $S+T$ is a derivative of $\phi+\psi$ at $x$.
%262F

","\header{262Xd}{\bf (d)} Andaikan $\phi$, $\psi$ fungsi-fungsi dari
himpunan-himpunan bagian $\BbbR^r$ ke $\BbbR^s$, dan andaikan
$x\in\dom\phi\cap\dom\psi$ sedemikian sehingga masing-masing fungsi
terdiferensialkan relatif terhadap domainnya di $x$, dengan turunan
$S$, $T$ di sana. Tunjukkan bahwa $\phi+\psi$ terdiferensialkan relatif
terhadap domainnya di $x$, dan bahwa $S+T$ merupakan suatu turunan dari
$\phi+\psi$ di $x$.
%262F

",d181c50eedd41b674a58a8ee11d9a1f2c82668a2a7cbdcecf47ec927dff68678,6609b686140665c73625138d0857c2fcb537b9c07f72af029516c476854be036,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XE,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XE,5,262Xe,262Xe,"\header{262Xe}{\bf (e)} Suppose that $\phi$ is a function from a subset
of $\BbbR^r$ to $\BbbR^s$, and is differentiable relative to its
domain at $x\in\dom\phi$.   Show that $c\phi$ is differentiable relative
to its domain at $x$ for every $c\in\Bbb R$.
%262F

","\header{262Xe}{\bf (e)} Andaikan $\phi$ suatu fungsi dari suatu himpunan
bagian $\BbbR^r$ ke $\BbbR^s$, dan terdiferensialkan relatif terhadap
domainnya di $x\in\dom\phi$. Tunjukkan bahwa $c\phi$ terdiferensialkan
relatif terhadap domainnya di $x$ untuk setiap $c\in\Bbb R$.
%262F

",3ee10afe7d6156707dd13eb6c42a1171058952b27f634eb546d99e62ee577196,f55bc80dbb326ad545c43d95a060055fa61885b9244621746f04a520ea62e525,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XF,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XF,6,262Xf,262Xf,"\sqheader 262Xf Suppose $\phi:D\to\BbbR^s$ and
$\psi:E\to\Bbb R^q$ are functions,
where $D\subseteq\BbbR^r$ and $E\subseteq\BbbR^s$;  suppose that
$\phi$ is differentiable relative to its domain at
$x\in D\cap\phi^{-1}[E]$, with an
$s\times r$ matrix $T$ a derivative there, and that $\psi$ is
differentiable
relative to its domain at $\phi(x)$, with a $q\times s$ matrix  $S$
a derivative there.   Show that the composition $\psi\phi$ is
differentiable relative to its
domain at $x$, and that the $q\times r$ matrix $ST$ is a derivative of
$\psi\phi$ at $x$.
%262F

","\sqheader 262Xf Andaikan $\phi:D\to\BbbR^s$ dan
$\psi:E\to\Bbb R^q$ fungsi-fungsi, dengan
$D\subseteq\BbbR^r$ dan $E\subseteq\BbbR^s$; andaikan $\phi$
terdiferensialkan relatif terhadap domainnya di
$x\in D\cap\phi^{-1}[E]$, dengan matriks $s\times r$, yaitu $T$, sebagai
suatu turunan di sana, dan $\psi$ terdiferensialkan relatif terhadap
domainnya di $\phi(x)$, dengan matriks $q\times s$, yaitu $S$, sebagai
suatu turunan di sana. Tunjukkan bahwa komposisi $\psi\phi$
terdiferensialkan relatif terhadap domainnya di $x$, dan bahwa matriks
$q\times r$, yaitu $ST$, merupakan suatu turunan dari $\psi\phi$ di $x$.
%262F

",83494954313e6aab7bb3c378b24dd35803df6d5001dd9f8208693aefee7d21f8,cbc7154d26e7e1bb9a376095e9994278e6fe00f6b8bc9117fc16d09b7f5502ba,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XG,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XG,7,262Xg,262Xg,"\sqheader 262Xg Let $\phi:\BbbR^r\to\BbbR^s$ be a linear
operator, with associated matrix $T$.   Show that $\phi$ is
differentiable everywhere, with $\phi'(x)=T$ for every $x$.
%262F

","\sqheader 262Xg Misalkan $\phi:\BbbR^r\to\BbbR^s$ suatu operator linear,
dengan matriks terkait $T$. Tunjukkan bahwa $\phi$ terdiferensialkan
di mana-mana, dengan $\phi'(x)=T$ untuk setiap $x$.
%262F

",b188b9832a1497f1d44e31d2d8096d2100977bf0e0aa8e46eafe43b2ee402d57,0277440c4d7e433ffe8f609f6e83cfeae16db703a529d5c0278092e8ee3aedc6,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XH,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XH,8,262Xh,262Xh,"\spheader 262Xh Let $G\subseteq\BbbR^r$ be a convex open set,
and $\phi:G\to\BbbR^s$ a function such that all the partial derivatives
$\pd{\phi_i}{\xi_j}$ are defined everywhere in $G$.   Show that $\phi$
is Lipschitz iff all the partial derivatives are bounded on $G$.
%262I

","\spheader 262Xh Misalkan $G\subseteq\BbbR^r$ suatu himpunan terbuka
konveks, dan $\phi:G\to\BbbR^s$ suatu fungsi sedemikian sehingga semua
turunan parsial $\pd{\phi_i}{\xi_j}$ terdefinisi di mana-mana dalam $G$.
Tunjukkan bahwa $\phi$ Lipschitz jika dan hanya jika semua turunan
parsialnya terbatas pada $G$.
%262I

",9bc49afc9f687fc2ccf2d300909e57048eaf783b9d2c3ba0e77e1323dbbcc6a8,e7af00c2cd30c19b726861847abe23ccd32324e57f13a8847378aa2c8fd6b3f4,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XI,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XI,9,262Xi,262Xi,"\spheader 262Xi Let $\phi:\BbbR^r\to\BbbR^s$ be a function.   Show that
$\phi$ is differentiable at $x\in\BbbR^r$ iff for every $m\in\Bbb N$
there are an $n\in\Bbb N$ and an $r\times s$ matrix $T$ with rational
coefficients
such that $\|\phi(y)-\phi(x)-T(y-x)\|\le 2^{-m}\|y-x\|$ whenever
$\|y-x\|\le 2^{-n}$.
%262I

","\spheader 262Xi Misalkan $\phi:\BbbR^r\to\BbbR^s$ suatu fungsi.
Tunjukkan bahwa $\phi$ terdiferensialkan di $x\in\BbbR^r$ jika dan hanya
jika untuk setiap $m\in\Bbb N$ terdapat $n\in\Bbb N$ dan matriks
$s\times r$, yaitu $T$, dengan koefisien rasional sedemikian sehingga
$\|\phi(y)-\phi(x)-T(y-x)\|\le 2^{-m}\|y-x\|$ setiap kali
$\|y-x\|\le 2^{-n}$.
%262I

",b7b68ba246f6c3b26275a8c84eec74384533ac70c0a07e01cc0b3fdf65b54560,95bd3975784b1c53d95c2a24156ea666cf5f90302575e8e5c1e506ce9885bcfe,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S262-EXERCISE-262XJ,O007-FREMLIN-V2-S262,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S262-SEG-262XJ,10,262Xj,262Xj,"\spheader 262Xj Suppose that $f$ is a real-valued function which is
integrable over $\BbbR^r$, and that $g:\BbbR^r\to\Bbb R$ is a bounded
differentiable function such that the partial derivative $\Pd{g}{\xi_j}$
is bounded, where $j\le r$.   Let $f*g$ be
the convolution of $f$ and $g$ (255E, 255L).
Show that $\Pd{}{\xi_j}(f*g)$
is defined everywhere and equal to $f*\Pd{g}{\xi_j}$.   \Hint{255Xd.}
%262+

","\spheader 262Xj Andaikan $f$ suatu fungsi bernilai real yang terintegralkan
atas $\BbbR^r$, dan $g:\BbbR^r\to\Bbb R$ suatu fungsi terdiferensialkan
dan terbatas sedemikian sehingga turunan parsial $\Pd{g}{\xi_j}$ terbatas,
dengan $j\le r$. Misalkan $f*g$ konvolusi $f$ dan $g$ (255E, 255L).
Tunjukkan bahwa $\Pd{}{\xi_j}(f*g)$ terdefinisi di mana-mana dan sama
dengan $f*\Pd{g}{\xi_j}$. \Hint{255Xd.}
%262+

",e0d772eee29a163a0c5754ac103674ec168574b825d21b6fe1a2dad844f09d08,3a9a2fe26610ff7d779e034411e84d88a0abc684d894507efb290ef1dddee0fd,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
