schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XA,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XA,1,132X,132Xa,"\leader{132X}{Basic exercises $\pmb{>}$(a)}
%\spheader 132Xa
Let $X$ be a set and $\theta$ an outer measure on $X$;
let $\mu$ be the measure on $X$ defined by \Caratheodory's method from
$\theta$, and $\mu^*$ the outer measure defined from $\mu$ by the
construction of 132A.   (i) Show that $\mu^*A\ge\theta A$ for every
$A\subseteq X$.   (ii) $\theta$ is said to be a {\bf regular outer
measure} if $\theta=\mu^*$.
%Rao `Carathe\'odory regular'
Show that if there is any measure $\nu$
on $X$ such that $\theta=\nu^*$ then $\theta$ is regular.   (iii) Show
that if $\theta$ is regular and $\sequencen{A_n}$ is a non-decreasing
sequence of subsets of $X$, then
$\theta(\bigcup_{n\in\Bbb N}A_n)=\lim_{n\to\infty}\theta A_n$.
%132B

","\leader{132X}{Latihan dasar $\pmb{>}$ (a)}
%\spheader 132Xa
Misalkan $X$ suatu himpunan dan $\theta$ suatu ukuran luar pada $X$;
misalkan $\mu$ adalah ukuran pada $X$ yang didefinisikan dari $\theta$
dengan metode \Caratheodory, dan $\mu^*$ adalah ukuran luar yang diturunkan
dari $\mu$ melalui konstruksi 132A. (i) Tunjukkan bahwa $\mu^*A\ge\theta A$
untuk setiap $A\subseteq X$. (ii) $\theta$ disebut sebagai {\bf ukuran luar
reguler} jika $\theta=\mu^*$. Tunjukkan bahwa jika terdapat ukuran
$\nu$ pada $X$ sedemikian sehingga $\theta=\nu^*$, maka $\theta$ reguler.
(iii) Tunjukkan bahwa jika $\theta$ reguler dan $\sequencen{A_n}$ adalah
barisan tak-menurun dari subhimpunan-subhimpunan $X$, maka
$\theta(\bigcup_{n\in\Bbb N}A_n)=\lim_{n\to\infty}\theta A_n$.
%Rao `Carath\'eodory regular'
%132B

",db87871d22bcb777a74f5d592c56ae6d9c38a639003053014e737d98e86fe21c,0802f066a723a8fcb80c31e84b0cadd5c08e69001f576869fb8c7679dfa0af79,true,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XB,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XB,2,132Xb,132Xb,"\spheader 132Xb Let $(X,\Sigma,\mu)$ be a measure space and $H$ any
member of $\Sigma$.   Let $\mu_H$ be the subspace measure on $H$
(131B) and $\mu^*$, $\mu_H^*$ the outer measures defined from $\mu$,
$\mu_H$ respectively.   Show that $\mu_H^*=\mu^*\restrp\Cal PH$.
%132B

","\spheader 132Xb Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan $H$ sembarang
anggota $\Sigma$. Misalkan $\mu_H$ adalah ukuran subruang pada $H$ (131B)
dan $\mu^*$, $\mu_H^*$ adalah ukuran-ukuran luar yang diturunkan masing-masing
dari $\mu$, $\mu_H$. Tunjukkan bahwa
$\mu_H^*=\mu^*\restrp\Cal PH$.
%132B

",cac435c74f608bada97a7fd96c9b9a85570f29598cbb826f7e17e84e5f088b02,c263fb0df8c44e78aaee2221567fa5899c5ac2178df5dae9aeb9acfc213cda0f,true,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XC,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XC,3,132Xc,132Xc,"\spheader 132Xc Give an example of a measure space $(X,\Sigma,\mu)$
such that the measure $\check\mu$ defined by \Caratheodory's method from
the outer measure $\mu^*$ is a proper extension of $\mu$.   \Hint{take
$\mu X=0$.}
%132B

","\spheader 132Xc Berikan contoh ruang ukur $(X,\Sigma,\mu)$ sedemikian sehingga
ukuran $\check\mu$ yang didefinisikan dengan metode \Caratheodory dari ukuran
luar $\mu^*$ merupakan perluasan sejati dari $\mu$. \Hint{ambil $\mu X=0$.}
%132B

",b80cb04f674296535fbb3bbd0baf9511350a81323a98497144888e9db33514cd,036ea6d5b706faddb6c534e059f4b96462d074af94796d056ef8ed7ba8d02178,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XD,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XD,4,132Xd,132Xd,"\sqheader 132Xd Let $(X,\Sigma,\mu)$ be a measure space and $A$ a
subset of $X$.   Suppose that $\sequencen{E_n}$ is a sequence in $\Sigma$
such that $\sequencen{A\cap E_n}$ is disjoint.   Show that
$\mu^*(A\cap\bigcup_{n\in\Bbb N}E_n)=\sum_{n=0}^{\infty}\mu^*(A\cap E_n)$.
\Hint{replace $E_n$ by $E_n'=E_n\setminus\bigcup_{i<n}E_i$, and
use 132Ae-132Af.}
%132B

","\sqheader 132Xd Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan $A$ suatu
subhimpunan $X$. Andaikan $\sequencen{E_n}$ suatu barisan dalam $\Sigma$
sedemikian sehingga $\sequencen{A\cap E_n}$ saling lepas. Tunjukkan bahwa
$\mu^*(A\cap\bigcup_{n\in\Bbb N}E_n)=\sum_{n=0}^{\infty}\mu^*(A\cap E_n)$.
\Hint{gantikan $E_n$ dengan
$E_n'=E_n\setminus\bigcup_{i<n}E_i$, lalu gunakan 132Ae–132Af.}
%132B

",ba5cda34e8f8e4e09fd8b2cac8fb9a97df9e2a268cf521c4ac643ab7d48e6322,17f0a9477d31db322fb0c6d408ed47d785fb1d09c29dea20a27bf67dfd21980c,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XE,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XE,5,132Xe,132Xe,"\spheader 132Xe Let $(X,\Sigma,\mu)$ be a measure space and
$\sequencen{A_n}$ any sequence of subsets of $X$.   Show that the
outer measure of $\bigcup_{n\in\Bbb N}\bigcap_{i\ge n}A_i$ is at most
$\liminf_{n\to\infty}\mu^*A_n$.
%132B

","\spheader 132Xe Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$\sequencen{A_n}$ sembarang barisan subhimpunan-subhimpunan $X$. Tunjukkan
bahwa ukuran luar dari $\bigcup_{n\in\Bbb N}\bigcap_{i\ge n}A_i$ paling besar
$\liminf_{n\to\infty}\mu^*A_n$.
%132B

",8332daad8d0185b78a324459c0391bc8f4a2ebf635090e567692f0f1f00e5a90,34b2226c4c5edbcf9eaaa1403933e00871acf7877c9595f97a6ea30ee4d4f971,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XF,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XF,6,132Xf,132Xf,"\spheader 132Xf Let $(X,\Sigma,\mu)$ be a measure space and suppose that
$A\subseteq B\subseteq X$ are such that $\mu^*A=\mu^*B<\infty$.   Show
that $\mu^*(A\cap E)=\mu^*(B\cap E)$ for every $E\in\Sigma$.   \Hint{a
measurable envelope of $B$ is a measurable envelope of $A$.}
%132E

","\spheader 132Xf Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan anggap
$A\subseteq B\subseteq X$ sedemikian sehingga $\mu^*A=\mu^*B<\infty$.
Tunjukkan bahwa $\mu^*(A\cap E)=\mu^*(B\cap E)$ untuk setiap $E\in\Sigma$.
\Hint{selubung terukur dari $B$ merupakan selubung terukur dari $A$.}
%132E

",37787b3f8b349d8b89c31035ca76ed24239d1960f168ce9abbeac4554847ff70,c46f205b19747ab9a6aff1e20a24ed0f69431eff286c0479d1744ab87507ced1,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XG,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XG,7,132Xg,132Xg,"\sqheader 132Xg Let $\nu_g$ be a Lebesgue-Stieltjes measure on $\Bbb R$,
constructed as in 114Xa from a non-decreasing function
$g:\Bbb R\to\Bbb R$.   Show that
(i) the outer measure $\nu_g^*$ derived from $\nu_g$ (132A)
coincides with the outer measure $\theta_g$ of 114Xa;
(ii) if $A\subseteq\Bbb R$ is any set, then $A$ has a
measurable envelope for the measure $\nu_g$.
%132E

","\sqheader 132Xg Misalkan $\nu_g$ ukuran Lebesgue–Stieltjes pada $\Bbb R$,
yang dibangun seperti dalam 114Xa dari fungsi tak-menurun
$g:\Bbb R\to\Bbb R$. Tunjukkan bahwa
(i) ukuran luar $\nu_g^*$ yang diturunkan dari $\nu_g$ (132A) berimpit dengan
ukuran luar $\theta_g$ dari 114Xa;
(ii) jika $A\subseteq\Bbb R$ sembarang himpunan, maka $A$ memiliki selubung
terukur untuk ukuran $\nu_g$.
%132E

",28056422d56e009366db4b201d19de3bee6fdc832c23899d740168465d31994e,c8b4cc2658d0a040c52ebddf6e2e00d785d82fe5f392a08500d03631ac2a344b,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XH,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XH,8,132Xh,132Xh,"\sqheader 132Xh Let $A\subseteq\BbbR^r$ be a set which is not
measured by Lebesgue measure $\mu$.   Show that there is a bounded
measurable set $E$ such that $\mu^*(E\cap A)=\mu^*(E\setminus A)=\mu E>0$.
\Hint{take $E=E'\cap E''\cap B$, where $E'$ is a measurable envelope
for $A$, $E''$ is a measurable envelope for $\BbbR^r\setminus A$, and
$B$ is a suitable bounded set.}
%132E

","\sqheader 132Xh Misalkan $A\subseteq\BbbR^r$ suatu himpunan yang tidak
terukur menurut ukuran Lebesgue $\mu$. Tunjukkan bahwa terdapat himpunan
terukur berbatas $E$ sedemikian sehingga
$\mu^*(E\cap A)=\mu^*(E\setminus A)=\mu E>0$.
\Hint{ambil $E=E'\cap E''\cap B$, dengan $E'$ selubung terukur untuk $A$,
$E''$ selubung terukur untuk $\BbbR^r\setminus A$, dan $B$ suatu himpunan
berbatas yang sesuai.}
%132E

",2518c31b277defa5627da04d65ea2763ec3be04d5d81b7597c72173cffcd411f,d0ccdd12a60f27d0c8893e23d1a7fbefb6d8f595fc7db1f09f273a7033e1c315,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XI,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XI,9,132Xi,132Xi,"\spheader 132Xi Let $\mu$ be Lebesgue measure on $\BbbR^r$ and
$\Sigma$ its domain, and $f$ a real-valued function, defined on a subset
of $\BbbR^r$, which is not $\Sigma$-measurable.
Show that there are  $q<q'$ in $\Bbb Q$ and a bounded measurable set
$E$ such that

\Centerline{$\mu^*\{x:x\in E\cap\dom f,\,f(x)\le q\}
=\mu^*\{x:x\in E\cap\dom f,\,f(x)\ge q'\}=\mu E>0$.}

\noindent \Hint{take $E_q$, $E'_q$ to be measurable envelopes for
$\{x:f(x)\le q\}$, $\{x:f(x)>q\}$ for each $q$.   Find $q$ such that
$\mu(E_q\cap E'_q)>0$ and $q'$ such that $\mu(E_q\cap E'_{q'})>0$.}
%132E

","\spheader 132Xi Misalkan $\mu$ ukuran Lebesgue pada $\BbbR^r$ dan $\Sigma$
domainnya, serta $f$ fungsi bernilai real yang didefinisikan pada suatu
subhimpunan $\BbbR^r$ tetapi tidak $\Sigma$-terukur. Tunjukkan bahwa terdapat
$q<q'$ dalam $\Bbb Q$ dan suatu himpunan terukur berbatas $E$ sedemikian
sehingga

\Centerline{$\mu^*\{x:x\in E\cap\dom f,\,f(x)\le q\}
=\mu^*\{x:x\in E\cap\dom f,\,f(x)\ge q'\}=\mu E>0$.}

\noindent \Hint{ambil $E_q$, $E'_q$ sebagai selubung-selubung terukur untuk
$\{x:f(x)\le q\}$, $\{x:f(x)>q\}$ untuk setiap $q$. Temukan $q$ sehingga
$\mu(E_q\cap E'_q)>0$ dan $q'$ sehingga $\mu(E_q\cap E'_{q'})>0$.}
%132E

",4db60d84e598ad00b9b73725550fe41e0f0e12b67f5d037e499e86196185992d,f16fac3e58b8eb84f0c43c47d3c3a58835a7c304b767caaa5ff9c3d4412a175f,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S132-EXERCISE-132XJ,O007-FREMLIN-V1-S132,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S132-SEG-132XJ,10,132Xj,132Xj,"\spheader 132Xj Check that you can do exercise 113Yc.
%132+

","\spheader 132Xj Periksa bahwa Anda dapat mengerjakan latihan 113Yc.
%132+

",c6f69d3a9e8c8bca279f7c711f25a2ac35e4f1e8df945a7a228132e5866c7b5c,e195bc254f8c44d7b0268476d3b2ef4316bd721d4290a5ba2274d2dab40bc678,false,source basic-exercise block marker,"{""basis"":""complete exercise prompt with active Hint arguments retained"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT132-SOURCE""]}"
