schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246-INTRO,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,1,246,246-intro,246-intro,unmarked-unit-introduction,false,exposition,246-intro,246-intro,10,14,7,10,150,377,149,353,885649b5900dc39de7fc85b39b4f22ca3aa57bfbde1b81b811b3d83c5c37f5f5,86e9581dec7f274524dcbbe021c267aaf4de43764728afbf899105788fbd6453,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246A,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,2,246A,246A,246A,explicit,false,exposition,246A,246A,15,16,11,12,377,452,353,430,0e5d89ef64f69b83fe5156c1417b97e5dda9641b6dcef3df945ea76d0906d82f,e5301276bfe1e5194034b3565bc1e8b6d686af62db6e85cbe4fa8003bdbede1b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246AA,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,3,246Aa,246Aa,246Aa,explicit,false,exposition,246Aa,246Aa,17,23,13,19,452,706,430,723,5c17a4eb60ae209cce98f75ddcfe962286c73beb19537d9a951f8c0cc2f79a24,4c8215493385e9cc12058f080523e0c56f019c5c9659e33afa7538f330f8e003,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246AB,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,4,246Ab,246Ab,246Ab,explicit,false,exposition,246Ab,246Ab,24,31,20,27,706,965,723,1021,df9d9414e6e0205f39550040c296a3dc6385c31c9399ee7b05ba06c2dd698dbb,86dfb8a2e50509ef70b7b99ed87149e012cbc688196f3282062459fad15b11b8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246B,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,5,246B,246B,246B,explicit,false,exposition,246B,246B,32,34,28,30,965,1079,1021,1135,fd83d2034b1ab6f229c14f591689711298d6413d9cd78f8ce072186277b3dd34,d0e08820bf250b540532cedac9e92bacf8746784b6e56f058010875e996a1533,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246BB,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,6,246Bb,246Bb,246Bb,explicit,false,exposition,246Bb,246Bb,35,51,31,45,1079,1804,1135,1910,58b66e7599876265c77b6996ea5f4324a8df33e4ba23d7c6edb89bcb47508735,c0a65d142b56694b6d8427a2a73342a25e10c332b8490c660443b5dadffd9f00,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246BD,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,7,246Bd,246Bd,246Bd,explicit,false,exposition,246Bd,246Bd,52,82,46,75,1804,2778,1910,2989,aa65aeea96a204649a11b9f572302b63c9598be43fb11ea5de78a4f586a4c583,4522e815f964dfd190ae297c6fb2f35980b84d650b9c258471032d8712ff1483,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246C,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,8,246C,246C,246C,explicit,false,exposition,246C,246C,83,196,76,190,2778,6184,2989,6643,83e4c10241e7ab94c05555fd49aab66f953ab2c8a7a01dffb831d1065b82ea6d,a535bd42ede1698bf622e47c698868c6e8edfdfd29abde504c78ba19dbf9f84c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246D,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,9,246D,246D,246D,explicit,false,exposition,246D,246D,197,232,191,228,6184,7423,6643,7950,db52f96c3688006174ec47c58c8de63f9af9aacf7c3235fa154e49f46f1baa7d,8c216f744bf38204bb586e892991d163fdbf806b08bd7d83b54321609bfd85dd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S246-SEG-246E,O007-FREMLIN-V2-S246,O007-RIGHTS-FREMLIN-DSL,,10,246E,246E,246E,explicit,false,exposition,246E,246E,233,243,228,238,7423,8086,7950,8657,6948683161870c419b8e2388940f93f12bfa97cac8e835699400a163b447b33c,d478d4faa5cc569ff45d1aa3700bcb8192c9d8050874eeb223bf2c8247562ff3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
