schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133-INTRO,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,1,133,133-intro,133-intro,unmarked-unit-introduction,false,exposition,133-intro,133-intro,10,18,10,17,188,688,165,667,bf1a3184a2482324ff40351808f29fb609ed076ab966751e93d60777da8fd483,b132bfcc04460ead8d6b404b9f4905e5d10c18b41ad109703130dd4d8e9710d7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133A,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,2,133A,133A,133A,explicit,false,exposition,133A,133A,19,78,18,76,688,3026,667,3006,ec10d9689ba8f9c8e8195925d4d4eabdc3cf9887315071ea2694f45e2dd6ba4a,8b8e53b70416f6ec9c91f3376281c92c6ad16ffecd3bf1b8cba33c2e28c9ab95,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133B,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,3,133B,133B,133B,explicit,false,exposition,133B,133B,79,94,77,91,3026,3710,3006,3712,e2f064f86174f5cdbe70a5af3c803cc0e59ad78317a35e3832337cf3578e9a1b,a61bbabb21346342dbd1a2a721476a01e0e9851639af9936ff2c2f7b27bc3e6a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133C,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,4,133C,133C,133C,explicit,false,exposition,133C,133C,95,104,92,99,3710,4149,3712,4141,1aa66bc020d5d565dc936901922fd087cfb09f5768fd8260de1d24a3360c8408,5211744cedd397ac042f30f16d3c74f9f6e909a1aa17f1ae15ef8e7b8915bb78,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133D,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,5,133D,133D,133D,explicit,false,exposition,133D,133D,105,128,100,124,4149,5120,4141,5157,62bc8a777a4302113c3aca9fcbd3a02d26b7c6c12e903a5f00938eaa394dbc5e,86ea3d61ee42a3964e5d3bc9dfef1b04bb7b11bfff2c52d666f320e258663c90,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133E,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,6,133E,133E,133E,explicit,false,exposition,133E,133E,129,161,125,157,5120,6353,5157,6361,b9d769c15046da61070f16db41d2bcb778fec04bbfe1ceca03d676a56c93a8e3,3c06e4b844950b5bb30f6fe1ee939c544d2b0f2ad85cd843bc337d2b87e8ae02,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133F,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,7,133F,133F,133F,explicit,false,exposition,133F,133F,162,183,158,179,6353,7132,6361,7209,fa74928b5d7ac236182419959ea4066a33cc5e7d7ea691ac4724487b6058c0d9,cedbfed3eaaa584fd988b06bd48d37f2d776b7ec3bca5268f0db4285245c46cf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133G,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,8,133G,133G,133G,explicit,false,exposition,133G,133G,184,197,180,192,7132,7754,7209,7842,85ec108b21050efd70e2fbc604d73cc45d4d5cc2f01a364f481957ed6ffe73f6,468f1b8787f84650537cbe95ec7ec758d3fd3da3ff6bd4ea45f7f4092c3aabe1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133H,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,9,133H,133H,133H,explicit,false,exposition,133H,133H,198,217,193,213,7754,8552,7842,8613,b6c171af851851fe0c2c48980a59d7fed16e6afa6611c4ab15e56e5705ae8fac,2b5077fe83cef6ef769e50af77fb21790006e45d5f92d2193abc4dc6faeec146,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V1-S133-SEG-133I,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,,10,133I,133I,133I,explicit,false,exposition,133I,133I,218,235,214,231,8552,9271,8613,9363,635ecbb2a60710c982aa0b03ac51d11424839cfbd3a8ac76e2a2506d4572746d,9887e5847030fe553e43a4cecd60b08e0416eda21162359368fbb9e0541148a5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
