schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0001,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133-INTRO,precedes,O007-FREMLIN-V1-S133-SEG-133A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0002,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133A,precedes,O007-FREMLIN-V1-S133-SEG-133B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0003,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133B,precedes,O007-FREMLIN-V1-S133-SEG-133C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0004,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133C,precedes,O007-FREMLIN-V1-S133-SEG-133D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0005,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133D,precedes,O007-FREMLIN-V1-S133-SEG-133E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0006,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133E,precedes,O007-FREMLIN-V1-S133-SEG-133F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0007,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133F,precedes,O007-FREMLIN-V1-S133-SEG-133G,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0008,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133G,precedes,O007-FREMLIN-V1-S133-SEG-133H,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0009,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133H,precedes,O007-FREMLIN-V1-S133-SEG-133I,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V1-S133-REL-0010,O007-FREMLIN-V1-S133,O007-FREMLIN-V1-S133-SEG-133I,precedes,O007-FREMLIN-V1-S133-SEG-133J,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
