schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133XA,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133XA,1,133X,133Xa,"\leader{133X}{Basic exercises $\pmb{>}$(a)} 
%\spheader 133Xa 
Let $(X,\Sigma,\mu)$ be a measure space, and $f:X\to\coint{0,\infty}$ a  
measurable function.   Show that 
      
$$\eqalign{\int fd\mu 
&=\sup_{n\in\Bbb N}2^{-n}\sum_{k=1}^{4^n}\mu\{x:f(x)\ge 2^{-n}k\}\cr 
&=\lim_{n\to\infty}2^{-n}\sum_{k=1}^{4^n}\mu\{x:f(x)\ge 2^{-n}k\}\cr}$$ 
      
\noindent in $[0,\infty]$. 
%133A 
      
","\leader{133X}{Latihan dasar $\pmb{>}$(a)}
%\spheader 133Xa
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, dan
$f:X\to\coint{0,\infty}$ suatu fungsi terukur. Tunjukkan bahwa

$$\eqalign{\int fd\mu
&=\sup_{n\in\Bbb N}2^{-n}\sum_{k=1}^{4^n}\mu\{x:f(x)\ge 2^{-n}k\}\cr
&=\lim_{n\to\infty}2^{-n}\sum_{k=1}^{4^n}\mu\{x:f(x)\ge 2^{-n}k\}\cr}$$

\noindent dalam $[0,\infty]$.
%133A

",8ee0bce6a8562be017ebaa8ac1c044e983c05027d3bc5ecb1a04cb4c46e73886,117616302f0ccd31386eb5d1f6d2eed92f40cd6c9774c36825fe2fc61d3bde5a,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133XB,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133XB,2,133Xb,133Xb,"\spheader 133Xb 
Let $(X,\Sigma,\mu)$ be a measure space and $f$ 
a complex-valued function defined on a subset of $X$.   (i) Show that if 
$E\in\Sigma$, then $f\restr E$ is $\mu_E$-integrable iff $\tilde f$ is 
$\mu$-integrable, writing $\mu_E$ for the subspace measure on $E$ and 
$\tilde f(x)=f(x)$ if $x\in E\cap\dom f$, $0$ if $x\in X\setminus E$; 
and in this case $\int_Efd\mu_E=\int \tilde fd\mu$.   (ii) Show that if 
$E\in\Sigma$ and $f$ is defined $\mu$-almost everywhere, then 
$f\restr E$ is 
$\mu_E$-integrable iff $f\times\chi E$ is $\mu$-integrable, and in this 
case $\int_Ef=\int f\times\chi E$.   (iii) Show that if $\int_Ef=0$ for 
every $E\in\Sigma$, then $f=0$ a.e. 
%133E 
      
","\spheader 133Xb
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan $f$ suatu fungsi bernilai
kompleks yang didefinisikan pada subhimpunan $X$. (i) Tunjukkan bahwa jika
$E\in\Sigma$, maka $f\restr E$ terintegralkan terhadap $\mu_E$ jika dan hanya
jika $\tilde f$ terintegralkan terhadap $\mu$, dengan menuliskan $\mu_E$
untuk ukuran subruang pada $E$ dan $\tilde f(x)=f(x)$ jika
$x\in E\cap\dom f$, $0$ jika $x\in X\setminus E$; dan dalam hal ini
$\int_Efd\mu_E=\int \tilde fd\mu$. (ii) Tunjukkan bahwa jika $E\in\Sigma$
dan $f$ didefinisikan hampir di mana-mana terhadap $\mu$, maka
$f\restr E$ terintegralkan terhadap $\mu_E$ jika dan hanya jika
$f\times\chi E$ terintegralkan terhadap $\mu$, dan dalam hal ini
$\int_Ef=\int f\times\chi E$. (iii) Tunjukkan bahwa jika $\int_Ef=0$ untuk
setiap $E\in\Sigma$, maka $f=0$ hampir di mana-mana.
%133E

",c8d9de8448120e24b7026090ce6a777ad1b2d84df9cc5ab435113c795ca37afa,0e6c4404e14250a9ec571d7af9babfa5b5e07ffb6d669b8cae4e558625b0330b,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133XC,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133XC,3,133Xc,133Xc,"\spheader 133Xc Suppose that $(X,\Sigma,\mu)$ is a measure space 
and that $G$ is an open subset of $\Bbb C$, that is, a set such that for 
every $w\in G$ there is a $\delta>0$ such that 
$\{z:|z-w|<\delta\}\subseteq G$.   Let $f:X\times G\to\Bbb C$ be a 
function, and suppose that the derivative $\pd{f}{z}$ of $f$ with 
respect to the 
second variable exists for all $x\in X$, $z\in G$.   Suppose 
moreover that (i) $F(z)=\int f(x,z)dx$ exists for every 
$z\in G$ (ii) there is an integrable function $g$ such that 
$|\pd{f}{z}(x,z)|\le g(x)$ for every $x\in X$, $z\in G$. 
Show that the derivative $F'$ of $F$ exists everywhere in $G$, and 
$F'(z)=\biggerint\pd{f}{z}(x,z)dx$ for every $z\in G$.   
({\it Hint\/}:  you will need to check that 
$|f(x,z)-f(x,w)|\le|z-w|g(x)$ whenever $x\in X$, $z\in G$ and $w$ is close to $z$.) 
%133F 
      
","\spheader 133Xc Andaikan $(X,\Sigma,\mu)$ suatu ruang ukur dan $G$ suatu
subhimpunan terbuka dari $\Bbb C$, yaitu himpunan sedemikian sehingga untuk
setiap $w\in G$ terdapat $\delta>0$ sedemikian sehingga
$\{z:|z-w|<\delta\}\subseteq G$. Misalkan $f:X\times G\to\Bbb C$ suatu
fungsi, dan andaikan bahwa turunan $\pd{f}{z}$ dari $f$ terhadap variabel
kedua ada untuk semua $x\in X$, $z\in G$. Andaikan pula bahwa
(i) $F(z)=\int f(x,z)dx$ ada untuk setiap $z\in G$ (ii) terdapat fungsi
terintegralkan $g$ sedemikian sehingga $|\pd{f}{z}(x,z)|\le g(x)$ untuk
setiap $x\in X$, $z\in G$. Tunjukkan bahwa turunan $F'$ dari $F$ ada di
setiap titik dalam $G$, dan
$F'(z)=\biggerint\pd{f}{z}(x,z)dx$ untuk setiap $z\in G$.
({\it Petunjuk\/}: Anda perlu memeriksa bahwa
$|f(x,z)-f(x,w)|\le|z-w|g(x)$ kapan pun $x\in X$, $z\in G$, dan $w$ dekat
dengan $z$.)
%133F

",235503955054518f4a3c3f37a12736faa1b76aef44162ec224a9f414042a9ca5,875729f31035d500f3810f87c4614c50e548d4b80429bb69b5e07ea62934edbf,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133XD,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133XD,4,133Xd,133Xd,"\sqheader 133Xd Let $f$ be a complex-valued function defined 
almost everywhere 
on $\coint{0,\infty}$, endowed as usual with Lebesgue measure.   Its 
{\bf Laplace transform} is the function $F$ defined by writing 
      
\Centerline{$F(s)=\int_0^{\infty}e^{-sx}f(x)dx$} 
      
\noindent for all those complex numbers $s$ for which the integral is 
defined in $\Bbb C$. 
      
\quad(i) Show that if $s\in\dom F$ and $\Real s'\ge\Real s$ then 
$s'\in\dom F$ (because $|e^{-s'x}e^{sx}|\le 1$ for all $x$). 
      
\quad(ii) Show that $F$ is analytic (that is, differentiable as a 
function of a complex variable) on the interior of its domain. 
\Hint{133Xc.} 
      
\quad(iii) Show that if $F$ is defined anywhere then $\lim_{\Real 
s\to\infty}F(s)=0$. 
      
\quad(iv) Show that if $f$, $g$ have Laplace transforms $F$, $G$ then 
the Laplace transform of $f+g$ is $F+G$, at least on $\dom F\cap \dom 
G$. 
%133Xc 133F 
      
","\sqheader 133Xd Misalkan $f$ suatu fungsi bernilai kompleks yang
didefinisikan hampir di mana-mana pada $\coint{0,\infty}$, yang seperti biasa
dilengkapi dengan ukuran Lebesgue. {\bf Transformasi Laplace}-nya adalah
fungsi $F$ yang didefinisikan dengan menuliskan

\Centerline{$F(s)=\int_0^{\infty}e^{-sx}f(x)dx$}

\noindent untuk semua bilangan kompleks $s$ yang integralnya terdefinisi
dalam $\Bbb C$.

\quad(i) Tunjukkan bahwa jika $s\in\dom F$ dan $\Real s'\ge\Real s$, maka
$s'\in\dom F$ (karena $|e^{-s'x}e^{sx}|\le 1$ untuk semua $x$).

\quad(ii) Tunjukkan bahwa $F$ analitik (yaitu, terdiferensialkan sebagai
fungsi variabel kompleks) pada interior domainnya. \Hint{133Xc.}

\quad(iii) Tunjukkan bahwa jika $F$ terdefinisi di suatu titik, maka
$\lim_{\Real s\to\infty}F(s)=0$.

\quad(iv) Tunjukkan bahwa jika $f$, $g$ memiliki transformasi Laplace $F$,
$G$, maka transformasi Laplace dari $f+g$ adalah $F+G$, setidaknya pada
$\dom F\cap \dom G$.
%133Xc 133F

",03ea65c2e7d21faa7daa4ea998243f5d798415aaf11bcef3cf14356cf4094c8a,5e94050b303da81b65464a43f722447bf7915b728a2099e1ee60121f9f599c9f,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133XE,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133XE,5,133Xe,133Xe,"\sqheader 133Xe Let $f$ be an integrable complex-valued function 
defined almost everywhere in $\Bbb R$, endowed as usual with Lebesgue 
measure.   Its {\bf Fourier transform} is the function $\varhatf$ 
defined by 
      
\Centerline{$\varhatf(s)=\Bover{1}{\sqrt{2\pi}} 
\int_{-\infty}^{\infty}e^{-isx}f(x)dx$} 
      
\noindent for all real $s$. 
      
\quad(i) Show that $\varhatf$ is continuous.   \Hint{use Lebesgue's 
Dominated Convergence Theorem on sequences of the form 
$f_n(x)=e^{-is_nx}f(x)$.} 
      
\quad(ii) Show that if $f$, $g$ have Fourier transforms $\varhatf$, 
$\varhat g$ then the Fourier transform of $f+g$ is $\varhatf+\varhat g$. 
      
\quad(iii) Show that if $\int xf(x)dx$ exists then $\varhatf$ is 
differentiable, with 
$\varhatf\vthsp'(s)=-\Bover{i}{\sqrt{2\pi}}\int xe^{-isx}f(x)dx$ for 
every $s$. 
%133Xc 133F 
      
","\sqheader 133Xe Misalkan $f$ suatu fungsi terintegralkan bernilai kompleks
yang didefinisikan hampir di mana-mana dalam $\Bbb R$, yang seperti biasa
dilengkapi dengan ukuran Lebesgue. {\bf Transformasi Fourier}-nya adalah
fungsi $\varhatf$ yang didefinisikan dengan

\Centerline{$\varhatf(s)=\Bover{1}{\sqrt{2\pi}}
\int_{-\infty}^{\infty}e^{-isx}f(x)dx$}

\noindent untuk semua $s$ real.

\quad(i) Tunjukkan bahwa $\varhatf$ kontinu. \Hint{gunakan Teorema
Konvergensi Terdominasi Lebesgue pada barisan-barisan berbentuk
$f_n(x)=e^{-is_nx}f(x)$.}

\quad(ii) Tunjukkan bahwa jika $f$, $g$ memiliki transformasi Fourier
$\varhatf$, $\varhat g$, maka transformasi Fourier dari $f+g$ adalah
$\varhatf+\varhat g$.

\quad(iii) Tunjukkan bahwa jika $\int xf(x)dx$ ada, maka $\varhatf$
terdiferensialkan, dengan
$\varhatf\vthsp'(s)=-\Bover{i}{\sqrt{2\pi}}\int xe^{-isx}f(x)dx$ untuk
setiap $s$.
%133Xc 133F

",40adaae1b77f7157517de0f7cf04d97a192af7f3ed9584b39b8d992818652385,e35073160189d6fa57eba30fdd419e550801473012dfc9f83963b65dcd4671e6,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133XF,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133XF,6,133Xf,133Xf,"\spheader 133Xf Let $(X,\Sigma,\mu)$ be a measure space and 
$\sequencen{f_n}$ a sequence of real-valued functions each defined 
almost everywhere in $X$.   Suppose that there is an integrable 
real-valued function $g$ such that $|f_n|\leae g$ for each $n$. 
Show that 
      
\Centerline{$\overlineint\liminf_{n\to\infty}f_n 
\le\liminf_{n\to\infty}\overlineint f_n$,\quad 
$\underlineint\limsup_{n\to\infty}f_n 
\ge\limsup_{n\to\infty}\underlineint f_n$.} 
%133K 
 
      
","\spheader 133Xf Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$\sequencen{f_n}$ suatu barisan fungsi bernilai real yang masing-masing
didefinisikan hampir di mana-mana dalam $X$. Andaikan terdapat fungsi
terintegralkan bernilai real $g$ sedemikian sehingga $|f_n|\leae g$ untuk
setiap $n$. Tunjukkan bahwa

\Centerline{$\overlineint\liminf_{n\to\infty}f_n
\le\liminf_{n\to\infty}\overlineint f_n$,\quad
$\underlineint\limsup_{n\to\infty}f_n
\ge\limsup_{n\to\infty}\underlineint f_n$.}
%133K


",291cf55f6ae322d80251fc515ee3038e162a7b920e2dfe08fb5b51cabe0702eb,8d609c49139f769e0f94d0d7fbfbf923aaff4dd6aca091c2e50518c617722dbe,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133YA,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133YA,7,133Y,133Ya,"\leader{133Y}{Further exercises (a)} 
%\spheader 133Ya 
Use the ideas of 133C-133H to develop a theory of measurable and 
integrable functions taking values in $\BbbR^r$, where $r\ge 2$. 
%133H 
      
","\leader{133Y}{Latihan lanjutan (a)}
%\spheader 133Ya
Gunakan gagasan-gagasan 133C–133H untuk mengembangkan teori fungsi terukur
dan terintegralkan yang mengambil nilai dalam $\BbbR^r$, dengan $r\ge 2$.
%133H

",ab0985cacbf58fa6c2cce6f7c85a68cbd2397e465003be12660849d460ae7dbc,7f97fcce113dbaeedd39273edf332b3fee429deea68e2cdebb1e260d6b3cb5d4,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133YB,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133YB,8,133Yb,133Yb,"\spheader 133Yb Let $X$ be a set and $\Sigma$ a $\sigma$-algebra 
of subsets of $X$.   Let $Y$ be a subset of $X$ and $f:Y\to\Bbb C$ a 
$\Sigma_Y$-measurable function, where $\Sigma_Y=\{E\cap Y:E\in\Sigma\}$. 
Show that there is a $\Sigma$-measurable function $\tilde f:X\to\Bbb C$ 
extending $f$.  \Hint{121I.} 
%133F 
      
","\spheader 133Yb Misalkan $X$ suatu himpunan dan $\Sigma$ suatu
aljabar-$\sigma$ subhimpunan-subhimpunan $X$. Misalkan $Y$ suatu subhimpunan
$X$ dan $f:Y\to\Bbb C$ suatu fungsi $\Sigma_Y$-terukur, dengan
$\Sigma_Y=\{E\cap Y:E\in\Sigma\}$. Tunjukkan bahwa terdapat fungsi
$\Sigma$-terukur $\tilde f:X\to\Bbb C$ yang memperluas $f$. \Hint{121I.}
%133F

",1a079c6714318a15545a543e6104b7efc599101fe2df7225e3dc41dd8a15ad33,8ac2963ea748cb6c14eb514e430b3eea17e075214b4bb4cfce04b1ae45a5e225,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133YC,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133YC,9,133Yc,133Yc,"\spheader 133Yc Let $f$ be an integrable complex-valued function 
defined almost everywhere in $\BbbR^r$, endowed as usual with Lebesgue 
measure, where $r\ge 1$.   Its {\bf Fourier transform} is the function 
$\varhatf$ defined by 
      
\Centerline{$\varhatf(s)=\Bover{1}{{(\sqrt{2\pi})}^r} 
\int e^{-is\dotproduct x}f(x)dx$} 
      
\noindent for all $s\in\BbbR^r$, writing $s\dotproduct x$ for 
$\sigma_1\xi_1+\ldots+\sigma_r\xi_r$ if $s=(\sigma_1,\ldots,\sigma_r)$, 
$x=(\xi_1,\ldots,\xi_r)\in\BbbR^r$. 
      
\quad(i) Show that $\varhatf$ is continuous.   
      
\quad(ii) Show that if $f$, $g$ have Fourier transforms $\varhatf$, 
$\varhat g$ then the Fourier transform of $f+g$ is $\varhatf+\varhat g$. 
      
\quad (iii) Show that if $\int\|x\||f(x)|dx$ is finite
(taking $\|x\|=\sqrt{\xi_1^2+\ldots+\xi_r^2}$ if 
$x=(\xi_1,\dots,\xi_r)$), then $\varhatf$ is differentiable, with 
      
\Centerline{$\Pd{\varhatf}{\sigma_k}(s) 
=-\Bover{i}{{(\sqrt{2\pi})}^r}\int\xi_ke^{-is\dotproduct x}f(x)dx$} 
      
\noindent for every $s\in\BbbR^r$, $k\le r$. 
%133Xe 133F 
      
","\spheader 133Yc Misalkan $f$ suatu fungsi terintegralkan bernilai kompleks
yang didefinisikan hampir di mana-mana dalam $\BbbR^r$, yang seperti biasa
dilengkapi dengan ukuran Lebesgue, dengan $r\ge 1$. {\bf Transformasi
Fourier}-nya adalah fungsi $\varhatf$ yang didefinisikan dengan

\Centerline{$\varhatf(s)=\Bover{1}{{(\sqrt{2\pi})}^r}
\int e^{-is\dotproduct x}f(x)dx$}

\noindent untuk semua $s\in\BbbR^r$, dengan menuliskan $s\dotproduct x$
untuk $\sigma_1\xi_1+\ldots+\sigma_r\xi_r$ jika
$s=(\sigma_1,\ldots,\sigma_r)$,
$x=(\xi_1,\ldots,\xi_r)\in\BbbR^r$.

\quad(i) Tunjukkan bahwa $\varhatf$ kontinu.

\quad(ii) Tunjukkan bahwa jika $f$, $g$ memiliki transformasi Fourier
$\varhatf$, $\varhat g$, maka transformasi Fourier dari $f+g$ adalah
$\varhatf+\varhat g$.

\quad (iii) Tunjukkan bahwa jika $\int\|x\||f(x)|dx$ berhingga
(dengan mengambil $\|x\|=\sqrt{\xi_1^2+\ldots+\xi_r^2}$ jika
$x=(\xi_1,\dots,\xi_r)$), maka $\varhatf$ terdiferensialkan, dengan

\Centerline{$\Pd{\varhatf}{\sigma_k}(s)
=-\Bover{i}{{(\sqrt{2\pi})}^r}\int\xi_ke^{-is\dotproduct x}f(x)dx$}

\noindent untuk setiap $s\in\BbbR^r$, $k\le r$.
%133Xe 133F

",1fe711745d36a76b17a1ea4bde6cbee2a77b4229637b8001291b5208ca13ddfb,0d8aba6b2a87d8639be45d941799d2e1715087f144faa287adffb6f2a4499247,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V1-S133-EXERCISE-133YD,O007-FREMLIN-V1-S133,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S133-SEG-133YD,10,133Yd,133Yd,"\spheader 133Yd Recall the definition of `quasi-simple' 
function from 122Yd.   Show that for any measure space $(X,\Sigma,\mu)$ 
and any real-valued function $f$ defined almost everywhere in $X$, 
      
\Centerline{$ 
\overlineint f=\inf\{\int g:g$ is quasi-simple, $f\leae g\}$,} 
      
\Centerline{$ 
\underlineint f=\sup\{\int g:g$ is quasi-simple, $f\geae g\}$,} 
      
\noindent allowing $\infty$ for $\inf\emptyset$ and $\sup\Bbb R$ and 
$-\infty$ for $\inf\Bbb R$ and $\sup\emptyset$. 
%133J 
      
","\spheader 133Yd Ingat kembali definisi fungsi `kuasi-sederhana' dari 122Yd.
Tunjukkan bahwa untuk sembarang ruang ukur $(X,\Sigma,\mu)$ dan sembarang
fungsi bernilai real $f$ yang didefinisikan hampir di mana-mana dalam $X$,

\Centerline{$
\overlineint f=\inf\{\int g:g$ kuasi-sederhana, $f\leae g\}$,}

\Centerline{$
\underlineint f=\sup\{\int g:g$ kuasi-sederhana, $f\geae g\}$,}

\noindent dengan mengizinkan $\infty$ untuk $\inf\emptyset$ dan
$\sup\Bbb R$, serta $-\infty$ untuk $\inf\Bbb R$ dan $\sup\emptyset$.
%133J

",4e73789751f77e02e55c6d561544408ec29d5a92b58b85af81f6f3657faddd7d,2286b80834ccc813388ce7403042d8a8fbc6748f7495fa5426ec26c694ad979d,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
