schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0001,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224-INTRO,source-reference,O007-FREMLIN-V2-S224-SEG-224D,1,224-intro,224D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0002,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224D,source-reference,O007-FREMLIN-V2-S224-SEG-224C,2,224D,224C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:223,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0003,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224D,source-reference,O007-FREMLIN-V2-S224-SEG-224,3,224D,224Ce,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:249,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0004,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224D,source-reference,O007-FREMLIN-V2-S224-SEG-224,4,224D,224Cf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:277,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0005,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224E,source-reference,O007-FREMLIN-V2-S224-SEG-224D,5,224E,224D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:333,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0006,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224F,source-reference,O007-FREMLIN-V2-S224-SEG-224F,6,224F,224F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:354,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0007,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224I,source-reference,O007-FREMLIN-V2-S224-SEG-224D,7,224I,224D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:444,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0008,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224I,source-reference,O007-FREMLIN-XREF-222A,8,224I,222A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt224.tex:445,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0009,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224I,source-reference,O007-FREMLIN-V2-S224-SEG-224,9,224I,224Cc,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:456,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0010,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224J,source-reference,O007-FREMLIN-V2-S224-SEG-224F,10,224J,224F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:491,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0011,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224J,source-reference,O007-FREMLIN-V2-S224-SEG-224H,11,224J,224H,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:515,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0012,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KB,source-reference,O007-FREMLIN-V2-S224-SEG-224C,12,224Kb,224C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:588,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0013,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KC,source-reference,O007-FREMLIN-V2-S224-SEG-224D,13,224Kc,224D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:600,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0014,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KD,source-reference,O007-FREMLIN-V2-S224-SEG-224E,14,224Kd,224E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:613,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0015,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KE,source-reference,O007-FREMLIN-V2-S224-SEG-224F,15,224Ke,224F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:623,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0016,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KF,source-reference,O007-FREMLIN-V2-S224-SEG-224G,16,224Kf,224G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:631,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0017,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KG,source-reference,O007-FREMLIN-V2-S224-SEG-224I,17,224Kg,224I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:636,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0018,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224KH,source-reference,O007-FREMLIN-V2-S224-SEG-224J,18,224Kh,224J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:648,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0019,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224XI,source-reference,O007-FREMLIN-V2-S224-SEG-224XG,19,224Xi,224Xg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:710,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0020,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224XI,source-reference,O007-FREMLIN-V2-S224-SEG-224XH,20,224Xi,224Xh,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:710,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0021,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224YD,source-reference,O007-FREMLIN-V2-S224-SEG-224D,21,224Yd,224D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:780,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0022,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224YD,source-reference,O007-FREMLIN-V2-S224-SEG-224YB,22,224Yd,224Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:781,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0023,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224YF,source-reference,O007-FREMLIN-V2-S224-SEG-224YE,23,224Yf,224Ye,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:810,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0024,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224YG,source-reference,O007-FREMLIN-XREF-226Yc,24,224Yg,226Yc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt224.tex:827,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0025,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224YH,source-reference,O007-FREMLIN-V2-S224-SEG-224YB,25,224Yh,224Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:833,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0026,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224YI,source-reference,O007-FREMLIN-V2-S224-SEG-224YH,26,224Yi,224Yh,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:840,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0027,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224D,27,224,224D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:867,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0028,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224E,28,224,224E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:870,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0029,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224G,29,224,224G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:870,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0030,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224I,30,224,224I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:870,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0031,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224XG,31,224,224Xg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:871,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0032,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224YG,32,224,224Yg,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:876,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0033,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224YB,33,224,224Yb,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:878,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0034,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224YD,34,224,224Yd,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:879,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S224-XREF-0035,O007-FREMLIN-V2-S224,O007-FREMLIN-V2-S224-SEG-224,source-reference,O007-FREMLIN-V2-S224-SEG-224YF,35,224,224Yf,resolved-in-unit,authority/fremlin/source/mt2.2016/mt224.tex:879,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
