schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224-INTRO,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,1,224,224-intro,224-intro,unmarked-unit-introduction,false,exposition,224-intro,224-intro,10,19,10,17,189,684,172,669,d9d93e30b38dd2d92ebea54972fe7baed5f7534cb5fa6e151439fa4317cb8d8b,602290a0d5384a012e66c03b48a97ad56159df514ec19e16782c4b8a0f3cb6ed,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224A,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,2,224A,224A,224A,explicit,false,exposition,224A,224A,20,33,18,31,684,1334,669,1396,bfee8ff9d520295c19bd624c555b5a882bdced88ae37d5b3ddcf2f066689378d,c08a29ed754c4b249ec77644beae0ae33d81dfb556057283f71e4bc473f2f7aa,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224B,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,3,224B,224B,224B,explicit,false,exposition,224B,224B,34,41,32,38,1334,1728,1396,1809,ac6f156dff3e6c5f0133dbe53fcd782e0abc6583862291dbd5f2176e0f4d62b8,48a4efbf139292d3bc54070b2ee51abd42ee061e2d5ec840293bb5f62581d361,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224BB,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,4,224Bb,224Bb,224Bb,explicit,false,exposition,224Bb,224Bb,42,47,39,44,1728,1847,1809,1936,e0b0b5739edf861810302838cfb6d8328133d7cc81e400270ae33c4bb1ba18c8,2b4335fb5a38c58e1163e8e7635e876e9496f3eca16d7447bcf85f48f0c79013,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224C,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,5,224C,224C,224C,explicit,false,exposition,224C,224C,48,197,45,193,1847,6261,1936,6470,6db2456f0c90f64e3279e2fbb9f3388060666b088e81a1243f3cc71f994d22b1,dba9440dd87ecc4c6b63f3a0f8494d34fb27776372b7def008021b3e32bb121a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224D,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,6,224D,224D,224D,explicit,false,exposition,224D,224D,198,295,194,292,6261,9276,6470,9680,0226ddf75b06c88dacc358983057b1250ddc17925c518c7790345a5a3ccb4cdf,2a61fcc83749049b4fd7c6552c70c8408824a921409548a7887910560eac5f14,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224E,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,7,224E,224E,224E,explicit,false,exposition,224E,224E,296,340,293,338,9276,10770,9680,11245,d80f3be3402712af6104cd592fe3cc77712713aa2a321cf3eb14c211e471506a,550eb7094b404b84f5536c058446e0384676164dfc69de6acaceede402e96618,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224F,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,8,224F,224F,224F,explicit,false,exposition,224F,224F,341,367,339,365,10770,11651,11245,12168,7494a1c311d809807295f30d9eb6a0bd707fb730e3260d8817b00a246a24ee62,84701eb4e495d320e4d432437bff885d02ca7060ad06d4140e261c2551d52624,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224G,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,9,224G,224G,224G,explicit,false,exposition,224G,224G,368,398,366,398,11651,12765,12168,13435,9a687b1f89f97cb04554ac7f5a61f149c41e911b07c3969df2dcde3802b31855,79f2383dc962c2d70bf5e4862518318187ab259790309ae4f948df3eef553f81,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224H,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,10,224H,224H,224H,explicit,false,exposition,224H,224H,399,435,399,435,12765,14005,13435,14782,fb30f1e5328ddad0a8c102366af89cc5399d59076b981bc577cc642251d06da1,4b07f9dffaba774e2632aac3c9f29852ad7c4e7604c08400fdafa543282acf07,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224I,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,11,224I,224I,224I,explicit,false,exposition,224I,224I,436,474,436,477,14005,15439,14782,16345,824b3212d1adfee84fc7d591e9be5906706fc7e220745dae26fef548be9c0ac8,e3e2db91c2518db3c7298b562c2c28514a9163fb4bd70df588b04f331e5139bb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224J,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,12,224J,224J,224J,explicit,false,exposition,224J,224J,475,552,478,556,15439,18313,16345,19384,4a3b40260a78c317d54b63497663c215142281e172379e2419fa16b05a01acc7,8825204fff1238b9c100e152fa915cf6c76bb5ab2dd7b2b074ce20b151e3b564,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S224-SEG-224K,O007-FREMLIN-V2-S224,O007-RIGHTS-FREMLIN-DSL,,13,224K,224K,224K,explicit,false,exposition,224K,224K,553,560,557,563,18313,18670,19384,19733,b8d637bb69b1f3168205db372f8df60997695130f5d9e2a9b72001ac4e5679a2,326e0adda55b2bd4610d577414b2cbd6176430579a0ebc0b9264c00fe77a33b6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
