schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0001,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263-INTRO,precedes,O007-FREMLIN-V2-S263-SEG-263A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0002,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263A,precedes,O007-FREMLIN-V2-S263-SEG-263B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0003,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263B,precedes,O007-FREMLIN-V2-S263-SEG-263C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0004,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263C,precedes,O007-FREMLIN-V2-S263-SEG-263D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0005,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263D,precedes,O007-FREMLIN-V2-S263-SEG-263E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0006,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263E,precedes,O007-FREMLIN-V2-S263-SEG-263EB,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0007,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263EB,precedes,O007-FREMLIN-V2-S263-SEG-263EC,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0008,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263EC,precedes,O007-FREMLIN-V2-S263-SEG-263F,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0009,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263F,precedes,O007-FREMLIN-V2-S263-SEG-263G,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0010,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263G,precedes,O007-FREMLIN-V2-S263-SEG-263H,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0011,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263H,precedes,O007-FREMLIN-V2-S263-SEG-263I,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0012,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263I,precedes,O007-FREMLIN-V2-S263-SEG-263J,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0013,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263J,precedes,O007-FREMLIN-V2-S263-SEG-263X,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0014,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263X,precedes,O007-FREMLIN-V2-S263-SEG-263XA,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0015,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XA,precedes,O007-FREMLIN-V2-S263-SEG-263XB,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0016,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XB,precedes,O007-FREMLIN-V2-S263-SEG-263XC,16,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0017,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XC,precedes,O007-FREMLIN-V2-S263-SEG-263XD,17,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0018,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XD,precedes,O007-FREMLIN-V2-S263-SEG-263XE,18,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0019,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XE,precedes,O007-FREMLIN-V2-S263-SEG-263XF,19,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0020,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XF,precedes,O007-FREMLIN-V2-S263-SEG-263XG,20,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0021,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263XG,precedes,O007-FREMLIN-V2-S263-SEG-263Y,21,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0022,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263Y,precedes,O007-FREMLIN-V2-S263-SEG-263YA,22,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0023,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263YA,precedes,O007-FREMLIN-V2-S263-SEG-263YB,23,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0024,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263YB,precedes,O007-FREMLIN-V2-S263-SEG-263YC,24,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0025,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263YC,precedes,O007-FREMLIN-V2-S263-SEG-263YD,25,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0026,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263YD,precedes,O007-FREMLIN-V2-S263-SEG-263YE,26,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S263-REL-0027,O007-FREMLIN-V2-S263,O007-FREMLIN-V2-S263-SEG-263YE,precedes,O007-FREMLIN-V2-S263-SEG-263YF,27,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
