schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263-INTRO,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,1,263,263-intro,263-intro,unmarked-unit-introduction,false,exposition,263-intro,263-intro,13,26,13,26,265,920,267,964,9347433e33caccbb8bf91279dea3f526390c506c012255a55282af39908b17d8,0f7e0161ef757c2456dcd4d0616eef919f30755601edbb2ae5fad6132d1e753a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263A,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,2,263A,263A,263A,explicit,false,exposition,263A,263A,27,255,27,254,920,8615,964,9244,cb048b9f4d7288fad463a0ae045700cb485000f29893932153a0c5ac677ec98b,0b9cc190f55d3087cad6a008e9166ce2d16b2100a902e6d7bbefc60a6fc3aceb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263B,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,3,263B,263B,263B,explicit,false,exposition,263B,263B,256,278,255,276,8615,9785,9244,10531,e653a778c19a90d95400bdc3874145e7b2c8c87c0f2d9500b5ebb89c6cda23fa,5539570e1016d87f0edd5e1d5ad250faad40ce775c7aab9eabb962086f755491,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263C,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,4,263C,263C,263C,explicit,false,exposition,263C,263C,279,432,277,430,9785,15279,10531,16470,9325e09c7da6d31c29cef481f21020cc4c61834cfc32b1685e4db5241e86ccbc,a063dd5edda8eff9bdce352f6edae5d4ee26de7653ce3f692199c9b3b7306a64,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263D,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,5,263D,263D,263D,explicit,false,exposition,263D,263D,433,581,431,579,15279,20330,16470,21900,5060486e7f19ea5701746ed63c1c358c47c985afbfd0735d118bfc7e26257cb6,1881844442012e2d21730f423c169fe7a91a98bc440e30a3e3e9b8159a2e04e8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263E,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,6,263E,263E,263E,explicit,false,exposition,263E,263E,582,599,580,596,20330,21405,21900,23102,7c67521a1fa2d4654033559edfc86c16005aa57cd59ec27105ef149cb8086bf5,92ba46146d871bcf10fb3537afbeb24e4ea8f681d067dffb7093f3126ca971e3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263EB,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,7,263Eb,263Eb,263Eb,explicit,false,exposition,263Eb,263Eb,600,619,597,616,21405,22244,23102,24027,2e1f7a32a1c280bb39899b629661be31e809f24f85be86d442822643ace89ade,7296c3964fd84dbda59943650e1b7c0afc9bfc9cc3736e0763acdd598f1c7ccb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263EC,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,8,263Ec,263Ec,263Ec,explicit,false,exposition,263Ec,263Ec,620,633,617,629,22244,23007,24027,24893,171d359ae5d3e74dae04e8fede5c7e9531a6902e2e4f16c3bab8e203debb7c52,bb7aaf07b3d50c48cd771102a8579beb713b69dcc13a7302d2678b93fa6376f8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263F,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,9,*263F,*263F,*263F,explicit,false,exposition,*263F,*263F,634,669,630,665,23007,24181,24893,26161,83251bd9d6fa7b2ab530455ef065459997591ff2a710289c2c38a445619b1988,b03c067469549bbef2cbf61d451a0a351a1b03a3538d3031ba2290a603cbc19d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263G,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,10,263G,263G,263G,explicit,false,exposition,263G,263G,669,730,665,726,24181,26386,26161,28489,db22b95588b739347b0357663f124ed4f1fe1c5be0cdc0de3cfd2bcc3e887f44,282c7f7d89062a18bf540123c15454ed2a369b02475ce4195ea56bc39aa1e4ac,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263H,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,11,263H,263H,263H,explicit,false,exposition,263H,263H,731,779,727,775,26386,27782,28489,29964,5b2478960bcd16b6db22714a64d8fa0919e5e146f6550c2769474e211318650e,37bbdde4e89c3cbb27aae9a416fdb6fc3dd08f9e699cb3d7a7d1af44ce7d7078,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263I,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,12,263I,263I,263I,explicit,false,exposition,263I,263I,780,935,776,932,27782,33715,29964,36348,eef479a91e1a19f540d7df342b5f967f43038cefd55472e2428c269a0d9d0d72,84a405ce276bc8889f70444c742f4f3aa751986b94bdff90f9fbbeb216fc23a9,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263J,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,13,263J,263J,263J,explicit,false,exposition,263J,263J,936,1034,933,1030,33715,37654,36348,40557,3848b42f179dccaf059b993e41966688954a3f975c36e78c3019761138e59839,9b6fc08f310fbde6eec763678d9c2d322b0e03e14f1e265d322dea76ba5752ee,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S263-SEG-263X,O007-FREMLIN-V2-S263,O007-RIGHTS-FREMLIN-DSL,,14,263X,263X,263X,explicit,false,exercise,263X,263X,1035,1047,1031,1043,37654,38112,40557,41057,785a137c5da9ada48aa42b7a4687c5318233266b30b7932731d6add945c878cf,5764a1050993fc4dc50321622ff24714d9fbcc53bca943192be048d2c5d3f176,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
