schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0001,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274-INTRO,precedes,O007-FREMLIN-V2-S274-SEG-274A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0002,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274A,precedes,O007-FREMLIN-V2-S274-SEG-274AB,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0003,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274AB,precedes,O007-FREMLIN-V2-S274-SEG-274AC,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0004,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274AC,precedes,O007-FREMLIN-V2-S274-SEG-274AD,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0005,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274AD,precedes,O007-FREMLIN-V2-S274-SEG-274AE,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0006,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274AE,precedes,O007-FREMLIN-V2-S274-SEG-274B,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0007,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274B,precedes,O007-FREMLIN-V2-S274-SEG-274C,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0008,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274C,precedes,O007-FREMLIN-V2-S274-SEG-274D,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0009,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274D,precedes,O007-FREMLIN-V2-S274-SEG-274E,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0010,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274E,precedes,O007-FREMLIN-V2-S274-SEG-274F,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0011,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274F,precedes,O007-FREMLIN-V2-S274-SEG-274G,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0012,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274G,precedes,O007-FREMLIN-V2-S274-SEG-274H,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0013,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274H,precedes,O007-FREMLIN-V2-S274-SEG-274HB,13,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0014,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274HB,precedes,O007-FREMLIN-V2-S274-SEG-274HC,14,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S274-REL-0015,O007-FREMLIN-V2-S274,O007-FREMLIN-V2-S274-SEG-274HC,precedes,O007-FREMLIN-V2-S274-SEG-274I,15,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
