schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0001,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,1,274A,274A,26,26,854,903,893,942,\int_{-\infty}^{\infty}e^{-x^2/2}dx=\sqrt{2\pi},\int_{-\infty}^{\infty}e^{-x^2/2}dx=\sqrt{2\pi},c074fe8d0ee64f15a79a41306b42e18a02192eec3053bb976bde5bd2fa26dc92,c074fe8d0ee64f15a79a41306b42e18a02192eec3053bb976bde5bd2fa26dc92,c074fe8d0ee64f15a79a41306b42e18a02192eec3053bb976bde5bd2fa26dc92,$,,c074fe8d0ee64f15a79a41306b42e18a02192eec3053bb976bde5bd2fa26dc92,c074fe8d0ee64f15a79a41306b42e18a02192eec3053bb976bde5bd2fa26dc92,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0002,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,2,274A,274A,30,30,983,1031,1045,1093,\mu_G E=\Bover1{\sqrt{2\pi}}\int_Ee^{-x^2/2}dx,\mu_G E=\Bover1{\sqrt{2\pi}}\int_Ee^{-x^2/2}dx,54b756852e14dab8b4ba5e1d1c45e49fcc674985cab0a6185bc60630431aec4d,54b756852e14dab8b4ba5e1d1c45e49fcc674985cab0a6185bc60630431aec4d,a5d4631a80db22b2c34a5b948a760b7438c7c3cbcfb39ccc80429c92ddad2e0a,$,,a5d4631a80db22b2c34a5b948a760b7438c7c3cbcfb39ccc80429c92ddad2e0a,a5d4631a80db22b2c34a5b948a760b7438c7c3cbcfb39ccc80429c92ddad2e0a,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0003,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,3,274A,274A,32,32,1078,1081,1145,1148,E,E,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,$,,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0004,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,4,274A,274A,32,32,1083,1090,1155,1162,\mu_G,\mu_G,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,$,,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,21d9e73a736911144ad0303a56a45db2b4bb7a45079e6f648ef945c9f8bb3ab8,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0005,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,5,274A,274A,36,36,1248,1349,1314,1415,"\Phi(a)
\cmmnt{\mskip5mu =\mu_G\ocint{-\infty,a}}
=\Bover1{\sqrt{2\pi}}\int_{-\infty}^ae^{-x^2/2}dx","\Phi(a)
\cmmnt{\mskip5mu =\mu_G\ocint{-\infty,a}}
=\Bover1{\sqrt{2\pi}}\int_{-\infty}^ae^{-x^2/2}dx",3df51bafdcbb8552f4713001233fbd7c5ce66fb36aca015c83dbcff3d859ffe2,3df51bafdcbb8552f4713001233fbd7c5ce66fb36aca015c83dbcff3d859ffe2,eeaa92d32ed75f2a84ba674d655ed71fd9c6a4481e94d6988010813e39fb8dd1,$,,eeaa92d32ed75f2a84ba674d655ed71fd9c6a4481e94d6988010813e39fb8dd1,eeaa92d32ed75f2a84ba674d655ed71fd9c6a4481e94d6988010813e39fb8dd1,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0006,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,6,274A,274A,40,40,1366,1378,1434,1446,a\in\Bbb R,a\in\Bbb R,320bc61e7c9c240bbe3785a1abef668d5dc5d0f36fa1061c386ff0b380288e4a,320bc61e7c9c240bbe3785a1abef668d5dc5d0f36fa1061c386ff0b380288e4a,25e579aff10f303f0b3a0972c2a2e1d81163cd9641dfef0b0d7d1242d0c298e1,$,,25e579aff10f303f0b3a0972c2a2e1d81163cd9641dfef0b0d7d1242d0c298e1,25e579aff10f303f0b3a0972c2a2e1d81163cd9641dfef0b0d7d1242d0c298e1,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0007,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,7,274A,274A,41,41,1436,1442,1501,1507,\Phi,\Phi,9a2ae80e5efa1bd70e667dcfdc783a2dff45edef3b6d6bd9d23b93b2a07a810f,9a2ae80e5efa1bd70e667dcfdc783a2dff45edef3b6d6bd9d23b93b2a07a810f,9a2ae80e5efa1bd70e667dcfdc783a2dff45edef3b6d6bd9d23b93b2a07a810f,$,,9a2ae80e5efa1bd70e667dcfdc783a2dff45edef3b6d6bd9d23b93b2a07a810f,9a2ae80e5efa1bd70e667dcfdc783a2dff45edef3b6d6bd9d23b93b2a07a810f,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0008,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,8,274A,274A,43,43,1478,1486,1554,1562,\Sigma,\Sigma,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,$,,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,d65d75b1e6562713a3936bb38fdfe6832fb5b96c946de58f7ce0992057665aa8,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0009,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,9,274A,274A,44,44,1537,1545,1615,1623,\Bbb R,\Bbb R,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,f9d62b077eddf72778fc05527c5aa4d2352f16a46a94808294fdc2cb7e406580,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,$,,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,22316cdc991b42844c0fcdb72f227b6d4c0e8457a736e325af2845b7b3df7f6c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S274-FORMULA-0010,O007-FREMLIN-V2-S274,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S274-SEG-274A,10,274A,274A,44,44,1547,1570,1625,1648,"(\Bbb R,\Sigma,\mu_G)","(\Bbb R,\Sigma,\mu_G)",30eb2a4fd7ac23754e05590958e1ec5bfa9055f503744e9f72ad7543979680c4,30eb2a4fd7ac23754e05590958e1ec5bfa9055f503744e9f72ad7543979680c4,9ee2bd0307854809ad86b83e516aafa319dd49eaf8bb502efadf403137080f91,$,,9ee2bd0307854809ad86b83e516aafa319dd49eaf8bb502efadf403137080f91,9ee2bd0307854809ad86b83e516aafa319dd49eaf8bb502efadf403137080f91,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
