schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225-INTRO,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,1,225,225-intro,225-intro,unmarked-unit-introduction,false,exposition,225-intro,225-intro,10,15,10,15,190,508,167,483,14f3d55e9b4dabc99e34b265018f589f392cbecb3d36dd4aa2f3f212ca253488,b021e00aa047637259f4ba54be9ef0e61b08ebc023f990a3ea1c5a1a40ce2f5c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225A,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,2,225A,225A,225A,explicit,false,exposition,225A,225A,16,46,16,46,508,1631,483,1699,a0de53f579a6fa2066a9a3d653fef157d39e272e961a0cd86de901515588acf4,2b4b1fc1fdc0bd1b2791120109532605c8ed54940b30dc8397678ae864390686,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225B,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,3,225B,225B,225B,explicit,false,exposition,225B,225B,47,62,47,62,1631,2328,1699,2426,3d49e4d84b65cde5e6a4a65c779e49649d4d3b2328825a8679d67cdb4dc8b338,d59cbbf096bb8a78a70ede79d88562794505a2c4a3d76073535122d3cf425334,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225C,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,4,225C,225C,225C,explicit,false,exposition,225C,225C,63,198,63,192,2328,7054,2426,7277,bb9f62c7e34cb8d65fdf4666d48ad772a4b3bd2c3cbd0d4d6f7720e5267bc762,b1286b747470c1bd53e9cb3a5dbf8649c257fad52634669f335ef2ee8e5467db,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225D,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,5,225D,225D,225D,explicit,false,exposition,225D,225D,199,255,193,253,7054,9196,7277,9565,67de71da50c2de93a8a24ad2ea4a60d84fc6b0be854dcae2293714f33e755c54,4076edce9508d9b3c255200a40c941b211e596fe2882c0526377e3458d46708b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225E,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,6,225E,225E,225E,explicit,false,exposition,225E,225E,256,306,254,302,9196,10966,9565,11380,1ab6ea5e51967e5085a7f6ee3eff447aeef8cd7f8013ee2abaaf5dfa7db20de8,88cba6b4c2c0dc1bd2e24f72d97ad03f82365559f8f82de735c95c8372decf10,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225F,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,7,225F,225F,225F,explicit,false,exposition,225F,225F,307,338,303,333,10966,12131,11380,12606,000ed1939165de2fadf2a759d7528e70d03ea66086715600f6d8bf171b79d2d2,7623ecef479b9d7fe4dd19965ada472f157748e5291d6360843028800ca6d07c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225G,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,8,225G,225G,225G,explicit,false,exposition,225G,225G,339,409,334,408,12131,14786,12606,15455,2513ba8c315713927b9ca8d5b1edf78f39220946c84d0dcd2850a55e071d6dc2,f834cbe90ba3d2ca950f009bdd74ce1ce6652f60b04214f18259e8078e3a13f1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225H,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,9,225H,225H,225H,explicit,false,exposition,225H,225H,410,422,409,420,14786,15467,15455,16172,77418eb7b223af513711026288062955d9abd98a68e086dccd3ae12eb60d0325,b93acd7c2b0d42397a761eabf38b19a2f223ca450d25fb1cdadf6685a0402f16,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S225-SEG-225I,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,,10,225I,225I,225I,explicit,false,exposition,225I,225I,423,543,421,539,15467,19210,16172,20222,0b846b91d7a101976c1bfc978ae1a6e0067e7e22026b2c9fc4347ce27c5068e6,500b06ec9d6870d94a2e117e0c476cc18965b5c27163fd4a5b5f82d158ca2088,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
