schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0001,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,1,225A,225A,23,22,697,713,672,688,"(X,\Sigma,\mu)","(X,\Sigma,\mu)",05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,$,,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,05e9b769403b4c7926a944d5aaa03f00bb216412bc3f850e41b3c28de657aa67,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0002,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,2,225A,225A,23,23,739,742,714,717,f,f,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,$,,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,252f10c83610ebca1a059c0bae8255eba2f95be4d1d7bcfa89d7248a82d9f111,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0003,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,3,225A,225A,24,24,814,817,820,823,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0004,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,4,225A,225A,25,24,832,844,843,855,\epsilon>0,\epsilon>0,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,$,,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,4c7785f41b6ba845fbf6fe3db625563505eedd141a7e6a016df047b5d14c0cc7,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0005,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,5,225A,225A,26,25,872,875,888,891,E,E,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,$,,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,a9f51566bd6705f7ea6ad54bb9deb449f795582d6529a0e22207b8981233ec58,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0006,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,6,225A,225A,27,26,912,922,936,946,\delta>0,\delta>0,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,$,,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0007,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,7,225A,225A,27,26,933,955,967,989,\int_F|f|\le\epsilon,\int_F|f|\le\epsilon,b79fc77b0bcdadb6ce738a77db41896609909d1bde96b11fd026a841313f8bd5,b79fc77b0bcdadb6ce738a77db41896609909d1bde96b11fd026a841313f8bd5,b79fc77b0bcdadb6ce738a77db41896609909d1bde96b11fd026a841313f8bd5,$,,b79fc77b0bcdadb6ce738a77db41896609909d1bde96b11fd026a841313f8bd5,b79fc77b0bcdadb6ce738a77db41896609909d1bde96b11fd026a841313f8bd5,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0008,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,8,225A,225A,27,27,965,977,1000,1012,F\in\Sigma,F\in\Sigma,65b127545966720002875b7921f02a35d214624fcf61cbaceb81857933de3616,65b127545966720002875b7921f02a35d214624fcf61cbaceb81857933de3616,65b127545966720002875b7921f02a35d214624fcf61cbaceb81857933de3616,$,,65b127545966720002875b7921f02a35d214624fcf61cbaceb81857933de3616,65b127545966720002875b7921f02a35d214624fcf61cbaceb81857933de3616,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0009,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,9,225A,225A,28,27,982,1005,1017,1040,\mu(F\cap E)\le\delta,\mu(F\cap E)\le\delta,4ee8b5baa587542475a54a106290780ac1ee8c86e2e702a9871003111adf6081,4ee8b5baa587542475a54a106290780ac1ee8c86e2e702a9871003111adf6081,a960f70cf24456e36629a2cede95f1227495dafbf9ab17eb3ccbc4f4447d8b79,$,,a960f70cf24456e36629a2cede95f1227495dafbf9ab17eb3ccbc4f4447d8b79,a960f70cf24456e36629a2cede95f1227495dafbf9ab17eb3ccbc4f4447d8b79,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S225-FORMULA-0010,O007-FREMLIN-V2-S225,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S225-SEG-225A,10,225A,225A,30,29,1051,1068,1086,1103,\sequencen{g_n},\sequencen{g_n},2e8e4f6e3b554ad4c38549aca8669b93f2ad384019df896017fca60439fe8d03,2e8e4f6e3b554ad4c38549aca8669b93f2ad384019df896017fca60439fe8d03,2e8e4f6e3b554ad4c38549aca8669b93f2ad384019df896017fca60439fe8d03,$,,2e8e4f6e3b554ad4c38549aca8669b93f2ad384019df896017fca60439fe8d03,2e8e4f6e3b554ad4c38549aca8669b93f2ad384019df896017fca60439fe8d03,"{""basis"":""ordered nested-math atom; exact-symbolic-replay"",""kind"":""source-target-formula-map""}"
