schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0001,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276-INTRO,source-reference,O007-FREMLIN-V2-S276-SEG-276A,1,276-intro,276A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt276.tex:11,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0002,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276-INTRO,source-reference,O007-FREMLIN-V2-S276-SEG-276C,2,276-intro,276C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt276.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0003,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276-INTRO,source-reference,O007-FREMLIN-V2-S276-SEG-276H,3,276-intro,276H,resolved-in-unit,authority/fremlin/source/mt2.2016/mt276.tex:15,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0004,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276AC,source-reference,O007-FREMLIN-XREF-275Cd,4,276Ac,275Cd,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:42,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0005,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276AE,source-reference,O007-FREMLIN-XREF-275Ce,5,276Ae,275Ce,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:55,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0006,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276AF,source-reference,O007-FREMLIN-XREF-275Bb,6,276Af,275Bb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:58,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0007,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276B,source-reference,O007-FREMLIN-XREF-244Ba,7,276B,244Ba,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:80,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0008,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276B,source-reference,O007-FREMLIN-XREF-244Eb,8,276B,244Eb,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:81,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0009,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276B,source-reference,O007-FREMLIN-XREF-242L,9,276B,242L,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:87,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S276-XREF-0010,O007-FREMLIN-V2-S276,O007-FREMLIN-V2-S276-SEG-276B,source-reference,O007-FREMLIN-XREF-275G,10,276B,275G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt276.tex:113,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
