schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0001,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134-INTRO,source-reference,O007-FREMLIN-V1-S134-SEG-134A,1,134-intro,134A,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0002,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134-INTRO,source-reference,O007-FREMLIN-V1-S134-SEG-134F,2,134-intro,134F,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0003,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134-INTRO,source-reference,O007-FREMLIN-XREF-132C,3,134-intro,132C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:18,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0004,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134A,source-reference,O007-FREMLIN-XREF-114Aa,4,134A,114Aa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:37,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0005,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134A,source-reference,O007-FREMLIN-XREF-115Ab,5,134A,115Ab,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:37,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0006,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134A,source-reference,O007-FREMLIN-XREF-114Ab,6,134A,114Ab,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:39,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0007,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134A,source-reference,O007-FREMLIN-XREF-115Ac,7,134A,115Ac,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:39,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0008,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134A,source-reference,O007-FREMLIN-V1-S134-SEG-134A,8,134A,134A,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:63,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0009,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134B,source-reference,O007-FREMLIN-XREF-111F,9,134B,111F,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:111,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0010,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134B,source-reference,O007-FREMLIN-V1-S134-SEG-134A,10,134B,134A,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:117,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0011,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134C,source-reference,O007-FREMLIN-V1-S134-SEG-134B,11,*134C,134B,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:138,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0012,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134C,source-reference,O007-FREMLIN-XREF-114D,12,*134C,114D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:144,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0013,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134C,source-reference,O007-FREMLIN-XREF-115D,13,*134C,115D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:144,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0014,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134C,source-reference,O007-FREMLIN-XREF-112Db,14,*134C,112Db,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:144,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0015,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134C,source-reference,O007-FREMLIN-XREF-121A,15,*134C,121A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:145,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0016,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134C,source-reference,O007-FREMLIN-XREF-121C,16,*134C,121C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mt134.tex:184,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0017,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134D,source-reference,O007-FREMLIN-V1-S134-SEG-134B,17,*134D,134B,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:191,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0018,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134D,source-reference,O007-FREMLIN-V1-S134-SEG-134B,18,*134D,134B,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:194,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V1-S134-XREF-0019,O007-FREMLIN-V1-S134,O007-FREMLIN-V1-S134-SEG-134D,source-reference,O007-FREMLIN-V1-S134-SEG-134B,19,*134D,134B,resolved-in-unit,authority/fremlin/source/mt1.2011/mt134.tex:206,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
