schema_version,record_type,id,unit_id,rights_id,segment_id,source_anchor,source_label,target_label,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,provenance
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251B,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251B,251B,251B,251B,"\leader{251B}{Lemma} In the context of 251A, $\theta$ is an outer
measure on $X\times Y$.

","\leader{251B}{Lema} Dalam konteks 251A, $\theta$ merupakan ukuran luar
pada $X\times Y$.

",0e8783201f65c40082232c2cc8397ea66db2e819714609f6f784496d822d3d49,98eaf65047600468d92d60198c6957f045a69aca276ce53651aff8b8b4acbb15,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251E,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251E,251E,251E,251E,"\leader{251E}{Proposition} Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be
measure spaces;  let $\lambda_0$  be the primitive product measure on
$X\times Y$, and $\Lambda$ its domain.
Then $\Sigma\tensorhat\Tau\subseteq\Lambda$  and
$\lambda_0(E\times F)=\mu E\cdot\nu F$ for all $E\in\Sigma$
and $F\in\Tau$.

","\leader{251E}{Proposisi} Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$
ruang ukur; misalkan $\lambda_0$ ukuran produk primitif pada $X\times Y$,
dan $\Lambda$ domainnya.
Maka $\Sigma\tensorhat\Tau\subseteq\Lambda$ dan
$\lambda_0(E\times F)=\mu E\cdot\nu F$ untuk semua $E\in\Sigma$
dan $F\in\Tau$.

",01b2c69615c32e703b5abdeddb85e1caeffbaf996d6ec77eff0be4698051c9c6,bed2f634e81c25ccbba0ca0abe2438a827368b82c0b311aeccf9d1d06471a3b1,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251H,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251H,251H,251H,251H,"\leader{251H}{}\cmmnt{ We need a simple property of the measure
$\lambda_0$.

\medskip

\noindent}{\bf Lemma} Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be two
measure spaces;  let $\lambda_0$ be the primitive product measure on
$X\times Y$, and $\Lambda$ its domain.   If $H\subseteq X\times Y$ and
$H\cap(E\times F)\in\Lambda$ whenever
$\mu E<\infty$ and $\nu F<\infty$, then $H\in\Lambda$.

","\leader{251H}{}\cmmnt{ Kita memerlukan suatu sifat sederhana dari ukuran
$\lambda_0$.

\medskip

\noindent}{\bf Lema} Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ dua
ruang ukur; misalkan $\lambda_0$ ukuran produk primitif pada
$X\times Y$, dan $\Lambda$ domainnya. Jika $H\subseteq X\times Y$ dan
$H\cap(E\times F)\in\Lambda$ setiap kali
$\mu E<\infty$ dan $\nu F<\infty$, maka $H\in\Lambda$.

",1c228c3e4c3f772c92824141f1133b60921239825db19973731b2a3fa23af47a,b08911b76578939fdadba001a3d4572a1c806b8d032a9c5e1b7f8700fa4a07c4,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251I,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251I,251I,251I,251I,"\leader{251I}{}\cmmnt{ Now for the fundamental properties of the
c.l.d.\ product measure.

\medskip

\noindent}{\bf Theorem} Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be
measure spaces;  let $\lambda$ be the c.l.d.\ product measure on
$X\times Y$, and $\Lambda$ its domain.   Then

(a) $\Sigma\tensorhat\Tau\subseteq\Lambda$ and
$\lambda(E\times F)=\mu E\cdot\nu F$ whenever $E\in\Sigma$, $F\in\Tau$
and $\mu E\cdot\nu F<\infty$;

(b) for every $W\in\Lambda$ there is a $V\in\Sigma\tensorhat\Tau$ such
that $V\subseteq W$ and $\lambda V=\lambda W$;

(c) $(X\times Y,\Lambda,\lambda)$ is complete and locally determined,
and in fact is the c.l.d.\ version of
$(X\times Y,\Lambda,\lambda_0)$\cmmnt{ as described in 213D-213E};  in
particular, $\lambda W=\lambda_0W$ whenever $\lambda_0W<\infty$;

(d) if $W\in\Lambda$ and $\lambda W>0$ then there are $E\in\Sigma$,
$F\in\Tau$ such that $\mu E<\infty$, $\nu F<\infty$ and
$\lambda(W\cap(E\times F))>0$;

(e) if $W\in\Lambda$ and $\lambda W<\infty$, then for every $\epsilon>0$
there are $E_0,\ldots,E_n\in\Sigma$, $F_0,\ldots,F_n\in\Tau$, all of
finite measure, such that
$\lambda(W\symmdiff\bigcup_{i\le n}(E_i\times F_i))\le\epsilon$.

","\leader{251I}{}\cmmnt{ Sekarang untuk sifat-sifat mendasar dari
ukuran produk c.l.d.

\medskip

\noindent}{\bf Teorema} Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$
ruang ukur; misalkan $\lambda$ ukuran produk c.l.d. pada
$X\times Y$, dan $\Lambda$ domainnya. Maka

(a) $\Sigma\tensorhat\Tau\subseteq\Lambda$ dan
$\lambda(E\times F)=\mu E\cdot\nu F$ setiap kali $E\in\Sigma$, $F\in\Tau$
dan $\mu E\cdot\nu F<\infty$;

(b) untuk setiap $W\in\Lambda$ terdapat $V\in\Sigma\tensorhat\Tau$
sedemikian sehingga $V\subseteq W$ dan $\lambda V=\lambda W$;

(c) $(X\times Y,\Lambda,\lambda)$ lengkap dan ditentukan secara lokal,
dan bahkan merupakan versi c.l.d. dari
$(X\times Y,\Lambda,\lambda_0)$\cmmnt{ sebagaimana diuraikan dalam
213D-213E}; khususnya, $\lambda W=\lambda_0W$ setiap kali
$\lambda_0W<\infty$;

(d) jika $W\in\Lambda$ dan $\lambda W>0$, maka terdapat $E\in\Sigma$,
$F\in\Tau$ sedemikian sehingga $\mu E<\infty$, $\nu F<\infty$ dan
$\lambda(W\cap(E\times F))>0$;

(e) jika $W\in\Lambda$ dan $\lambda W<\infty$, maka untuk setiap
$\epsilon>0$ terdapat $E_0,\ldots,E_n\in\Sigma$,
$F_0,\ldots,F_n\in\Tau$, semuanya berukuran hingga, sedemikian sehingga
$\lambda(W\symmdiff\bigcup_{i\le n}(E_i\times F_i))\le\epsilon$.

",75009c5e9fd41997f81a5fb64a53b0aa48f0b4c43d9f743d7f11438648683306,b9b06157b5fb4448b38ec223b69c3f36e7d0fefcc4daff4d34e15b534271c8cf,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251J,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251J,251J,251J,251J,"\leader{251J}{Proposition} If $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ are
semi-finite measure spaces and $\lambda$ is the c.l.d.\ product measure
on $X\times Y$, then $\lambda(E\times F)=\mu E\cdot\nu F$ for all
$E\in\Sigma$, $F\in\Tau$.

","\leader{251J}{Proposisi} Jika $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$
ruang ukur semihingga dan $\lambda$ ukuran produk c.l.d. pada
$X\times Y$, maka $\lambda(E\times F)=\mu E\cdot\nu F$ untuk semua
$E\in\Sigma$, $F\in\Tau$.

",e4592726d63ad83537fbb18e98973174d29acbb7fe5030624a1ecff77b5a9b8f,c9a5c4ff3e04e213cea0f228976efee60aeb36e8aa40442bc69f2563efd1450a,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251K,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251K,251K,251K,251K,"\leader{251K}{$\sigma$-finite \dvrocolon{spaces}}\cmmnt{ Of course
most of the measure spaces we shall apply these results to are
$\sigma$-finite, and in this case there are some useful simplifications.

\medskip

\noindent}{\bf Proposition} Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be
$\sigma$-finite measure spaces.   Then the c.l.d.\ product measure on
$X\times Y$ is equal to the primitive product measure, and is the
completion of its restriction to $\Sigma\tensorhat\Tau$;  moreover, this
common product measure is $\sigma$-finite.

","\leader{251K}{$\sigma$-hingga \dvrocolon{ruang}}\cmmnt{ Tentu saja
sebagian besar ruang ukur yang padanya hasil-hasil ini akan kita terapkan
bersifat $\sigma$-hingga, dan dalam kasus ini terdapat beberapa penyederhanaan yang berguna.

\medskip

\noindent}{\bf Proposisi} Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$
ruang ukur $\sigma$-hingga. Maka ukuran produk c.l.d.\ pada
$X\times Y$ sama dengan ukuran produk primitif, dan merupakan
kelengkapan dari pembatasannya pada $\Sigma\tensorhat\Tau$; selain itu, ukuran
produk yang sama ini bersifat $\sigma$-hingga.

",794a4a68daa2631874e303f394df9498c959217c5e161952e7372b168b26a9cf,3c343e9b4cf0efe9ffe7627acc137c9ed4d697c41afb9cc74164115457b749e3,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251L,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251L,*251L,*251L,*251L,"\leader{*251L}{}\cmmnt{ The following result fits in naturally here;
I star it because it will be used seldom (there is a more important version
of the same idea in 254G) and the proof
can be skipped until you come to need it.

\medskip

\noindent}{\bf Proposition}
Let $(X_1,\Sigma_1,\mu_1)$, $(X_2,\Sigma_2,\mu_2)$,
$(Y_1,\Tau_1,\nu_1)$ and $(Y_2,\Tau_2,\nu_2)$ be $\sigma$-finite
measure spaces;  let
$\lambda_1$, $\lambda_2$ be the product measures on $X_1\times Y_1$,
$X_2\times Y_2$ respectively.   Suppose that $f:X_1\to X_2$ and
$g:Y_1\to Y_2$ are \imp\ functions, and that
$h(x,y)=(f(x),g(y))$ for $x\in X_1$, $y\in Y_1$.   Then $h$ is \imp.
%251K

","\leader{*251L}{}\cmmnt{ Hasil berikut sesuai ditempatkan di sini;
saya memberinya tanda bintang karena hasil ini jarang digunakan (terdapat versi yang lebih penting
dari gagasan yang sama dalam 254G) dan buktinya
dapat dilewati sampai Anda memerlukannya.

\medskip

\noindent}{\bf Proposisi}
Misalkan $(X_1,\Sigma_1,\mu_1)$, $(X_2,\Sigma_2,\mu_2)$,
$(Y_1,\Tau_1,\nu_1)$ dan $(Y_2,\Tau_2,\nu_2)$ ruang ukur
$\sigma$-hingga; misalkan
$\lambda_1$, $\lambda_2$ ukuran produk masing-masing pada $X_1\times Y_1$,
$X_2\times Y_2$. Andaikan $f:X_1\to X_2$ dan
$g:Y_1\to Y_2$ adalah fungsi-fungsi \imp, dan
$h(x,y)=(f(x),g(y))$ untuk $x\in X_1$, $y\in Y_1$. Maka $h$ bersifat \imp.
%251K

",633f56851c0a12586b9d32a0258dbbe04c5e4d3b4dec5a1bee465f958143cc90,53cbd72510d9317047db3aa795c3f12f6c7afc9d35fb08ae81521a6d41d0101a,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251M,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251M,251M,251M,251M,"\leader{251M}{}\cmmnt{ It is time that I gave some examples.   Of
course the central
example is Lebesgue measure.   In this case we have the only reasonable
result.   I pause to describe the leading example of the product
$\Sigma\tensorhat\Tau$ introduced in 251D.

\medskip

\noindent}{\bf Proposition} Let $r$, $s\ge 1$ be integers.   Then we
have a natural bijection $\phi:\BbbR^r\times\BbbR^s\to\BbbR^{r+s}$,
defined by setting

\Centerline{$\phi((\xi_1,\ldots,\xi_r),(\eta_1,\ldots,\eta_s))
=(\xi_1,\ldots,\xi_r,\eta_1,\ldots,\eta_s)$}

\noindent for $\xi_1,\ldots,\xi_r,\eta_1,\ldots,\eta_s\in\Bbb R$.   If
we write $\Cal B_r$, $\Cal B_s$ and $\Cal B_{r+s}$ for the Borel
$\sigma$-algebras of $\BbbR^r$, $\BbbR^s$ and $\BbbR^{r+s}$
respectively, then $\phi$ identifies
$\Cal B_{r+s}$ with $\Cal B_r\tensorhat\Cal B_s$.

","\leader{251M}{}\cmmnt{ Sudah waktunya saya memberikan beberapa contoh. Tentu saja contoh
utamanya
adalah ukuran Lebesgue. Dalam hal ini kita memperoleh satu-satunya hasil yang wajar.
Saya berhenti sejenak untuk menguraikan contoh utama dari produk
$\Sigma\tensorhat\Tau$ yang diperkenalkan dalam 251D.

\medskip

\noindent}{\bf Proposisi} Misalkan $r$, $s\ge 1$ bilangan bulat. Maka kita
mempunyai bijeksi alami $\phi:\BbbR^r\times\BbbR^s\to\BbbR^{r+s}$,
yang didefinisikan dengan menetapkan

\Centerline{$\phi((\xi_1,\ldots,\xi_r),(\eta_1,\ldots,\eta_s))
=(\xi_1,\ldots,\xi_r,\eta_1,\ldots,\eta_s)$}

\noindent untuk $\xi_1,\ldots,\xi_r,\eta_1,\ldots,\eta_s\in\Bbb R$. Jika
kita tuliskan $\Cal B_r$, $\Cal B_s$ dan $\Cal B_{r+s}$ untuk aljabar-sigma Borel
dari $\BbbR^r$, $\BbbR^s$ dan $\BbbR^{r+s}$
masing-masing, maka $\phi$ mengidentifikasi
$\Cal B_{r+s}$ dengan $\Cal B_r\tensorhat\Cal B_s$.

",c0e30799f862b904c34c679f697a25bd95842f413df245a6266e44ab67c69b14,48b0a8404b726cead8c66257053e9bf678a3ef292180d34f33c2c52e07f71e21,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251N,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251N,251N,251N,251N,"\leader{251N}{Theorem}  Let $r$, $s\ge 1$ be integers.   Then the
bijection $\phi:\BbbR^r\times\BbbR^s\to\BbbR^{r+s}$ described in 251M
identifies Lebesgue measure on $\BbbR^{r+s}$ with the
c.l.d.\ product $\lambda$
of Lebesgue measure on $\BbbR^r$ and Lebesgue measure on $\BbbR^s$.

","\leader{251N}{Teorema} Misalkan $r$, $s\ge 1$ bilangan bulat. Maka
bijeksi $\phi:\BbbR^r\times\BbbR^s\to\BbbR^{r+s}$ yang diuraikan dalam 251M
mengidentifikasi ukuran Lebesgue pada $\BbbR^{r+s}$ dengan
produk c.l.d.\ $\lambda$
dari ukuran Lebesgue pada $\BbbR^r$ dan ukuran Lebesgue pada $\BbbR^s$.

",d8649b4e2ef96efa9d68e4631a6e0385fbd070644565c2ed3955fcaf95632943,ed5d0a3d9ec090dabb2216a73e6b10b928185a9bbfa550cf93b7a63bc6d7f987,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S251-RESULT-251O,O007-FREMLIN-V2-S251,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S251-SEG-251O,251O,251O,251O,"\vleader{48pt}{251O}{}\cmmnt{ In fact, a large proportion of the
applications
of the constructions here are to subspaces of Euclidean space, rather
than to the whole product $\BbbR^r\times\BbbR^s$.   It would not have
been especially difficult to write 251N out to deal with
arbitrary subspaces, but I prefer to give a more general description of
the product of subspace measures, as I feel that it illuminates the
method.   I start with a straightforward result on strictly localizable
spaces.

\medskip

\noindent}{\bf Proposition}  Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be
strictly localizable measure spaces.   Then the c.l.d.\ product measure
on $X\times Y$ is strictly localizable;  moreover, if
$\langle X_i\rangle_{i\in I}$ and $\langle Y_j\rangle_{j\in J}$ are
decompositions of $X$ and $Y$ respectively,
$\langle X_i\times Y_j\rangle_{(i,j)\in I\times J}$ is a decomposition of
$X\times Y$.

","\vleader{48pt}{251O}{}\cmmnt{ Sebenarnya, sebagian besar
penerapan
konstruksi di sini adalah pada subruang dari ruang Euklides, bukan
pada keseluruhan produk $\BbbR^r\times\BbbR^s$. Tidaklah terlalu
sulit untuk menuliskan 251N agar menangani
subruang sebarang, tetapi saya lebih memilih memberikan uraian yang lebih umum mengenai
produk ukuran subruang, karena menurut saya uraian ini memperjelas
metodenya. Saya mulai dengan hasil langsung tentang ruang yang dapat dilokalkan secara
ketat.

\medskip

\noindent}{\bf Proposisi} Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$
ruang ukur yang dapat dilokalkan secara ketat. Maka ukuran produk c.l.d.\ pada
$X\times Y$ dapat dilokalkan secara ketat; selain itu, jika
$\langle X_i\rangle_{i\in I}$ dan $\langle Y_j\rangle_{j\in J}$ merupakan
dekomposisi dari $X$ dan $Y$ masing-masing,
$\langle X_i\times Y_j\rangle_{(i,j)\in I\times J}$ merupakan dekomposisi dari
$X\times Y$.

",a70398ed412ebfe5329779ba258d9985dbbc63e6c7b8f106b20845ecf4771568,6c803cf948b2a7b10241dc5d6da635b80d92b03a0a69ff4941b4c7a0310002d0,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
