schema_version,record_type,id,unit_id,rights_id,segment_id,source_anchor,source_label,target_label,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,provenance
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244B,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244B,244B,244B,244B,"\leader{244B}{Theorem} Let $(X,\Sigma,\mu)$ be any measure space, and
$p\in[1,\infty]$.

(a) $L^p=L^p(\mu)$ is a linear subspace of $L^0=L^0(\mu)$.

(b) If $u\in L^p$, $v\in L^0$ and $|v|\le |u|$, then $v\in L^p$.
Consequently $|u|$, $u\vee v$ and $u\wedge v$ belong to $L^p$ for all
$u$, $v\in L^p$.

","\leader{244B}{Teorema} Misalkan $(X,\Sigma,\mu)$ sebarang ruang ukur,
dan $p\in[1,\infty]$.

(a) $L^p=L^p(\mu)$ merupakan subruang linear dari $L^0=L^0(\mu)$.

(b) Jika $u\in L^p$, $v\in L^0$ dan $|v|\le |u|$, maka $v\in L^p$.
Akibatnya $|u|$, $u\vee v$ dan $u\wedge v$ termasuk dalam $L^p$ untuk
semua $u$, $v\in L^p$.

",dba6dac46b6006e6e6d8427405c3ab099b8df340cdc5945ad0365d4e4c18312b,ba824fcd3591e786b0a83ceb5bbf0672e24d5b63f7f60e4f5ceb34b8b103c8d0,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244E,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244E,244E,244E,244E,"\leader{244E}{}\cmmnt{ I now work through the lemmas required to show
that $\|\,\|_p$ is a norm on $L^p$ and, eventually, that the normed
space dual of $L^p$ may be identified with a suitable $L^q$.

\medskip

\noindent}{\bf Lemma} Suppose $(X,\Sigma,\mu)$ is a measure space, and
that
$p$, $q\in\ooint{1,\infty}$ are such that ${1\over p}+{1\over q}=1$.

(a) $ab\le{1\over p}a^p+{1\over q}b^q$ for all real $a$, $b\ge 0$.

(b)(i) $f\times g$ is integrable and

\Centerline{$|\int f\times g|\le\int|f\times g|\le\|f\|_p\|g\|_q$}

\noindent for all $f\in \eusm L^p=\eusm L^p(\mu)$,
$g\in\eusm L^q=\eusm L^q(\mu)$;

\quad(ii) $u\times v\in L^1=L^1(\mu)$ and

\Centerline{$|\int u\times v|\le\|u\times v\|_1\le\|u\|_p\|v\|_q$}

\noindent for all $u\in L^p=L^p(\mu)$, $v\in L^q=L^q(\mu)$.


","\leader{244E}{}\cmmnt{ Sekarang saya mengerjakan lema-lema yang
diperlukan untuk menunjukkan bahwa $\|\,\|_p$ merupakan norma pada $L^p$
dan, pada akhirnya, bahwa dual ruang bernorma dari $L^p$ dapat
diidentifikasi dengan $L^q$ yang sesuai.

\medskip

\noindent}{\bf Lema} Andaikan $(X,\Sigma,\mu)$ suatu ruang ukur, dan
$p$, $q\in\ooint{1,\infty}$ sedemikian sehingga
${1\over p}+{1\over q}=1$.

(a) $ab\le{1\over p}a^p+{1\over q}b^q$ untuk semua bilangan real
$a$, $b\ge 0$.

(b)(i) $f\times g$ terintegralkan dan

\Centerline{$|\int f\times g|\le\int|f\times g|\le\|f\|_p\|g\|_q$}

\noindent untuk semua $f\in \eusm L^p=\eusm L^p(\mu)$,
$g\in\eusm L^q=\eusm L^q(\mu)$;

\quad(ii) $u\times v\in L^1=L^1(\mu)$ dan

\Centerline{$|\int u\times v|\le\|u\times v\|_1\le\|u\|_p\|v\|_q$}

\noindent untuk semua $u\in L^p=L^p(\mu)$,
$v\in L^q=L^q(\mu)$.


",94c0df48dc9b8ec061234500acf60867a390dd36c7841ddbd2de241e6fd7c8e0,4ce6611009d055121efc2cabcfc360e071e094521fec485a12c8fb3c778d4132,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244F,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244F,244F,244F,244F,"\leader{244F}{Proposition} Let $(X,\Sigma,\mu)$ be a measure space and
$p\in\ooint{1,\infty}$.   Set $q=p/(p-1)$, so that
${1\over p}+{1\over q}=1$.

(a) For every $u\in L^p=L^p(\mu)$,
$\|u\|_p=\max\{\int u\times v:v\in L^q(\mu),\,\|v\|_q\le 1\}$.

(b) $\|\,\|_p$ is a norm on $L^p$.

","\leader{244F}{Proposisi} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan
$p\in\ooint{1,\infty}$. Tetapkan $q=p/(p-1)$, sehingga
${1\over p}+{1\over q}=1$.

(a) Untuk setiap $u\in L^p=L^p(\mu)$,
$\|u\|_p=\max\{\int u\times v:v\in L^q(\mu),\,\|v\|_q\le 1\}$.

(b) $\|\,\|_p$ merupakan norma pada $L^p$.

",ea6a741ea0f84fe9a303c804346b684061341e8417c0c41dc7f8028ad9980f65,081b0c42dd14d519a70f6c475ddfeb527e43fdc463677a8ef3eec522ce25c4ab,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244G,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244G,244G,244G,244G,"\leader{244G}{Theorem} Let $(X,\Sigma,\mu)$ be any measure space, and
$p\in[1,\infty]$.   Then $L^p=L^p(\mu)$ is a Banach lattice under
its norm $\|\,\|_p$.

","\leader{244G}{Teorema} Misalkan $(X,\Sigma,\mu)$ sebarang ruang ukur,
dan $p\in[1,\infty]$. Maka $L^p=L^p(\mu)$ merupakan kisi Banach di bawah
normanya $\|\,\|_p$.

",23ce620569c7991294370d35a00275cea0864e7c966bedee5f6a34a4d25ae519,9055f253d22e53c0554a6494d0d5c420063fb050707494cd52b10b3af792521b,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244H,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244H,244H,244H,244H,"\leader{244H}{}\cmmnt{ Following 242M and 242O, I note that $L^p$
behaves like $L^1$ in respect of certain dense subspaces.

\medskip

\noindent}{\bf Proposition} (a) Let $(X,\Sigma,\mu)$ be any measure
space, and $p\in\coint{1,\infty}$.
Then the space $S$ of equivalence classes of
$\mu$-simple functions is a dense linear subspace of $L^p=L^p(\mu)$.

(b) Let $X$ be any subset of $\BbbR^r$, where $r\ge 1$, and let
$\mu$ be the subspace measure on $X$
induced by Lebesgue measure on $\BbbR^r$.   Write $C_k$ for the
set of (bounded) continuous functions $g:\BbbR^r\to\Bbb R$
such that $\{x:g(x)\ne 0\}$ is bounded, and $S_0$ for the space
of linear combinations of functions of the form $\chi I$, where
$I\subseteq\BbbR^r$ is a bounded half-open interval.   Then
$\{(g\restr X)^{\ssbullet}:g\in C_k\}$ and
$\{(h\restr X)^{\ssbullet}:h\in S_0\}$ are dense in
$L^p(\mu)$.

","\leader{244H}{}\cmmnt{ Mengikuti 242M dan 242O, saya perhatikan bahwa
$L^p$ berperilaku seperti $L^1$ sehubungan dengan subruang-subruang padat
tertentu.

\medskip

\noindent}{\bf Proposisi} (a) Misalkan $(X,\Sigma,\mu)$ sebarang ruang
ukur, dan $p\in\coint{1,\infty}$. Maka ruang $S$ dari kelas-kelas
ekuivalensi fungsi sederhana-$\mu$ merupakan subruang linear padat dari
$L^p=L^p(\mu)$.

(b) Misalkan $X$ sebarang subhimpunan dari $\BbbR^r$, dengan $r\ge 1$,
dan misalkan $\mu$ ukuran subruang pada $X$ yang diinduksi oleh ukuran
Lebesgue pada $\BbbR^r$. Tuliskan $C_k$ untuk himpunan fungsi kontinu
(terbatas) $g:\BbbR^r\to\Bbb R$ sedemikian sehingga
$\{x:g(x)\ne 0\}$ terbatas, dan $S_0$ untuk ruang kombinasi linear fungsi
berbentuk $\chi I$, dengan $I\subseteq\BbbR^r$ suatu interval setengah
terbuka yang terbatas. Maka $\{(g\restr X)^{\ssbullet}:g\in C_k\}$ dan
$\{(h\restr X)^{\ssbullet}:h\in S_0\}$ padat dalam $L^p(\mu)$.

",fa1eae6adb9d046feabf1db4e3fa09a77c9b0ce281a73046f2781dd9235e618d,2343dbdcd49b378c4c7e06e817e2b506ac5830a445f1e97f0331266df432922e,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244I,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244I,*244I,*244I,*244I,"\leader{*244I}{Corollary} In the context of 244Hb, $L^p(\mu)$ is
separable.

","\leader{*244I}{Korolari} Dalam konteks 244Hb, $L^p(\mu)$ separabel.

",71a0c79dbb8adc328e37bbc0133310937ece1f0f125c0fc70e14face9d80232d,d947c1aa5ada74b8a41f9b1b2f5a5b9abd45e00f037781fa0d7d6b0875df4e53,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244K,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244K,244K,244K,244K,"\leader{244K}{Theorem} Let $(X,\Sigma,\mu)$ be a measure space, and
$p\in\ooint{1,\infty}$;  set $q=p/(p-1)$.   Then the canonical map
$T:L^q(\mu)\to L^p(\mu)^*$\cmmnt{, described in 244J,} is a normed
space isomorphism.

\cmmnt{\medskip

\noindent{\bf Remark} I should perhaps remind anyone who is reading this
section to learn about $L^2$ that the basic theory of Hilbert spaces
yields this theorem in the case $p=q=2$ without any need for the more
generally applicable argument given below (see 244N, 244Yk).
}%end of comment

","\leader{244K}{Teorema} Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, dan
$p\in\ooint{1,\infty}$; tetapkan $q=p/(p-1)$. Maka peta kanonik
$T:L^q(\mu)\to L^p(\mu)^*$\cmmnt{, yang diuraikan dalam 244J,}
merupakan isomorfisme ruang bernorma.

\cmmnt{\medskip

\noindent{\bf Catatan} Mungkin saya perlu mengingatkan siapa pun yang
membaca bagian ini untuk mempelajari $L^2$ bahwa teori dasar ruang Hilbert
memberikan teorema ini dalam kasus $p=q=2$ tanpa memerlukan argumen yang
lebih umum yang diberikan di bawah (lihat 244N, 244Yk).
}%end of comment

",881b735808ef79f3dfe70b759e978aa4390d2cd0b4173d68622f6da0fe19392a,1b33b496933985ac5a44ed2a49c85b424b2a767db58b4d30c03ac5a3385b9a2c,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244L,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244L,244L,244L,244L,"\vleader{48pt}{244L}{}\cmmnt{ Continuing with the same topics as in
\S\S242 and 243, I turn to the order-completeness of $L^p$.

\medskip

\noindent}{\bf Theorem} Let $(X,\Sigma,\mu)$ be any measure space, and
$p\in\coint{1,\infty}$.   Then $L^p=L^p(\mu)$ is Dedekind complete.

","\vleader{48pt}{244L}{}\cmmnt{ Melanjutkan topik-topik yang sama seperti
dalam \S\S242 dan 243, saya beralih ke kelengkapan urutan $L^p$.

\medskip

\noindent}{\bf Teorema} Misalkan $(X,\Sigma,\mu)$ sebarang ruang ukur,
dan $p\in\coint{1,\infty}$. Maka $L^p=L^p(\mu)$ lengkap Dedekind.

",307f94793951b84b1324cc45002aa73e62697551ce507f452d6678ae21aa5f54,38dc41ae0875a8df593144f7a2869e68e5a76830b8c542704041c4076fadec5c,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244M,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244M,244M,244M,244M,"\leader{244M}{}\cmmnt{ As in the last two sections, the theory of
conditional expectations is worth revisiting.

\medskip

\noindent}{\bf Theorem} Let $(X,\Sigma,\mu)$ be a probability space, and
$\Tau$ a $\sigma$-subalgebra of $\Sigma$.   Take $p\in[1,\infty]$.
Regard $L^0(\mu\restrp\Tau)$
as a subspace of $L^0=L^0(\mu)$\cmmnt{, as in 242Jh},
so that $L^p(\mu\restrp\Tau)$ becomes
$L^p(\mu)\cap L^0(\mu\restrp\Tau)$.   Let
$P:L^1(\mu)\to L^1(\mu\restrp\Tau)$ be the conditional expectation
operator\cmmnt{, as described in 242Jd}.   Then whenever
$u\in L^p=L^p(\mu)$,
$|Pu|^p\le P(|u|^p)$, so $Pu\in L^p(\mu\restrp\Tau)$ and
$\|Pu\|_p\le\|u\|_p$.    Moreover, $P[L^p]=L^p(\mu\restrp\Tau)$.

","\leader{244M}{}\cmmnt{ Seperti dalam dua bagian terakhir, teori
ekspektasi bersyarat patut ditinjau kembali.

\medskip

\noindent}{\bf Teorema} Misalkan $(X,\Sigma,\mu)$ suatu ruang
probabilitas, dan $\Tau$ suatu subaljabar-$\sigma$ dari $\Sigma$.
Ambil $p\in[1,\infty]$. Pandang $L^0(\mu\restrp\Tau)$ sebagai subruang
dari $L^0=L^0(\mu)$\cmmnt{, seperti dalam 242Jh}, sehingga
$L^p(\mu\restrp\Tau)$ menjadi
$L^p(\mu)\cap L^0(\mu\restrp\Tau)$. Misalkan
$P:L^1(\mu)\to L^1(\mu\restrp\Tau)$ operator ekspektasi
bersyarat\cmmnt{, seperti diuraikan dalam 242Jd}. Maka setiap kali
$u\in L^p=L^p(\mu)$, $|Pu|^p\le P(|u|^p)$, sehingga
$Pu\in L^p(\mu\restrp\Tau)$ dan $\|Pu\|_p\le\|u\|_p$. Selain itu,
$P[L^p]=L^p(\mu\restrp\Tau)$.

",d80bf78ff39ea4e84f4fa70068f090f88cbc924dfe170deafba60667f88b30e4,c16417b92ac061a572869e4cc9b96a29173b9e11dfb5c0dc445c9a231a57b32d,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
1.1.0,result,O007-FREMLIN-V2-S244-RESULT-244O,O007-FREMLIN-V2-S244,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S244-SEG-244O,*244O,*244O,*244O,"\leader{*244O}{}\dvAnew{2009}\cmmnt{ This is not the place for a detailed
discussion
of the geometry of $L^p$ spaces.   However there is a particularly
important fact about the shape of the unit ball which is
accessible by the methods available to us here.

\medskip

\noindent}{\bf Theorem}\cmmnt{ ({\smc Clarkson 36})}
Suppose that $p\in\ooint{1,\infty}$ and $(X,\Sigma,\mu)$ is a
measure space.   Then $L^p=L^p(\mu)$ is uniformly
convex\cmmnt{ (definition:  2A4K)}.

","\leader{*244O}{}\dvAnew{2009}\cmmnt{ Ini bukan tempat untuk pembahasan
terperinci tentang geometri ruang-ruang $L^p$. Namun terdapat suatu fakta
yang sangat penting mengenai bentuk bola satuan yang dapat dijangkau
dengan metode-metode yang tersedia bagi kita di sini.

\medskip

\noindent}{\bf Teorema}\cmmnt{ ({\smc Clarkson 36})}
Andaikan $p\in\ooint{1,\infty}$ dan $(X,\Sigma,\mu)$ suatu ruang ukur.
Maka $L^p=L^p(\mu)$ konveks seragam\cmmnt{ (definisi: 2A4K)}.

",0cdcf9332a5d7618c3faeb3c349cc4e273fd99917e7044a7f06d96626f3f0039,2b367893e3847568b9bbfe0c703686ad27a6e0e04e62103133a48de83da25354,"{""basis"":""formal statement bounded by its complete proof macro"",""kind"":""source-derived-result-map""}"
