schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0001,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244-INTRO,precedes,O007-FREMLIN-V2-S244-SEG-244A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0002,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244A,precedes,O007-FREMLIN-V2-S244-SEG-244B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0003,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244B,precedes,O007-FREMLIN-V2-S244-SEG-244C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0004,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244C,precedes,O007-FREMLIN-V2-S244-SEG-244D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0005,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244D,precedes,O007-FREMLIN-V2-S244-SEG-244DA,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0006,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244DA,precedes,O007-FREMLIN-V2-S244-SEG-244DB,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0007,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244DB,precedes,O007-FREMLIN-V2-S244-SEG-244DC,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0008,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244DC,precedes,O007-FREMLIN-V2-S244-SEG-244E,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0009,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244E,precedes,O007-FREMLIN-V2-S244-SEG-244F,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S244-REL-0010,O007-FREMLIN-V2-S244,O007-FREMLIN-V2-S244-SEG-244F,precedes,O007-FREMLIN-V2-S244-SEG-244G,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
