schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211-INTRO,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,1,211,211-intro,211-intro,unmarked-unit-introduction,false,exposition,211-intro,211-intro,9,24,9,25,164,1073,147,1075,77f7bcdce0537bd92ea393a1330358ab53322ed88a0ec4b791ef2ebe8302771b,a3aeca9464f4aa275885570f22bbc3324067dd85fcf6f8ffe0892c0ab715c322,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211A,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,2,211A,211A,211A,explicit,false,exposition,211A,211A,25,28,26,31,1073,1359,1075,1376,39e1ca9edfcdcb9d289947f6504e1317ea29dae651438c2bf3a9ce92514d6dec,cae9dd0e777b2ad9729ca9fe84e819c9c32c89e2ce9c1d67fd57dfda335f825a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211B,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,3,211B,211B,211B,explicit,false,exposition,211B,211B,29,33,32,36,1359,1581,1376,1590,fb8dd48a16838ef2ffa779d4fdeff7caaa3a41110c486460f887520a99a2aaab,5975c4f2607b929c4095b685548b784467c6f89ac99d79a54475859415781961,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211C,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,4,211C,211C,211C,explicit,false,exposition,211C,211C,34,37,37,40,1581,1734,1590,1747,1ef69915fdfce2e47bc770b935e1f55d827fa3030421c62cea07e1cf5a9aa6a5,6e4ef827d724745fec2b4117e8cba8ec5cffac8169ab96e21226acdec488af5b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211D,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,5,211D,211D,211D,explicit,false,exposition,211D,211D,38,54,41,61,1734,2426,1747,2542,74b68049ccff4aeefb12155554b16d5fafdb08aac537a82674d75968e32248e0,f85c34079c9c8eabfa655ebca1b10f01512e4c2cf173828526f1572653367a37,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211E,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,6,211E,211E,211E,explicit,false,exposition,211E,211E,55,80,62,88,2426,3361,2542,3549,a34ebf6be962e243b365c21836480154faa0bc5765b8641b507ab80cdfc3226b,3d7e8976ec777a7ee7945aca1c8cc054cdaff3f23398b3aa1f4cac91ff2b40cd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211F,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,7,211F,211F,211F,explicit,false,exposition,211F,211F,81,85,89,93,3361,3609,3549,3814,12b3d04d87a8363649bfdf5f7bc33aed8695741a220abd9c27a2b6c5aa99d478,4d397f745b7accd193fa54a652de5f1707a19de6d22e32cfb5b973452bdb076a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211G,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,8,211G,211G,211G,explicit,false,exposition,211G,211G,86,106,94,113,3609,4556,3814,4790,8dd79660a4c4126500e8e21af18b82c28680b998f167b3e2ef21ddfedea04a93,7075e8e0353557d7169f24c8b72a8e9e4c628aaa39f9d6f3e8365f01e08ec515,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211H,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,9,211H,211H,211H,explicit,false,exposition,211H,211H,107,117,114,124,4556,4998,4790,5250,45e0990b581e1f93d4e10342e8c099b7c27258367869bb0738a9021d7060de65,cdf18d054efe27af88de0fe82a835c66d1516ef74c807a396d7d865ebcdbbbbb,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211I,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,10,211I,211I,211I,explicit,false,exposition,211I,211I,118,122,125,129,4998,5222,5250,5498,7b0b65c19234f88307c08673561a773c28c92a19bae0dcc7d7c1da146eb40020,b0637eb480dcfbf6549f490c9a0d67b19d7ceac55e44a2d5c3181faf4b809bfa,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211J,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,11,211J,211J,211J,explicit,false,exposition,211J,211J,123,129,130,136,5222,5586,5498,5882,50b8f9fad5df6baead59280253a696b32bbc02d6a7faa468d1eaef666e9e75da,9ce319caedab8068125182d24f2903543b532b983cd9817a3dd0e2bba77d1bd5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211K,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,12,211K,211K,211K,explicit,false,exposition,211K,211K,130,146,137,154,5586,6307,5882,6671,0493987bbaaf180cdf42da94e30ea19a0231dd413eedd0fcbc988c50fc9aa746,77a12c874722989f8356bb363f835905716b8cd8558b166bf89ae6d02fd71504,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211L,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,13,211L,211L,211L,explicit,false,exposition,211L,211L,147,243,155,258,6307,10022,6671,10623,324a27b9f4ba19bd6f798f5bccc905e3b3323475bd560cc6cc23387c4f8afac9,3058b7d9a928d53d02e40650bf0779a1aeab5e49a21d8ed3d7678f683df7b345,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S211-SEG-211M,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,,14,211M,211M,211M,explicit,false,exposition,211M,211M,244,245,259,263,10022,10234,10623,10846,b8bb8232385554dc6f9b17e468f669478bb1c617f577357e09352bddee34f684,e0fa5c0b46b4f6834fdaffc848759aabdf268292a318ccc6ff25d1e8314e1ab1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
