schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0001,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211-INTRO,precedes,O007-FREMLIN-V2-S211-SEG-211A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0002,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211A,precedes,O007-FREMLIN-V2-S211-SEG-211B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0003,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211B,precedes,O007-FREMLIN-V2-S211-SEG-211C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0004,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211C,precedes,O007-FREMLIN-V2-S211-SEG-211D,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0005,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211D,precedes,O007-FREMLIN-V2-S211-SEG-211E,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0006,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211E,precedes,O007-FREMLIN-V2-S211-SEG-211F,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0007,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211F,precedes,O007-FREMLIN-V2-S211-SEG-211G,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0008,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211G,precedes,O007-FREMLIN-V2-S211-SEG-211H,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0009,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211H,precedes,O007-FREMLIN-V2-S211-SEG-211I,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S211-REL-0010,O007-FREMLIN-V2-S211,O007-FREMLIN-V2-S211-SEG-211I,precedes,O007-FREMLIN-V2-S211-SEG-211J,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
