schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XA,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XA,1,211X,211Xa,"\leader{211X}{Basic exercises $\pmb{>}$(a)}
%\sqheader 211Xa 
Let $(X,\Sigma,\mu)$ be a measure space.   Show
that $\mu$ is $\sigma$-finite iff there is a totally finite measure
$\nu$ on $X$ with the same measurable sets and the same negligible sets
as $\mu$.
%211D
     
","\leader{211X}{Latihan dasar $\pmb{>}$(a)}
%\sqheader 211Xa 
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur.   Tunjukkan bahwa $\mu$
$\sigma$-hingga jika dan hanya jika ada suatu ukuran hingga total
$\nu$ pada $X$ yang memiliki himpunan-himpunan terukur dan
himpunan-himpunan terabaikan yang sama dengan $\mu$.
%211D
     
",63383ae6bb591e6c89b6cc7878616034d6342ddce04feb653142473aa2ef19d1,6fd8f54469ea89579bfc29aeda1ece9a02c2cd79be0c8b0a64b7e7834ea4ee63,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XB,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XB,2,211Xb,211Xb,"\sqheader 211Xb Let $g:\Bbb R\to\Bbb R$ be a non-decreasing
function and $\mu_g$ the associated Lebesgue-Stieltjes measure (114Xa).
Show that $\mu_g$ is complete and $\sigma$-finite.   Show that
     
\quad (i) $\mu_g$ is totally finite iff $g$ is bounded;
     
\quad (ii) $\mu_g$ is a probability measure iff $\lim_{x\to\infty}g(x)
-\lim_{x\to-\infty}g(x)=1$;
     
\quad (iii) $\mu_g$ is atomless iff $g$ is continuous;
     
\quad (iv) if $E$ is any atom for $\mu_g$, there is a point $x\in E$
such that $\mu_gE=\mu_g\{x\}$;
     
\quad (v) $\mu_g$ is purely atomic iff it is point-supported.
%211M
     
","\sqheader 211Xb Misalkan $g:\Bbb R\to\Bbb R$ suatu fungsi tak menurun
dan $\mu_g$ ukuran Lebesgue-Stieltjes yang bersesuaian (114Xa).
Tunjukkan bahwa $\mu_g$ lengkap dan $\sigma$-hingga.   Tunjukkan bahwa
     
\quad (i) $\mu_g$ hingga total jika dan hanya jika $g$ terbatas;
     
\quad (ii) $\mu_g$ merupakan ukuran peluang jika dan hanya jika
$\lim_{x\to\infty}g(x) -\lim_{x\to-\infty}g(x)=1$;
     
\quad (iii) $\mu_g$ tanpa atom jika dan hanya jika $g$ kontinu;
     
\quad (iv) jika $E$ sebarang atom bagi $\mu_g$, ada suatu titik
$x\in E$ sedemikian sehingga $\mu_gE=\mu_g\{x\}$;
     
\quad (v) $\mu_g$ atomik murni jika dan hanya jika ia bertumpu pada
titik.
%211M
     
",abb830d7e75b9a0d877b1f64830764ec7c1b84ff4f9ae00b2363785fd47b1318,cd094239d57ca7eea850fe70e533fdbe6e06d0db0563d133d766ea5ac25faaa5,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XC,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XC,3,211Xc,211Xc,"\sqheader 211Xc Let $\mu$ be counting measure on a set $X$.
Show that $\mu$ is always complete, strictly localizable and purely atomic, and
that it is $\sigma$-finite iff $X$ is countable, totally finite iff $X$
is finite, a probability measure iff $X$ is a singleton, and atomless
iff $X$ is empty.
%211N
     
","\sqheader 211Xc Misalkan $\mu$ ukuran pencacahan pada suatu himpunan
$X$.   Tunjukkan bahwa $\mu$ selalu lengkap, dapat dilokalkan secara
ketat, dan atomik murni, serta bahwa ia $\sigma$-hingga jika dan hanya
jika $X$ terhitung, hingga total jika dan hanya jika $X$ hingga,
merupakan ukuran peluang jika dan hanya jika $X$ suatu himpunan
tunggal, dan tanpa atom jika dan hanya jika $X$ kosong.
%211N
     
",594bc359e85b0f330292f6cd3ec744e1a5430e6346960340eae93e8ca39c963d,d98651f9d0854747387be880a8dc3184cb7cebd7039f339ec2604a4808310118,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XD,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XD,4,211Xd,211Xd,"\spheader 211Xd Show that a point-supported measure is always complete, 
and is strictly localizable iff it is semi-finite.
%211O
     
","\spheader 211Xd Tunjukkan bahwa suatu ukuran yang bertumpu pada titik
selalu lengkap, dan dapat dilokalkan secara ketat jika dan hanya jika
ia semihingga.
%211O
     
",3e24880fa2083c6fc4e875255c4991d400af04afc4294d8063776a489102572b,313d6c82e22ebc9f337265e36811fb47f09706413f06cbc67cd760ee86e4cb0f,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XE,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XE,5,211Xe,211Xe,"\spheader 211Xe Let $X$ be a set.   Show that for any $\sigma$-ideal
$\Cal I$ of subsets of $X$ (definition:  112Db), the set
     
\Centerline{$\Sigma=\Cal I\cup\{X\setminus A:A\in\Cal I\}$}
     
\noindent is a $\sigma$-algebra of subsets of $X$, and that there is a
measure $\mu:\Sigma\to\{0,1\}$ given by setting
     
\Centerline{$\mu E=0$ if $E\in\Cal I$,
\quad $\mu E=1$ if $E\in\Sigma\setminus\Cal I$.}
     
\noindent Show that $\Cal I$ is precisely the null ideal of $\mu$, that $\mu$ is complete, totally finite and purely atomic, and is a
probability measure iff $X\notin\Cal I$.
%211R
     
","\spheader 211Xe Misalkan $X$ suatu himpunan.   Tunjukkan bahwa untuk
sebarang ideal-$\sigma$ $\Cal I$ dari subhimpunan-subhimpunan $X$
(definisi:  112Db), himpunan
     
\Centerline{$\Sigma=\Cal I\cup\{X\setminus A:A\in\Cal I\}$}
     
\noindent merupakan suatu aljabar-sigma dari subhimpunan-subhimpunan
$X$, dan bahwa ada suatu ukuran $\mu:\Sigma\to\{0,1\}$ yang diberikan
dengan menetapkan
     
\Centerline{$\mu E=0$ jika $E\in\Cal I$,
\quad $\mu E=1$ jika $E\in\Sigma\setminus\Cal I$.}
     
\noindent Tunjukkan bahwa $\Cal I$ tepat merupakan ideal nol dari
$\mu$, bahwa $\mu$ lengkap, hingga total, dan atomik murni, serta
merupakan ukuran peluang jika dan hanya jika $X\notin\Cal I$.
%211R
     
",75b701564ca84c8f73761c3dce4415e500cd2048bc3937c851372ff314fb9885,67c5c38f5b7a2904937dd7de319fca1f522a391eb9d2183ac0720ba4cd532b39,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XF,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XF,6,211Xf,211Xf,"\spheader 211Xf Show that a point-supported measure is strictly localizable
iff it is semi-finite.
     
","\spheader 211Xf Tunjukkan bahwa suatu ukuran yang bertumpu pada titik
dapat dilokalkan secara ketat jika dan hanya jika ia semihingga.
     
",d64cb9642c63baf056e442fed9f9d631a4f5bebc808ccd9291a8d982a629e11e,eeeacda2dc88c1c7bd496b83905ed8c8f6eb5344e18bcd50c2effbd70f6f9bda,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211XG,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211XG,7,211Xg,211Xg,"\spheader 211Xg Let $(X,\Sigma,\mu)$ be a measure space such that 
$\mu X>0$.    Show that the set of conegligible subsets of $X$ is a filter
on $X$.

","\spheader 211Xg Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur sedemikian
sehingga $\mu X>0$.   Tunjukkan bahwa himpunan semua subhimpunan
koterabaikan dari $X$ merupakan suatu filter pada $X$.

",2fe6215aa5489fdcc680486f3e64a0cb24d1248d46dcc7949fa30af41cb3c5c4,ddca4dc28bba4c0367e86093cd9cb45d444b157de501f8ed1a063f8798abab0e,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211YA,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211YA,8,211Y,211Ya,"\leader{211Y}{Further exercises (a)}
%\spheader 211Ya
Let $(X,\Sigma,\mu)$ be a measure space, and for
$E$, $F\in\Sigma$ write $E\sim F$ if $\mu(E\symmdiff F)=0$.   Show that
$\sim$ is an equivalence relation on $\Sigma$.   Let $\frak A$ be the
set of equivalence classes in $\Sigma$ for $\sim$;  for $E\in\Sigma$,
write $E^{\ssbullet}\in\frak A$ for its equivalence class.   Show that
there is a partial ordering $\Bsubseteq$ on $\frak A$ defined by saying
that, for $E$, $F\in\Sigma$,
     
\Centerline{$E^{\ssbullet}\Bsubseteq F^{\ssbullet}
\,\iff\,\mu(E\setminus F)=0$.}
     
\noindent Show that $\mu$ is localizable iff for every
$A\subseteq\frak A$ there is an $h\in\frak A$ such that (i)
$a\Bsubseteq h$ for every
$a\in A$ (ii) whenever $g\in\frak A$ is such that $a\Bsubseteq g$ for
every $a\in\frak A$, then $h\Bsubseteq g$.
%211G
     
","\leader{211Y}{Latihan lanjutan (a)}
%\spheader 211Ya
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, dan untuk
$E$, $F\in\Sigma$ tuliskan $E\sim F$ jika
$\mu(E\symmdiff F)=0$.   Tunjukkan bahwa $\sim$ merupakan suatu relasi
ekuivalensi pada $\Sigma$.   Misalkan $\frak A$ himpunan kelas-kelas
ekuivalensi dalam $\Sigma$ untuk $\sim$;  untuk $E\in\Sigma$, tuliskan
$E^{\ssbullet}\in\frak A$ untuk kelas ekuivalensinya.   Tunjukkan bahwa
ada suatu relasi urutan parsial $\Bsubseteq$ pada $\frak A$ yang
didefinisikan dengan mengatakan bahwa, untuk $E$, $F\in\Sigma$,
     
\Centerline{$E^{\ssbullet}\Bsubseteq F^{\ssbullet}
\,\iff\,\mu(E\setminus F)=0$.}
     
\noindent Tunjukkan bahwa $\mu$ dapat dilokalkan jika dan hanya jika,
untuk setiap $A\subseteq\frak A$, ada suatu $h\in\frak A$ sedemikian
sehingga (i) $a\Bsubseteq h$ untuk setiap $a\in A$ (ii) setiap kali
$g\in\frak A$ sedemikian sehingga $a\Bsubseteq g$ untuk setiap
$a\in A$, maka $h\Bsubseteq g$.
%211G
     
",bfa24aa46b872942838ecafc6c242e464c4b54a21a20c0cf4609bc50dd5ff600,ff9d03d12f103a744e2f2481f8d7a367a26039ad02b85321b8ba63518f3f7134,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211YB,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211YB,9,211Yb,211Yb,"\spheader 211Yb Let $(X,\Sigma,\mu)$ be a measure space, and
construct $\frak A$ as in 211Ya.   Show that there are operations
$\Bcup$, $\Bcap$, $\Bsetminus$ on $\frak A$ defined by saying that
     
\Centerline{$E^{\ssbullet}\Bcap F^{\ssbullet}=(E\cap F)^{\ssbullet}$,
\quad$E^{\ssbullet}\Bcup F^{\ssbullet}=(E\cup F)^{\ssbullet}$,
\quad$E^{\ssbullet}\Bsetminus F^{\ssbullet}=(E\setminus F)^{\ssbullet}$}
     
\noindent for all $E$, $F\in\Sigma$.
Show that if $A\subseteq\frak A$ is any {\it countable} set, then there
is an $h\in\frak A$ such that (i) $a\Bsubseteq h$ for every
$a\in A$ (ii) whenever $g\in\frak A$ is such that $a\Bsubseteq g$ for
every $a\in\frak A$, then $h\subseteq g$.   Show that there is a
functional $\bar\mu:\frak A\to[0,\infty]$ defined by saying that
$\bar\mu(E^{\ssbullet})=\mu E$ for every $E\in\Sigma$.
($(\frak A,\bar\mu)$ is called the {\bf measure algebra} of
$(X,\Sigma,\mu)$.)
%211Ya 211G
     
","\spheader 211Yb Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, dan
konstruksikan $\frak A$ seperti dalam 211Ya.   Tunjukkan bahwa ada
operasi-operasi $\Bcup$, $\Bcap$, $\Bsetminus$ pada $\frak A$ yang
didefinisikan dengan mengatakan bahwa
     
\Centerline{$E^{\ssbullet}\Bcap F^{\ssbullet}=(E\cap F)^{\ssbullet}$,
\quad$E^{\ssbullet}\Bcup F^{\ssbullet}=(E\cup F)^{\ssbullet}$,
\quad$E^{\ssbullet}\Bsetminus F^{\ssbullet}=(E\setminus F)^{\ssbullet}$}
     
\noindent untuk semua $E$, $F\in\Sigma$.
Tunjukkan bahwa jika $A\subseteq\frak A$ sebarang himpunan
{\it terhitung}, maka ada suatu $h\in\frak A$ sedemikian sehingga
(i) $a\Bsubseteq h$ untuk setiap $a\in A$ (ii) setiap kali
$g\in\frak A$ sedemikian sehingga $a\Bsubseteq g$ untuk setiap
$a\in A$, maka $h\Bsubseteq g$.   Tunjukkan bahwa ada suatu
fungsional $\bar\mu:\frak A\to[0,\infty]$ yang didefinisikan dengan
mengatakan bahwa $\bar\mu(E^{\ssbullet})=\mu E$ untuk setiap
$E\in\Sigma$.
($(\frak A,\bar\mu)$ disebut {\bf aljabar ukuran} dari
$(X,\Sigma,\mu)$.)
%211Ya 211G
     
",c006d08fdc0480389bac7fe7cae9f82790853b93353f4881bf1400cb61340ca4,9808a7b7a23e70f84f4639d51c26204e4e43f7b22580643cf2091164946dc7a3,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S211-EXERCISE-211YC,O007-FREMLIN-V2-S211,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S211-SEG-211YC,10,211Yc,211Yc,"\spheader 211Yc Let $(X,\Sigma,\mu)$ be a semi-finite measure
space.   Show
that it is atomless iff whenever $\epsilon>0$, $E\in\Sigma$ and
$\mu E<\infty$, then there is a finite partition of $E$ into measurable sets of measure at most $\epsilon$.
%211J
     
","\spheader 211Yc Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur semihingga.
Tunjukkan bahwa ruang ini tanpa atom jika dan hanya jika, setiap kali
$\epsilon>0$, $E\in\Sigma$, dan $\mu E<\infty$, ada suatu partisi
hingga dari $E$ menjadi himpunan-himpunan terukur yang masing-masing
berukuran paling besar $\epsilon$.
%211J
     
",9fea96bf7e7857cc57048c5d31d2083ef2104e1c0c7850e387053945729a2d15,d4a0bc3994fcba1c38a755af51e1094a92303f2efab45b97801008c7c92a5e96,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
