schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261-INTRO,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,1,261,261-intro,261-intro,unmarked-unit-introduction,false,exposition,261-intro,261-intro,12,20,12,20,252,638,252,673,33162d9b28fc6b7b56ff28d0b54a59a4ad6215a5b424a887d3201273934f7dfa,b95b007f9e3cdd30fe12f2dd76ee13fd36ee17cc2a10eac2c357e543b921d32a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261A,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,2,261A,261A,261A,explicit,false,exposition,261A,261A,21,75,21,74,638,2801,673,2914,a7a97cb6e3fa3357dea0e67ec3a3ff37847adf4fc094ea34a8675bda3008d68f,77c771822ec24dc9f4d01606500e59e9498c54bf67a227144f12e1fbcc36c3ce,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261B,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,3,261B,261B,261B,explicit,false,exposition,261B,261B,76,221,75,226,2801,8613,2914,9336,cad2837b26e8ca4deb57153e4f179068fe4da96c2bd75af62de7c1f7913f94a3,47359f34e3e62d9f3fcaceb8703320b5a3af8fe382a977b14c9d4fc80c0835ca,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261C,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,4,261C,261C,261C,explicit,false,exposition,261C,261C,222,341,227,345,8613,12504,9336,13520,17ca44f799d3a17688dc425b0f9ad393c875eb33892074fb92fe515e25878edc,f97cbf900a89c52024fc9eaca837316ec180805ca869f70dd7a8b605e338d601,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261D,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,5,261D,261D,261D,explicit,false,exposition,261D,261D,342,479,346,485,12504,16686,13520,17882,1b725a4ecd9b740fe2bc5e5b33d6fd9b4f55a33c518e9c893df0f41a00a61085,1c81d89c0f5f8a5a2834b8e3a4c05859bfcab342d7e5148073eac799e673ecad,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261E,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,6,261E,261E,261E,explicit,false,exposition,261E,261E,480,558,486,566,16686,19253,17882,20589,e677c9daa46746999fb4897ec284391578144c3a3d0b4796e15b098e517fe427,eab95a14fb7ab22ef22188820c09402922048ac0a2c3c2c532f2033d09d24374,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261F,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,7,261F,261F,261F,explicit,false,exposition,261F,261F,559,640,567,650,19253,22864,20589,24570,bd15d00db8d42a7f2aca109889df41034bebef8b28cafbcc84889895956519cb,ea8929a3af18f6a133d0e92410dcd63aeecf1d5595fd00c066463941f7a53e5f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261X,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,8,261X,261X,261X,explicit,false,exercise,261X,261X,641,646,651,656,22864,23108,24570,24848,5c38952ff34fdb023ca4b54313f0753006f5973930490203f1cef4b674b8d6ea,cbd148c01d3ecd38a8b5985546a6bb3989d838de7428851738e74d2fdfb8cd90,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261XA,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S261-SEG-261X,9,261X,261Xa,261Xa,implicit-subanchor,true,exercise,261Xa,261Xa,641,646,651,656,22864,23108,24570,24848,5c38952ff34fdb023ca4b54313f0753006f5973930490203f1cef4b674b8d6ea,cbd148c01d3ecd38a8b5985546a6bb3989d838de7428851738e74d2fdfb8cd90,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S261-SEG-261XB,O007-FREMLIN-V2-S261,O007-RIGHTS-FREMLIN-DSL,,10,261Xb,261Xb,261Xb,explicit,false,exercise,261Xb,261Xb,647,650,657,660,23108,23222,24848,24968,e59b5c3bd2e8b42078f87c6ebc924ce9037a3d4cf570b73002da69bd2890f7c9,b5d245d65b0ad7c3f8e982bc6360f88bbac5645799319d994a50508086718a89,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
