schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XA,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XA,1,253X,253Xa,"\leader{253X}{Basic exercises $\pmb{>}$(a)}
%\spheader 253Xa
Let $U$, $V$ and $W$ be linear
spaces.   Show that the set of
bilinear operators from $U\times V$ to $W$ has a natural linear structure
agreeing with those of $\eurm L(U;\eurm L(V;W))$ and $\eurm L(V;\eurm
L(U;W))$, writing $\eurm L(U;W)$
for the linear space of linear operators from $U$ to $W$.

","\leader{253X}{Latihan dasar $\pmb{>}$(a)}
%\spheader 253Xa
Misalkan $U$, $V$ dan $W$ ruang-ruang linear. Tunjukkan bahwa himpunan
operator bilinear dari $U\times V$ ke $W$ mempunyai struktur linear alami
yang bersesuaian dengan struktur pada $\eurm L(U;\eurm L(V;W))$ dan
$\eurm L(V;\eurm
L(U;W))$, dengan menuliskan $\eurm L(U;W)$
untuk ruang linear semua operator linear dari $U$ ke $W$.

",0d6ef5d5ba415b69f25ce65143e1d4ca3de2cefec10ce5df0672550a6d6325e8,57c3e1e8d5e5e7b52e93b3e300ef0844bb39c649cf32137336a3a1ff957843c4,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XB,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XB,2,253Xb,253Xb,"\sqheader 253Xb Let $U$, $V$ and $W$ be normed spaces.   (i)
Show that for a
bilinear operator $\phi:U\times V\to W$ the following are equiveridical:
($\alpha$) $\phi$ is bounded in the sense of 253Ab;  ($\beta$) $\phi$ is
continuous;  ($\gamma$) $\phi$ is continuous at some point of $U\times
V$.   (ii) Show that the space of bounded bilinear operators from $U\times V$
to $W$ is a linear subspace of the space of all bilinear operators from
$U\times V$ to $W$, and that the functional $\|\,\|$ defined in 253Ab is
a norm, agreeing with the norms of $\eurm B(U;\eurm B(V;W))$ and $\eurm
B(V;\eurm B(U;W))$, writing $\eurm B(U;W)$ for the normed space of
bounded linear operators from $U$ to $W$.

","\sqheader 253Xb Misalkan $U$, $V$ dan $W$ ruang-ruang bernorma. (i)
Tunjukkan bahwa untuk suatu operator bilinear $\phi:U\times V\to W$
pernyataan-pernyataan berikut ekuivalen:
($\alpha$) $\phi$ terbatas dalam arti 253Ab; ($\beta$) $\phi$
kontinu; ($\gamma$) $\phi$ kontinu di suatu titik pada $U\times
V$. (ii) Tunjukkan bahwa ruang operator bilinear terbatas dari $U\times V$
ke $W$ merupakan subruang linear dari ruang semua operator bilinear dari
$U\times V$ ke $W$, dan bahwa fungsional $\|\,\|$ yang didefinisikan
dalam 253Ab merupakan suatu norma, yang bersesuaian dengan norma-norma
$\eurm B(U;\eurm B(V;W))$ dan $\eurm
B(V;\eurm B(U;W))$, dengan menuliskan $\eurm B(U;W)$ untuk ruang bernorma
semua operator linear terbatas dari $U$ ke $W$.

",aba84a2b03a8f0d1de5757fb2fbe79ddafb9df97f6df7c034e3a4e52057e4aee,3300481b23f04f0ac40f400bd343e875a3fb8fdea174532254fe7e0399e4b9a8,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XC,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XC,3,253Xc,253Xc,"\spheader 253Xc Let
$(X_1,\Sigma_1,\mu_1),\ldots,(X_n,\Sigma_n,\mu_n)$ be
measure spaces, and $\lambda$ the c.l.d.\ product measure on
$X_1\times\ldots\times X_n$, as described in 251W.   Let $W$ be a
Banach space, and suppose that
$\phi:L^1(\mu_1)\times\ldots\times L^1(\mu_n)\to W$ is {\bf multilinear}
(that is, linear in each variable
separately) and {\bf bounded} (that is,
$\|\phi\|=\sup\{\phi(u_1,\ldots,u_n):
\|u_i\|_1\le 1\Forall i\le n\}<\infty$).   Show that there is a unique
bounded linear operator
$T:L^1(\lambda)\to W$ such that $T\otimes=\phi$, where
$\otimes:L^1(\mu_1)\times\ldots\times L^1(\mu_n)\to L^1(\lambda)$ is a
canonical multilinear operator (to be defined).

","\spheader 253Xc Misalkan
$(X_1,\Sigma_1,\mu_1),\ldots,(X_n,\Sigma_n,\mu_n)$
ruang-ruang ukur, dan $\lambda$ ukuran produk c.l.d.\ pada
$X_1\times\ldots\times X_n$, sebagaimana dideskripsikan dalam 251W.
Misalkan $W$ ruang Banach, dan andaikan bahwa
$\phi:L^1(\mu_1)\times\ldots\times L^1(\mu_n)\to W$ bersifat
{\bf multilinear} (yaitu linear dalam setiap variabel
secara terpisah) dan {\bf terbatas} (yaitu,
$\|\phi\|=\sup\{\|\phi(u_1,\ldots,u_n)\|:
\|u_i\|_1\le 1\Forall i\le n\}<\infty$). Tunjukkan bahwa terdapat suatu
operator linear terbatas yang unik
$T:L^1(\lambda)\to W$ sedemikian sehingga $T\otimes=\phi$, dengan
$\otimes:L^1(\mu_1)\times\ldots\times L^1(\mu_n)\to L^1(\lambda)$
merupakan suatu operator multilinear kanonik (yang harus didefinisikan).

",82da5643f70710859106250bc491b1f54bbb1a51710db9531036504daf40a5c3,4cb922c5849bfd87ec7fea051762de7d0927eb5538eea8f221f411be983942c5,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XD,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XD,4,253Xd,253Xd,"\spheader 253Xd Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be measure
spaces, and $\lambda$ the c.l.d.\ product measure on $X\times Y$.   Show
that if $A\subseteq L^1(\mu)$ and $B\subseteq L^1(\nu)$ are both
uniformly integrable, then $\{u\otimes v:u\in A,\,v\in B\}$ is uniformly
integrable in $L^1(\lambda)$.

","\spheader 253Xd Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ ruang-ruang
ukur, dan $\lambda$ ukuran produk c.l.d.\ pada $X\times Y$. Tunjukkan
bahwa jika $A\subseteq L^1(\mu)$ dan $B\subseteq L^1(\nu)$ keduanya
terintegralkan secara seragam, maka $\{u\otimes v:u\in A,\,v\in B\}$
terintegralkan secara seragam dalam $L^1(\lambda)$.

",09b0ba068b60719f1483a832f10c6d540b327093710a41e3c530b9c7e8e2c3d9,e9ba3d26c6f183c90a6ce07cce62ac543c2b68249dcd10455df8a892c16e2923,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XE,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XE,5,253Xe,253Xe,"\sqheader 253Xe Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be measure
spaces and $\lambda$ the c.l.d.\ product measure on $X\times Y$.
Show that

\quad (i) we have a bilinear operator
$(u,v)\mapsto u\otimes v:L^0(\mu)\times L^0(\nu)\to L^0(\lambda)$
given by setting
$f^{\ssbullet}\otimes g^{\ssbullet}=(f\otimes g)^{\ssbullet}$ for all
$f\in\eusm L^0(\mu)$ and $g\in \eusm L^0(\nu)$;

\quad (ii) if $1\le p\le\infty$ then $u\otimes v\in L^p(\lambda)$ and
$\|u\otimes v\|_p=\|u\|_p\|v\|_p$ for all $u\in L^p(\mu)$ and
$v\in L^p(\nu)$;

\quad (iii) if $u$, $u'\in L^2(\mu)$ and $v$, $v'\in L^2(\nu)$ then the
inner product $\innerprod{u\otimes v}{u'\otimes v'}$, taken in
$L^2(\lambda)$, is just $\innerprod{u}{u'}\innerprod{v}{v'}$;

\quad (iv) the map
$(u,v)\mapsto u\otimes v:L^0(\mu)\times L^0(\nu)\to L^0(\lambda)$
is continuous if $L^0(\mu)$, $L^0(\nu)$ and $L^0(\lambda)$
are all given their topologies of convergence in measure.

","\sqheader 253Xe Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ ruang-ruang
ukur dan $\lambda$ ukuran produk c.l.d.\ pada $X\times Y$.
Tunjukkan bahwa

\quad (i) kita mempunyai operator bilinear
$(u,v)\mapsto u\otimes v:L^0(\mu)\times L^0(\nu)\to L^0(\lambda)$
yang diberikan dengan menetapkan
$f^{\ssbullet}\otimes g^{\ssbullet}=(f\otimes g)^{\ssbullet}$ untuk semua
$f\in\eusm L^0(\mu)$ dan $g\in \eusm L^0(\nu)$;

\quad (ii) jika $1\le p\le\infty$ maka $u\otimes v\in L^p(\lambda)$ dan
$\|u\otimes v\|_p=\|u\|_p\|v\|_p$ untuk semua $u\in L^p(\mu)$ dan
$v\in L^p(\nu)$;

\quad (iii) jika $u$, $u'\in L^2(\mu)$ dan $v$, $v'\in L^2(\nu)$ maka
hasil kali dalam $\innerprod{u\otimes v}{u'\otimes v'}$, yang diambil
dalam $L^2(\lambda)$, sama dengan
$\innerprod{u}{u'}\innerprod{v}{v'}$;

\quad (iv) pemetaan
$(u,v)\mapsto u\otimes v:L^0(\mu)\times L^0(\nu)\to L^0(\lambda)$
kontinu jika $L^0(\mu)$, $L^0(\nu)$ dan $L^0(\lambda)$
semuanya dilengkapi dengan topologi konvergensi dalam ukuran masing-masing.

",e07538e62edc6a2185aaa7876c3edc4599ee48aa3fd9bae33fc24ac4b20cacb8,18e36e293c9158cb10f7eae04b1d5e11d339b7e1d55861951d8f591fadbea187,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XF,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XF,6,253Xf,253Xf,"\spheader 253Xf In 253Xe, assume that $\mu$ and $\nu$ are semi-finite.
Show that if $u_0,\ldots,u_n$ are linearly independent members of
$L^0(\mu)$ and $v_0,\ldots,v_n\in L^0(\nu)$ are not all $0$, then
$\sum_{i=0}^nu_i\otimes v_i\ne 0$ in $L^0(\lambda)$.   ({\it Hint\/}:
start by finding sets $E\in\Sigma$, $F\in\Tau$ of finite measure such
that $u_0\times\chi E^{\ssbullet},\ldots,u_n\times\chi E^{\ssbullet}$
are linearly independent and
$v_0\times\chi F^{\ssbullet},\ldots,v_n\times\chi F^{\ssbullet}$
are not all $0$.)

","\spheader 253Xf Dalam 253Xe, andaikan bahwa $\mu$ dan $\nu$ semihingga.
Tunjukkan bahwa jika $u_0,\ldots,u_n$ merupakan anggota-anggota yang bebas
linear dari $L^0(\mu)$ dan $v_0,\ldots,v_n\in L^0(\nu)$ tidak semuanya
$0$, maka $\sum_{i=0}^nu_i\otimes v_i\ne 0$ dalam $L^0(\lambda)$.
({\it Petunjuk\/}: mulailah dengan mencari himpunan-himpunan
$E\in\Sigma$, $F\in\Tau$ berukuran berhingga sedemikian sehingga
$u_0\times\chi E^{\ssbullet},\ldots,u_n\times\chi E^{\ssbullet}$
bebas linear dan
$v_0\times\chi F^{\ssbullet},\ldots,v_n\times\chi F^{\ssbullet}$
tidak semuanya $0$.)

",51578a225304125f2b2d2bb7bc810c1fa3e3d46e146a2f62df47f4a788270635,805f440c7a2c28faedf36a0975cf260c9c34f0740e524cff3876926492dfc312,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XG,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XG,7,253Xg,253Xg,"\spheader 253Xg In 253Xe, assume that $\mu$ and $\nu$ are semi-finite.
If $U$, $V$ are linear subspaces of $L^0(\mu)$ and $L^0(\nu)$
respectively, write $U\otimes V$ for the linear subspace of
$L^0(\lambda)$ generated by $\{u\otimes v:u\in U,\,v\in V\}$.
Show that if $W$ is any linear space and $\phi:U\times V\to W$ is a
bilinear operator, there is a unique linear operator $T:U\otimes V\to W$
such that $T(u\otimes v)=\phi(u,v)$ for all $u\in U$, $v\in V$.
({\it Hint\/}: start by showing that if $u_0,\ldots,u_n\in U$ and
$v_0,\ldots,v_n\in V$ are such that $\sum_{i=0}^nu_i\otimes v_i=0$, then
$\sum_{i=0}^n\phi(u_i,v_i)=0$ -- do this by expressing the $u_i$ as
linear combinations of some linearly independent family and applying
253Xf.)

","\spheader 253Xg Dalam 253Xe, andaikan bahwa $\mu$ dan $\nu$ semihingga.
Jika $U$, $V$ masing-masing merupakan subruang linear dari $L^0(\mu)$
dan $L^0(\nu)$, tuliskan $U\otimes V$ untuk subruang linear dari
$L^0(\lambda)$ yang dibangkitkan oleh
$\{u\otimes v:u\in U,\,v\in V\}$. Tunjukkan bahwa jika $W$ sebarang ruang
linear dan $\phi:U\times V\to W$ suatu operator bilinear, terdapat suatu
operator linear unik $T:U\otimes V\to W$
sedemikian sehingga $T(u\otimes v)=\phi(u,v)$ untuk semua $u\in U$,
$v\in V$. ({\it Petunjuk\/}: mulailah dengan menunjukkan bahwa jika
$u_0,\ldots,u_n\in U$ dan $v_0,\ldots,v_n\in V$ sedemikian sehingga
$\sum_{i=0}^nu_i\otimes v_i=0$, maka
$\sum_{i=0}^n\phi(u_i,v_i)=0$ -- lakukan ini dengan menyatakan $u_i$
sebagai kombinasi linear dari suatu keluarga bebas linear, lalu terapkan
253Xf.)

",dd3c0f75df82baa2e5ffa13e58415fe938a1ee168eb7643c8693ef23c79090cd,bc924fddca114c4e6d941aaaca11e237f76e3befd9ac0e9c695b315c6608cac4,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XH,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XH,8,253Xh,253Xh,"\sqheader 253Xh Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be complete
probability spaces, with c.l.d.\ product measure $\lambda$.   Suppose
that $p\in[1,\infty]$ and that $f\in\eusm L^p(\lambda)$.   Set
$g(x)=\int f(x,y)\nu(dy)$ whenever this is defined.   Show that
$g\in\eusm L^p(\mu)$ and that $\|g\|_p\le\|f\|_p$.   ({\it Hint\/}:  253H,
244M.)

","\sqheader 253Xh Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ ruang-ruang
probabilitas lengkap, dengan ukuran produk c.l.d.\ $\lambda$. Andaikan
bahwa $p\in[1,\infty]$ dan bahwa $f\in\eusm L^p(\lambda)$. Tetapkan
$g(x)=\int f(x,y)\nu(dy)$ kapan pun nilai ini terdefinisi. Tunjukkan bahwa
$g\in\eusm L^p(\mu)$ dan bahwa $\|g\|_p\le\|f\|_p$.
({\it Petunjuk\/}: 253H, 244M.)

",7b754114dcc483b9a6002f4ffcb066b39067fb20572f3a54037b356d3d184804,011b067af6360f36e44f42f3d27c95c04820a5dc50ad3ac2e3eb783d4c7df7cd,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253XI,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253XI,9,253Xi,253Xi,"\spheader 253Xi Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be measure
spaces, with c.l.d.\ product measure $\lambda$, and
$p\in\coint{1,\infty}$.   Show that $\{w:w\in L^p(\lambda),\,w\ge 0\}$
is the closed convex hull in $L^p(\lambda)$ of
$\{u\otimes v:u\in L^p(\mu),\,v\in L^p(\nu),\,u\ge 0,\,v\ge 0\}$
(see 253Xe(ii) above).

","\spheader 253Xi Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ ruang-ruang
ukur, dengan ukuran produk c.l.d.\ $\lambda$, dan
$p\in\coint{1,\infty}$. Tunjukkan bahwa
$\{w:w\in L^p(\lambda),\,w\ge 0\}$ merupakan selubung konveks tertutup
dalam $L^p(\lambda)$ dari
$\{u\otimes v:u\in L^p(\mu),\,v\in L^p(\nu),\,u\ge 0,\,v\ge 0\}$
(lihat 253Xe(ii) di atas).

",1115c69d26858783fc5a5260b2c64a317b5e810ebee5df93023551677782456d,05948943d3730c2b33d3a88f1727640218afefb7be7f530ed747461fbd4a1057,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S253-EXERCISE-253YA,O007-FREMLIN-V2-S253,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S253-SEG-253YA,10,253Y,253Ya,"\leader{253Y}{Further exercises (a)}
%\spheader 253Ya
Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be measure spaces, and
$\lambda_0$ the primitive product measure on $X\times Y$.  Show that if
$f\in\eusm L^0(\mu)$ and $g\in\eusm L^0(\nu)$, then
$f\otimes g\in\eusm L^0(\lambda_0)$.
%253C

","\leader{253Y}{Latihan lebih lanjut (a)}
%\spheader 253Ya
Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ ruang-ruang ukur, dan
$\lambda_0$ ukuran produk primitif pada $X\times Y$. Tunjukkan bahwa jika
$f\in\eusm L^0(\mu)$ dan $g\in\eusm L^0(\nu)$, maka
$f\otimes g\in\eusm L^0(\lambda_0)$.
%253C

",998ecb9ec24082940518bfbf843a2a5eeb42a46e0e59288f98511ee3dc851924,2d2a69d1219607fb4d751d461c785b7032b9028bd3248d2eab82ff579ab461a6,false,source further-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
