schema_version,record_type,id,unit_id,outcome,event_kind,event_date,validator,checks,counts,provenance
1.1.0,qa_event,O007-FREMLIN-V1-FRONT-MT10-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-FRONT-MT10,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""corrections"":1,""formulas"":1,""segments"":1,""xrefs"":8}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-FRONT-MT01-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-FRONT-MT01,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""formulas"":18,""segments"":1,""xrefs"":18}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-FRONT-MT1-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-FRONT-MT1,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""formulas"":6,""segments"":1,""xrefs"":7}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-FRONT-MT11-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-FRONT-MT11,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""formulas"":15,""segments"":1,""xrefs"":34}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-FRONT-MT12-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-FRONT-MT12,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""segments"":1,""xrefs"":6}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-APPENDIX-INTRO-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-APPENDIX-INTRO,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""segments"":1,""xrefs"":3}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-A1-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-A1,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""corrections"":2,""formulas"":257,""segments"":26,""xrefs"":49}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-A2-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-A2,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""corrections"":1,""formulas"":118,""segments"":8,""xrefs"":16}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-A3-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-A3,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""corrections"":7,""formulas"":118,""segments"":7,""xrefs"":12}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-CONCORDANCE-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-CONCORDANCE,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""formulas"":1,""segments"":1,""xrefs"":2}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-REFERENCES-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-REFERENCES,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":2,""segments"":1,""xrefs"":3}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
1.1.0,qa_event,O007-FREMLIN-V1-MTI-QA-VOLUME1-BACKEND-CLOSURE,O007-FREMLIN-V1-MTI,pass,volume1-backend-closure,2026-08-24,backend/validate_volume1_closure.py,"{""formula_map_exact_or_ledgered"":true,""schema_v1_1_valid"":true,""source_target_identity_exact"":true,""stable_source_target_map_exact"":true,""xref_order_preserved"":true}","{""artifacts"":3,""corrections"":5,""formulas"":154,""segments"":731,""xrefs"":530}","{""basis"":""Complete Volume I backend closure; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""deterministic-qa-event""}"
