schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0001,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273A,1,273A,273A,25,24,811,828,894,911,\sequencen{E_n},\sequencen{E_n},fb72efffaef2718f064f6738776455109a431cf083b415e4e69d96004f7fe54f,fb72efffaef2718f064f6738776455109a431cf083b415e4e69d96004f7fe54f,fb72efffaef2718f064f6738776455109a431cf083b415e4e69d96004f7fe54f,$,,fb72efffaef2718f064f6738776455109a431cf083b415e4e69d96004f7fe54f,fb72efffaef2718f064f6738776455109a431cf083b415e4e69d96004f7fe54f,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0002,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273A,2,273A,273A,26,25,881,902,960,981,"(\Omega,\Sigma,\mu)","(\Omega,\Sigma,\mu)",3ad52737771ddaa3f4c7f06ea1b26cd2510061aca30a448dd7a8ca66d6bb9bd2,3ad52737771ddaa3f4c7f06ea1b26cd2510061aca30a448dd7a8ca66d6bb9bd2,3ad52737771ddaa3f4c7f06ea1b26cd2510061aca30a448dd7a8ca66d6bb9bd2,$,,3ad52737771ddaa3f4c7f06ea1b26cd2510061aca30a448dd7a8ca66d6bb9bd2,3ad52737771ddaa3f4c7f06ea1b26cd2510061aca30a448dd7a8ca66d6bb9bd2,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0003,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273A,3,273A,273A,27,26,921,956,996,1031,\sum_{n=0}^{\infty}\mu E_n<\infty,\sum_{n=0}^{\infty}\mu E_n<\infty,b58627cf2bd8f3fd57f822f6daadaf1d6f0ee9991b8cfb9bcf917be98a24bc80,b58627cf2bd8f3fd57f822f6daadaf1d6f0ee9991b8cfb9bcf917be98a24bc80,d1623a848682ce16186462e7dedf60ab9c2acbae5886597ae92e279026b2b13b,$,,d1623a848682ce16186462e7dedf60ab9c2acbae5886597ae92e279026b2b13b,d1623a848682ce16186462e7dedf60ab9c2acbae5886597ae92e279026b2b13b,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0004,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273A,4,273A,273A,27,26,966,987,1038,1059,\{n:\omega\in E_n\},\{n:\omega\in E_n\},57bee3d460de9f622f74b8db386b02523c1cec7f41d791947c0447957cab6d0b,57bee3d460de9f622f74b8db386b02523c1cec7f41d791947c0447957cab6d0b,8622f0997e8d1607ab6fa16a6417932e607229aebf05ba9f15bbc9c53640eec9,$,,8622f0997e8d1607ab6fa16a6417932e607229aebf05ba9f15bbc9c53640eec9,8622f0997e8d1607ab6fa16a6417932e607229aebf05ba9f15bbc9c53640eec9,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0005,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273A,5,273A,273A,28,27,1015,1032,1090,1107,\omega\in\Omega,\omega\in\Omega,cb4c9e4da9a6d5e36386abb47c9ddbdb9715bb293233cfbc79a75e68c8243015,cb4c9e4da9a6d5e36386abb47c9ddbdb9715bb293233cfbc79a75e68c8243015,cb4c9e4da9a6d5e36386abb47c9ddbdb9715bb293233cfbc79a75e68c8243015,$,,cb4c9e4da9a6d5e36386abb47c9ddbdb9715bb293233cfbc79a75e68c8243015,cb4c9e4da9a6d5e36386abb47c9ddbdb9715bb293233cfbc79a75e68c8243015,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0006,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273A,6,273A,273A,32,31,1052,1266,1134,1350,"\eqalign{\mu\{\omega:\{n:\omega\in E_n\}\text{ is infinite}\}
&=\mu(\bigcap_{n\in\Bbb N}\bigcup_{m\ge n}E_m)
=\inf_{n\in\Bbb N}\mu(\bigcup_{m\ge n}E_m)\cr
&\le\inf_{n\in\Bbb N}\sum_{m=n}^{\infty}\mu E_m
=0.\cr}","\eqalign{\mu\{\omega:\{n:\omega\in E_n\}\text{ tak berhingga}\}
&=\mu(\bigcap_{n\in\Bbb N}\bigcup_{m\ge n}E_m)
=\inf_{n\in\Bbb N}\mu(\bigcup_{m\ge n}E_m)\cr
&\le\inf_{n\in\Bbb N}\sum_{m=n}^{\infty}\mu E_m
=0.\cr}",57b24ff7e23ee05ce8fb3b189885e1d6023863bede6597b4cb5a1cc8a215c2be,eff66b6f660303ec69e2c4b254d9f4eeee3d07c5e6018ca7e09a91496e58123a,ae237d90bb8795ea680faf256dbf96c7f94ad5252b2770f77fca95c64b48e4c5,$$,,ae237d90bb8795ea680faf256dbf96c7f94ad5252b2770f77fca95c64b48e4c5,ae237d90bb8795ea680faf256dbf96c7f94ad5252b2770f77fca95c64b48e4c5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0007,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273B,7,273B,273B,39,38,1316,1333,1405,1422,\sequencen{X_n},\sequencen{X_n},580621194a4d401c634b4186b75bae093b3f170ff68fe064fdc7f6815eb29907,580621194a4d401c634b4186b75bae093b3f170ff68fe064fdc7f6815eb29907,580621194a4d401c634b4186b75bae093b3f170ff68fe064fdc7f6815eb29907,$,,580621194a4d401c634b4186b75bae093b3f170ff68fe064fdc7f6815eb29907,580621194a4d401c634b4186b75bae093b3f170ff68fe064fdc7f6815eb29907,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0008,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273B,8,273B,273B,40,39,1402,1423,1485,1506,S_n=\sum_{i=0}^nX_i,S_n=\sum_{i=0}^nX_i,617e3dac86a2edcfe614f1597250f782e82f7e5b614ac3be130ad9e5b9ab2593,617e3dac86a2edcfe614f1597250f782e82f7e5b614ac3be130ad9e5b9ab2593,617e3dac86a2edcfe614f1597250f782e82f7e5b614ac3be130ad9e5b9ab2593,$,,617e3dac86a2edcfe614f1597250f782e82f7e5b614ac3be130ad9e5b9ab2593,617e3dac86a2edcfe614f1597250f782e82f7e5b614ac3be130ad9e5b9ab2593,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0009,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273B,9,273B,273B,41,40,1433,1445,1520,1532,n\in\Bbb N,n\in\Bbb N,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,d213946df59f2b85be55436de61a489b7c24c216dfb26056fc2946b32c730709,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,$,,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,02bb197ae0de627eb1861382dcf81826f92f1895770d739be7f05b2435488186,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S273-FORMULA-0010,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273B,10,273B,273B,43,42,1455,1472,1544,1561,\sequencen{S_n},\sequencen{S_n},e06eda6e13f433b5f4930cb526c1ea3ccdbd334cd249e165dc427b676c3391db,e06eda6e13f433b5f4930cb526c1ea3ccdbd334cd249e165dc427b676c3391db,e06eda6e13f433b5f4930cb526c1ea3ccdbd334cd249e165dc427b676c3391db,$,,e06eda6e13f433b5f4930cb526c1ea3ccdbd334cd249e165dc427b676c3391db,e06eda6e13f433b5f4930cb526c1ea3ccdbd334cd249e165dc427b676c3391db,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
