schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XA,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XA,1,273X,273Xa,"\leader{273X}{Basic exercises (a)}
%\spheader 273Xa
In part (b) of the proof of 273B, use Bienaym\'e's equality to show that
$\lim_{m\to\infty}\sup_{n\ge m}\discretionary{}
{}{}\Pr(|S_n-S_m|\ge\epsilon)=0$ for
every $\epsilon>0$, so that we can apply the argument of part (a) of the
proof directly, without appealing to 242F or 245G or even 244E.
%273B

","\leader{273X}{Latihan dasar (a)}
%\spheader 273Xa
Dalam bagian (b) dari bukti 273B, gunakan kesamaan Bienaym\'e untuk
menunjukkan bahwa
$\lim_{m\to\infty}\sup_{n\ge m}\discretionary{}
{}{}\Pr(|S_n-S_m|\ge\epsilon)=0$ untuk setiap $\epsilon>0$, sehingga kita
dapat menerapkan argumen bagian (a) dari bukti tersebut secara langsung,
tanpa menggunakan 242F atau 245G atau bahkan 244E.
%273B

",98487b38fbc54d6deea6386a71f6de39ed6337a5d33d00a322f040cd17689c25,4a406c2b1036c243236c5996694a54eac3a9a25ed9e357ae65e4f0fbdfeab088,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XB,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XB,2,273Xb,273Xb,"\spheader 273Xb Show that
$\sum_{n=0}^{\infty}\Bover{(-1)^{\omega(n)}}{n+1}$ is defined in
$\Bbb R$ for almost every $\pmb{\omega}=\sequencen{\omega(n)}$ in
$\{0,1\}^{\Bbb N}$, where $\{0,1\}^{\Bbb N}$ is given its usual measure
(254J).
%273B

","\spheader 273Xb Tunjukkan bahwa
$\sum_{n=0}^{\infty}\Bover{(-1)^{\omega(n)}}{n+1}$ terdefinisi dalam
$\Bbb R$ untuk hampir setiap $\pmb{\omega}=\sequencen{\omega(n)}$ dalam
$\{0,1\}^{\Bbb N}$, dengan $\{0,1\}^{\Bbb N}$ dilengkapi ukuran biasanya
(254J).
%273B

",e03423a8b64b953dd989345e8dfa6db9192e032f7d57b7f0dd5e74b5e725f975,391774d575ea9c27491c8d4e44707e13eee4f09c097c6484402273b5143e0344,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XC,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XC,3,273Xc,273Xc,"\spheader 273Xc Let $\sequencen{E_n}$ be an independent sequence of
measurable sets in a probability space, all with the same non-zero
measure.   Let $\sequencen{a_n}$ be a sequence of non-negative real
numbers such that $\sum_{n=0}^{\infty}a_n=\infty$.   Show that
$\sum_{n=0}^{\infty}a_n\chi E_n=\infty$ a.e.   \Hint{Take a strictly
increasing sequence $\sequencen{k_n}$ such that
$d_n=\sum_{i=k_n+1}^{k_{n+1}}a_i\ge 1$ for each $n$.   Set
$c_i=\Bover{a_i}{(n+1)d_n}$ for $k_n<i\le k_{n+1}$;  show that
$\sum_{n=0}^{\infty}c_n^2<\infty=\sum_{n=0}^{\infty}c_n$.
Apply 273D with $X_n=c_n\chi E_n$ and $b_n=\sqrt{\sum_{i=0}^nc_i}$.}
%273D  added 2002

","\spheader 273Xc Misalkan $\sequencen{E_n}$ suatu barisan bebas himpunan
terukur dalam ruang probabilitas, semuanya dengan ukuran tak nol yang
sama. Misalkan $\sequencen{a_n}$ suatu barisan bilangan real nonnegatif
sedemikian sehingga $\sum_{n=0}^{\infty}a_n=\infty$. Tunjukkan bahwa
$\sum_{n=0}^{\infty}a_n\chi E_n=\infty$ hampir di mana-mana.
\Hint{Ambil suatu barisan naik ketat $\sequencen{k_n}$ sedemikian
sehingga $d_n=\sum_{i=k_n+1}^{k_{n+1}}a_i\ge 1$ untuk setiap $n$.
Tetapkan $c_i=\Bover{a_i}{(n+1)d_n}$ untuk
$k_n<i\le k_{n+1}$; tunjukkan bahwa
$\sum_{n=0}^{\infty}c_n^2<\infty=\sum_{n=0}^{\infty}c_n$.
Terapkan 273D dengan $X_n=c_n\chi E_n$ dan
$b_n=\sqrt{\sum_{i=0}^nc_i}$.}
%273D  added 2002

",76f2363cc8fc033cf4bda26a55d3ee9dc70566e48406cb632d560365de3efc5d,d02757c715cae452315b2908dbe563549c9432c89c3bbe856fe66ef1b48df33e,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XD,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XD,4,273Xd,273Xd,"\sqheader 273Xd Take any $q\in[0,1]$, and
give $\Cal P\Bbb N$ a measure $\mu$ such that

\Centerline{$\mu\{a:I\subseteq a\}=q^{\#(I)}$}

\noindent for every $I\subseteq\Bbb N$, as in 254Xg.   Show that
for $\mu$-almost every $a\subseteq\Bbb N$,

\Centerline{$\lim_{n\to\infty}\Bover{1}{n+1}
\#(a\cap\{0,\ldots,n\})=q$.}
%273F

","\sqheader 273Xd Ambil sebarang $q\in[0,1]$, dan lengkapi
$\Cal P\Bbb N$ dengan suatu ukuran $\mu$ sedemikian sehingga

\Centerline{$\mu\{a:I\subseteq a\}=q^{\#(I)}$}

\noindent untuk setiap $I\subseteq\Bbb N$, seperti dalam 254Xg.
Tunjukkan bahwa untuk $\mu$-hampir setiap $a\subseteq\Bbb N$,

\Centerline{$\lim_{n\to\infty}\Bover{1}{n+1}
\#(a\cap\{0,\ldots,n\})=q$.}
%273F

",f0aeec26132c537f144d188ac7cf0e9fd86f00335c963c5434e18daf54f2aa41,6db075eb1671700bd8b6701e8f691bbb4e270bd402288befe4ac592a1734b6c8,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XE,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XE,5,273Xe,273Xe,"\sqheader 273Xe Let $\mu$ be the usual probability measure on
$\Cal P\Bbb N$ (254Jb), and for $r\ge 1$ let $\mu^r$ be the product
probability measure on $(\Cal P\Bbb N)^r$.   Show that

\Centerline{$\lim_{n\to\infty}
  \Bover1{n+1}\#(a_1\cap\ldots\cap a_r\cap\{0,\ldots,n\})=2^{-r}$,}

\Centerline{$\lim_{n\to\infty}
  \Bover1{n+1}\#((a_1\cup\ldots\cup a_r)\cap\{0,\ldots,n\})=1-2^{-r}$}

\noindent for $\mu^r$-almost every
$(a_1,\ldots,a_r)\in(\Cal P\Bbb N)^r$.
%273F

","\sqheader 273Xe Misalkan $\mu$ ukuran probabilitas biasa pada
$\Cal P\Bbb N$ (254Jb), dan untuk $r\ge 1$ misalkan $\mu^r$ ukuran
probabilitas produk pada $(\Cal P\Bbb N)^r$. Tunjukkan bahwa

\Centerline{$\lim_{n\to\infty}
  \Bover1{n+1}\#(a_1\cap\ldots\cap a_r\cap\{0,\ldots,n\})=2^{-r}$,}

\Centerline{$\lim_{n\to\infty}
  \Bover1{n+1}\#((a_1\cup\ldots\cup a_r)\cap\{0,\ldots,n\})=1-2^{-r}$}

\noindent untuk $\mu^r$-hampir setiap
$(a_1,\ldots,a_r)\in(\Cal P\Bbb N)^r$.
%273F

",46db8b0bf27f290244c005820e7274bacabaa6c685b9fa6f9623f8f3227e20e7,d93265949843044922acf9b4587640f7d5a9d7e2b80ca01bca94769e21fd5079,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XF,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XF,6,273Xf,273Xf,"\spheader 273Xf Let $\mu$ be the usual probability measure on
$\Cal P\Bbb N$, and $b$ any infinite subset of $\Bbb N$.   Show that
$\lim_{n\to\infty}
\Bover{\#(a\cap b\cap\{0,\ldots,n\})}{\#(b\cap\{0,\ldots,n\})}
\penalty-100=\Bover12$ for almost every $a\subseteq\Bbb N$.
%273F

","\spheader 273Xf Misalkan $\mu$ ukuran probabilitas biasa pada
$\Cal P\Bbb N$, dan $b$ sebarang subhimpunan tak berhingga dari
$\Bbb N$. Tunjukkan bahwa
$\lim_{n\to\infty}
\Bover{\#(a\cap b\cap\{0,\ldots,n\})}{\#(b\cap\{0,\ldots,n\})}
\penalty-100=\Bover12$ untuk hampir setiap $a\subseteq\Bbb N$.
%273F

",5c9925a6c98e086d57bee219ba0b34b6174788c1b2e4c676e1683854e2123a2a,036e2cfeec19f2b3d796aadbba7b6f0cc1b3ec8302a044eb185d2c6ec11e05cb,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XG,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XG,7,273Xg,273Xg,"\sqheader 273Xg For each $x\in[0,1]$, let $\epsilon_k(x)$ be the
$k$th digit in the decimal expansion of $x$ (choose for yourself what to
do with $0{\cdot}100\ldots=0{\cdot}099\ldots$).   Show that
$\lim_{k\to\infty}\bover1k\#(\{j:j\le k,\,\epsilon_j(x)=7\})
=\bover1{10}$ for almost every $x\in[0,1]$.
%273F

","\sqheader 273Xg Untuk setiap $x\in[0,1]$, misalkan $\epsilon_k(x)$ digit
ke-$k$ dalam pengembangan desimal $x$ (putuskan sendiri apa yang hendak
dilakukan terhadap $0{\cdot}100\ldots=0{\cdot}099\ldots$). Tunjukkan
bahwa
$\lim_{k\to\infty}\bover1k\#(\{j:j\le k,\,\epsilon_j(x)=7\})
=\bover1{10}$ untuk hampir setiap $x\in[0,1]$.
%273F

",2732ed340b62f01b5a40f4cd8c284161345d6453a5902a7d92df6149c6c69c6c,57c154d26608e808facdd52b14f9b84da6c0a5e531ad738219272a1cb2349859,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XH,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XH,8,273Xh,273Xh,"\spheader 273Xh Let $\sequencen{F_n}$ be a sequence of
distribution functions for real-valued random variables, in the sense of
271Ga, and $F$ another
distribution function;  suppose that $\lim_{n\to\infty}F_n(q)=F(q)$ for
every $q\in\Bbb Q$ and $\lim_{n\to\infty}F_n(a^-)=F(a^-)$ whenever
$F(a^-)<F(a)$, where I write $F(a^-)$ for $\lim_{x\uparrow a}F(x)$.
Show that $F_n\to F$ uniformly.
%for 273Xi

","\spheader 273Xh Misalkan $\sequencen{F_n}$ suatu barisan fungsi
distribusi bagi variabel acak bernilai real, dalam arti 271Ga, dan $F$
suatu fungsi distribusi lain; andaikan
$\lim_{n\to\infty}F_n(q)=F(q)$ untuk setiap $q\in\Bbb Q$ dan
$\lim_{n\to\infty}F_n(a^-)=F(a^-)$ setiap kali $F(a^-)<F(a)$, dengan
$F(a^-)$ menyatakan $\lim_{x\uparrow a}F(x)$. Tunjukkan bahwa
$F_n\to F$ secara seragam.
%for 273Xi

",fac361ef413ddbbc86b6271ff0b0e9b93a1273e297bce88524a39a9c1ec75596,354ade4bc0f9a16bac79e9cd7157e40e2b640f436893f1ca9c21ac096d97e6e1,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XI,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XI,9,273Xi,273Xi,"\sqheader 273Xi\dvAformerly{2{}73Xh}
Let $(\Omega,\Sigma,\mu)$ be a probability space
and $\sequencen{X_n}$ an independent identically distributed sequence of
real-valued random
variables on $\Omega$ with common distribution function $F$.   For
$a\in\Bbb R$, $n\in\Bbb N$ and $\omega\in\bigcap_{i\le n}\dom X_i$ set

\Centerline{$F_n(\omega,a)
=\Bover1{n+1}\#(\{i:i\le n,\,X_i(\omega)\le a\})$.}

\noindent Show that

\Centerline{$\lim_{n\to\infty}\sup_{a\in\Bbb R}|F_n(\omega,a)-F(a)|
=0$}

\noindent for almost every $\omega\in\Omega$.
%273Xh, 273F

","\sqheader 273Xi\dvAformerly{2{}73Xh}
Misalkan $(\Omega,\Sigma,\mu)$ suatu ruang probabilitas dan
$\sequencen{X_n}$ suatu barisan bebas dan berdistribusi identik dari
variabel acak bernilai real pada $\Omega$, dengan fungsi distribusi yang
sama $F$. Untuk $a\in\Bbb R$, $n\in\Bbb N$, dan
$\omega\in\bigcap_{i\le n}\dom X_i$ tetapkan

\Centerline{$F_n(\omega,a)
=\Bover1{n+1}\#(\{i:i\le n,\,X_i(\omega)\le a\})$.}

\noindent Tunjukkan bahwa

\Centerline{$\lim_{n\to\infty}\sup_{a\in\Bbb R}|F_n(\omega,a)-F(a)|
=0$}

\noindent untuk hampir setiap $\omega\in\Omega$.
%273Xh, 273F

",37184188ff534b5bceffb8dfc0f0dcc54a434a1e4ad5d6c786a72418b26659ad,4af936887792b58a90841a10cc4d1d0238372fe1daa657b56ec73f57c66fb134,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XJ,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XJ,10,273Xj,273Xj,"\spheader 273Xj Let $(\Omega,\Sigma,\mu)$ be a probability space, and
$\lambda$ the product measure on $\Omega^{\Bbb N}$.
Let $f:\Omega\to\Bbb R$ be a function, and set $f^*(\pmb{\omega})
=\limsup_{n\to\infty}\Bover1{n+1}\sum_{i=0}^nf(\omega_i)$
for $\pmb{\omega}=\sequencen{\omega_n}\in\Omega^{\Bbb N}$.
Show that  $\overline{\int}f^*d\lambda=\overline{\int}fd\mu$ whenever
the right-hand-side is finite.
\Hint{133J(a-i).}
%273J

","\spheader 273Xj Misalkan $(\Omega,\Sigma,\mu)$ suatu ruang probabilitas,
dan $\lambda$ ukuran produk pada $\Omega^{\Bbb N}$.
Misalkan $f:\Omega\to\Bbb R$ suatu fungsi, dan tetapkan
$f^*(\pmb{\omega})
=\limsup_{n\to\infty}\Bover1{n+1}\sum_{i=0}^nf(\omega_i)$
untuk $\pmb{\omega}=\sequencen{\omega_n}\in\Omega^{\Bbb N}$.
Tunjukkan bahwa
$\overline{\int}f^*d\lambda=\overline{\int}fd\mu$ setiap kali ruas kanan
berhingga.
\Hint{133J(a-i).}
%273J

",3faba12bcbd8ebad7f71f059787a511220de732ea54a89fcadb1abd29b9d9e90,a36186d7cfceb9ff88839e9b84f7a1510b4fb78cde9f5ec16604ae6884aacf8e,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XK,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XK,11,273Xk,273Xk,"\spheader 273Xk Find an independent sequence $\sequencen{X_n}$ of random
variables with zero expectation such that $\|X_n\|_1=1$ and
$\|\bover1{n+1}\sum_{i=0}^nX_i\|_1\ge\bover12$ for every $n\in\Bbb N$.
\Hint{take $\Pr(X_n\ne 0)$ very small.}
%273N

","\spheader 273Xk Temukan suatu barisan bebas $\sequencen{X_n}$ dari
variabel acak dengan ekspektasi nol sedemikian sehingga
$\|X_n\|_1=1$ dan
$\|\bover1{n+1}\sum_{i=0}^nX_i\|_1\ge\bover12$ untuk setiap $n\in\Bbb N$.
\Hint{ambil $\Pr(X_n\ne 0)$ sangat kecil.}
%273N

",8c388b41001f422b86c4bfb4d2bf99caf586c1ca4c12502a0a14003e3b60e1fe,7230590271ab281ebe3cab92597ecfb191d6e2ed143851fa858e90dd8587446a,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XL,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XL,12,273Xl,273Xl,"\spheader 273Xl Use 272S to prove 273Nb in the case $p=2$.
%273N

","\spheader 273Xl Gunakan 272S untuk membuktikan 273Nb dalam kasus $p=2$.
%273N

",40b100bd887f53d1b0e789fc810ba26af9a713efed4d23f9d6d10c729efc74d7,8e4b26ee70eec97d66b437e824af49045d0433dd88c2f13ca8491bcc24d86589,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XM,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XM,13,273Xm,273Xm,"\spheader 273Xm Find an independent sequence $\sequencen{X_n}$ of random
variables with zero expectation such that
$\|X_n\|_{\infty}=\|\bover1{n+1}\sum_{i=0}^nX_i\|_{\infty}=1$ for every
$n\in\Bbb N$.
%273N

","\spheader 273Xm Temukan suatu barisan bebas $\sequencen{X_n}$ dari
variabel acak dengan ekspektasi nol sedemikian sehingga
$\|X_n\|_{\infty}=\|\bover1{n+1}\sum_{i=0}^nX_i\|_{\infty}=1$ untuk
setiap $n\in\Bbb N$.
%273N

",b19c0df0fbd2e87c3cb0747b7cc2fc2f70bcc830503d5cd43eda1f47f65d1631,5eab00a54d922ad4b892ea38dd9a628207219741100d784c23273e941b132717,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XN,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XN,14,273Xn,273Xn,"\spheader 273Xn Repeat the work of this section for
complex-valued random variables.
%273+

","\spheader 273Xn Ulangi pekerjaan seksi ini untuk variabel acak bernilai
kompleks.
%273+

",f8fed172b2a63a2659f61b59ba8735ca62ff49e5065341957e12f8a8655f6886,00324e6ed49340b852058c609a9793d9cc2cca548f261541373cc6f8a93725b0,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S273-EXERCISE-273XO,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273XO,15,273Xo,273Xo,"\spheader 273Xo Let $(X,\Sigma,\mu)$ be a probability space and
$\sequencen{E_n}$ an independent sequence in $\Sigma$ such that
$\alpha=\lim_{n\to\infty}\mu E_n$ is defined.   For $x\in X$ set
$I_x=\{n:x\in E_n\}$.   Show that $I_x$ has asymptotic density $\alpha$ for
almost every $x$.
%273G

","\spheader 273Xo Misalkan $(X,\Sigma,\mu)$ suatu ruang probabilitas dan
$\sequencen{E_n}$ suatu barisan bebas dalam $\Sigma$ sedemikian sehingga
$\alpha=\lim_{n\to\infty}\mu E_n$ terdefinisi. Untuk $x\in X$ tetapkan
$I_x=\{n:x\in E_n\}$. Tunjukkan bahwa $I_x$ mempunyai kepadatan
asimtotik $\alpha$ untuk hampir setiap $x$.
%273G

",8af2e81ddf2d78f6db443510b47c56c0d4cf7de730f1074a0406fb85c4e21d43,634714c41dcd20941ef53b1dba16c506828539d5b95a7d7e4452294a879b2760,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
