schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273-INTRO,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,1,273,273-intro,273-intro,unmarked-unit-introduction,false,exposition,273-intro,273-intro,10,18,10,18,173,656,167,708,94c2d39ec0b93996fe61e2757b4ab7bb2ed315b2e5f7d779e9c121c27e858e54,02b1235e195d95587176aca24e04134be7f6368939f1d8392bdaaefaf29c7953,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273A,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,2,273A,273A,273A,explicit,false,exposition,273A,273A,19,38,19,37,656,1291,708,1375,cc66b51694a6452cd3411cfd25a6b9e2f4e0142c3f345601189ce09909f2981e,019dd3910c6e5631508127d91e2a050e2187af8e99112a7cb94be0a179920173,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273B,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,3,273B,273B,273B,explicit,false,exposition,273B,273B,39,123,38,126,1291,4676,1375,5055,88d669ed796378e67dbba61a17fb1af5546a4afc0ad016b6496f914da2ca7b1d,7e2c0f968c7149cd21b56e2ce778b03a777caaa6433191de7b654441625d5bc4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273C,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,4,273C,273C,273C,explicit,false,exposition,273C,273C,124,204,127,208,4676,7183,5055,7716,36f8eb290fd7d03b33eb5e6470faed1c48448c84b6f5a50b698acfd58edcf928,b872e8505017e8b3153a26e915342e1323da435312778931ee63584eb4bd7ed0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273D,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,5,273D,273D,273D,explicit,false,exposition,273D,273D,205,237,209,241,7183,8301,7716,8891,f9e236177e8f5a353f6ffb87cfc9a663364488d100c5bc26bb89583c03b6d06d,926534d87feb52347853bda8335c27d07cc8b30d836cb689674015572914218e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273E,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,6,273E,273E,273E,explicit,false,exposition,273E,273E,238,260,242,266,8301,9099,8891,9822,f6fcb3cf6f32c60c7090763096a003bec3c37b01ccc1770bde496d80d6dfc4cc,1386b82bb85b35a8d7d0d706d51b58bdc02558fb9b91db4a818bd9a01cbcb900,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273F,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,7,273F,273F,273F,explicit,false,exposition,273F,273F,261,299,267,305,9099,10252,9822,11037,384e2fe935502024d732a27fa90b48286b44648c22f3b7b4442ce4c3906cbd1e,796d1b2c35aa39a42998945d566d323c8bc9d7f5ab1226982ab359b052cc4f34,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273G,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,8,273G,273G,273G,explicit,false,exposition,273G,273G,300,317,306,323,10252,10777,11037,11572,624a2b729b35d9e1004602680c8ec278a37779776b0c68e668fd5ee20fd6fa9d,4fa12471c44b19e07e28e6e53cf82e8c18e08ebb887db7f7f80706e40abc6c3d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273H,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,9,273H,273H,273H,explicit,false,exposition,273H,273H,318,409,324,418,10777,13347,11572,14376,4c9e0b586efd9ea37bfabc3a1d392a40a2a4ef901f046b32c792f89e2a15cd14,1e198fef620afcefbbc626dfc0f85346265fc04e3a66c67099b0c616987c60ae,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273I,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,10,273I,273I,273I,explicit,false,exposition,273I,273I,410,559,419,569,13347,17606,14376,18872,a9793e0e61ef206913213deba6d7d833ec9911957a710dcd8035b28c707f7aba,5d14887802d81969a6935958cdcc65ad9a91b148d67fcb12501c77bcb88b631f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273J,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,11,273J,273J,273J,explicit,false,exposition,273J,273J,560,646,570,656,17606,20365,18872,21744,19aae13094608cf6917f9340b18ff690c3c935044b088254b7d6eb75fed04b3a,f149691fcae70b0ff57f02dd847a9f953fd8d4638c733eaf7b0602e5c1298e3c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273K,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,12,273K,273K,273K,explicit,false,exposition,273K,273K,647,708,657,719,20365,22393,21744,23878,66ecf7e259350b26f1fc2739f61ca6a6a43256ec9247306568db787129ba70ed,3b1e0d4db3a93671290cb4dd2fedd275f52ed5c6c74278d34744c7962cb537a8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273L,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,13,273L,273L,273L,explicit,false,exposition,273L,273L,709,797,720,811,22393,25930,23878,27687,56cea650f4bc00624ace65ebbe2f8fb61561d2e25459d6e01ebbfc14ae07b350,56af4c106cea39d952d9ea2c9d3950d99da6f1a61691f0b96f3b32c7e006bf9f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273M,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,14,*273M,*273M,*273M,explicit,false,exposition,*273M,*273M,798,937,812,955,25930,31169,27687,33134,70799b693922eeef4ede6188b7e56fcb7931b13960017fab765c53c25ef18d0f,1f74f4ea52e6361043be0815e3df55c2b0dc10e5195de577070f8ae839844a6d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273N,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,15,273N,273N,273N,explicit,false,exposition,273N,273N,938,1011,956,1036,31169,33886,33134,36039,14788aaad8e39b7092c06338c03d6b841c6e7d3ae5474974f19a5efafedeb3c9,6fcc3f93daf529723eadb5f8fda0254e9d6d636090d425ff2513be63eaed1669,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273X,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,16,273X,273X,273X,explicit,false,exercise,273X,273X,1012,1020,1037,1046,33886,34240,36039,36428,98487b38fbc54d6deea6386a71f6de39ed6337a5d33d00a322f040cd17689c25,4a406c2b1036c243236c5996694a54eac3a9a25ed9e357ae65e4f0fbdfeab088,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273XA,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S273-SEG-273X,17,273X,273Xa,273Xa,implicit-subanchor,true,exercise,273Xa,273Xa,1012,1020,1037,1046,33886,34240,36039,36428,98487b38fbc54d6deea6386a71f6de39ed6337a5d33d00a322f040cd17689c25,4a406c2b1036c243236c5996694a54eac3a9a25ed9e357ae65e4f0fbdfeab088,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273XB,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,18,273Xb,273Xb,273Xb,explicit,false,exercise,273Xb,273Xb,1021,1027,1047,1053,34240,34484,36428,36689,e03423a8b64b953dd989345e8dfa6db9192e032f7d57b7f0dd5e74b5e725f975,391774d575ea9c27491c8d4e44707e13eee4f09c097c6484402273b5143e0344,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273XC,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,19,273Xc,273Xc,273Xc,explicit,false,exercise,273Xc,273Xc,1028,1039,1054,1067,34484,35135,36689,37395,76f2363cc8fc033cf4bda26a55d3ee9dc70566e48406cb632d560365de3efc5d,d02757c715cae452315b2908dbe563549c9432c89c3bbe856fe66ef1b48df33e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273XD,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,20,273Xd,273Xd,273Xd,explicit,false,exercise,273Xd,273Xd,1040,1051,1068,1079,35135,35462,37395,37770,f0aeec26132c537f144d188ac7cf0e9fd86f00335c963c5434e18daf54f2aa41,6db075eb1671700bd8b6701e8f691bbb4e270bd402288befe4ac592a1734b6c8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S273-SEG-273XE,O007-FREMLIN-V2-S273,O007-RIGHTS-FREMLIN-DSL,,21,273Xe,273Xe,273Xe,explicit,false,exercise,273Xe,273Xe,1052,1065,1080,1093,35462,35932,37770,38248,46db8b0bf27f290244c005820e7274bacabaa6c685b9fa6f9623f8f3227e20e7,d93265949843044922acf9b4587640f7d5a9d7e2b80ca01bca94769e21fd5079,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
