schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216-INTRO,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,1,216,216-intro,216-intro,unmarked-unit-introduction,false,exposition,216-intro,216-intro,10,70,10,70,158,2600,157,2778,7311b62dcb69da0b1b4fb6ad8bb977227b097438cb18efa778c18d74a12361cf,61959d5bfa1ddfeca1285e9c1f472d60584f5fb0f033cc032ee4de659f02f7d3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216A,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,2,216A,216A,216A,explicit,false,exposition,216A,216A,71,85,71,85,2600,3151,2778,3387,38fd472b686dd28ccf0207dfbe1bebb247db2af88a27cc6744647af52ff00033,80803c926d470074a33bb614b12db82779a7f6f8eae4261bf4dba949fd99bf40,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216B,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,3,216B,216B,216B,explicit,false,exposition,216B,216B,86,101,86,100,3151,4067,3387,4349,751f26d50c17755c30d6ebfbf94f0010c8d6b58151062c0f4a25b2406b175829,aa80adff45847932ba695b8c6dcabb970c65ad1ec4592cab34699a7075967fdd,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216C,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,4,*216C,*216C,*216C,explicit,false,exposition,*216C,*216C,102,197,101,196,4067,7364,4349,7900,19a79f2db5469c7566b09b679ead56a2954a6af47c05900bc34290ab03be1363,d4aa53e8941d7340a0a5e799a125d8bafe56596b3ba92466a646cb6c9617861a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216D,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,5,*216D,*216D,*216D,explicit,false,exposition,*216D,*216D,198,328,197,334,7364,12707,7900,13635,01db58b8e6dbec1e578b21d0216b0c809693a48fb5bb875e65a1fc562e9ffd36,10618c2cc646cd49baaa19ebda364e110cc7106d6ead137ab98fbeaf53834bcc,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216E,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,6,*216E,*216E,*216E,explicit,false,exposition,*216E,*216E,329,511,335,530,12707,19663,13635,21173,70ee9a8a1b654b39e9f46ac0b1dfc034f8117e35bd1ece4d5a51e6dd4edb81d1,5583c70fff108e76a1fb218e622a23cd73510707a592d3955a614b9ba8d0f78d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216X,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,7,216X,216X,216X,explicit,false,exercise,216X,216X,512,517,531,536,19663,19821,21173,21324,a46523d428eb67c716fbe217d96204e6b2a434d37b822c286a84d258b393b379,ef98ee8ede3414190ebfdd3a384640570209fab4d7b08f6532916638e149b7b7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216XA,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S216-SEG-216X,8,216X,216Xa,216Xa,implicit-subanchor,true,exercise,216Xa,216Xa,512,517,531,536,19663,19821,21173,21324,a46523d428eb67c716fbe217d96204e6b2a434d37b822c286a84d258b393b379,ef98ee8ede3414190ebfdd3a384640570209fab4d7b08f6532916638e149b7b7,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216XB,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,9,216Xb,216Xb,216Xb,explicit,false,exercise,216Xb,216Xb,518,525,537,544,19821,20194,21324,21734,cdf6698350b3e6083ffb23ae6d6f4d739c58e9431b881fad91e6017686ef6bd8,8ac189201b46c064093f3fd7b7ab90d5f0be3daf0e20f6992fa9d2f90f8cc586,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S216-SEG-216XC,O007-FREMLIN-V2-S216,O007-RIGHTS-FREMLIN-DSL,,10,216Xc,216Xc,216Xc,explicit,false,exercise,216Xc,216Xc,526,538,545,556,20194,20785,21734,22399,295e3023167233820f8892fe3792da39bb020e8d4f36c2e562dabf7246305dab,d5ba51a51458cd250ea5f7308077fb688357cb1ef8f4c903f02a6a5bf57590c1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
