schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,correction_ids,source_normalized_sha256,target_normalized_sha256,provenance
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0001,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254-INTRO,1,254-intro,254-intro,15,15,497,508,500,511,"\{0,1\}^I","\{0,1\}^I",8560111bece3a83810c67e29fba6977ffdea363a53c4bbee2940c7577a0f1fd6,8560111bece3a83810c67e29fba6977ffdea363a53c4bbee2940c7577a0f1fd6,8560111bece3a83810c67e29fba6977ffdea363a53c4bbee2940c7577a0f1fd6,$,,8560111bece3a83810c67e29fba6977ffdea363a53c4bbee2940c7577a0f1fd6,8560111bece3a83810c67e29fba6977ffdea363a53c4bbee2940c7577a0f1fd6,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0002,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,2,254A,254A,20,20,717,750,709,742,"\familyiI{(X_i,\Sigma_i,\mu_i)}","\familyiI{(X_i,\Sigma_i,\mu_i)}",697b26c87fdd6db721f9ac321d2ab7916696ee428d0070bdb6a74d141093d841,697b26c87fdd6db721f9ac321d2ab7916696ee428d0070bdb6a74d141093d841,697b26c87fdd6db721f9ac321d2ab7916696ee428d0070bdb6a74d141093d841,$,,697b26c87fdd6db721f9ac321d2ab7916696ee428d0070bdb6a74d141093d841,697b26c87fdd6db721f9ac321d2ab7916696ee428d0070bdb6a74d141093d841,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0003,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,3,254A,254A,22,22,792,813,787,808,X=\prod_{i\in I}X_i,X=\prod_{i\in I}X_i,ee838cf195025bdf028a9030902368fe21543551078dcd6772e890fa6c94959e,ee838cf195025bdf028a9030902368fe21543551078dcd6772e890fa6c94959e,10599972a98249cdb8402075fc9ce9439847607ca5e0ee0a0fa339693b045bd5,$,,10599972a98249cdb8402075fc9ce9439847607ca5e0ee0a0fa339693b045bd5,10599972a98249cdb8402075fc9ce9439847607ca5e0ee0a0fa339693b045bd5,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0004,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,4,254A,254A,22,22,839,842,832,835,x,x,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,$,,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,2d711642b726b04401627ca9fbac32f5c8530fb1903cc4db02258717921a4881,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0005,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,5,254A,254A,23,23,855,858,850,853,I,I,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,$,,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,a83dd0ccbffe39d071cc317ddf6e97f5c6b1c87af91919271f9fa140b0508c6c,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0006,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,6,254A,254A,23,23,869,882,874,887,x(i)\in X_i,x(i)\in X_i,c91b5da4b58851e4a248f4147bfad6ff1c09545d6cd9be99429a95baee3977e7,c91b5da4b58851e4a248f4147bfad6ff1c09545d6cd9be99429a95baee3977e7,0af03ea230007f37ddb01c1ec36470930bbd54ef0c5553f95e98c76d096f14f4,$,,0af03ea230007f37ddb01c1ec36470930bbd54ef0c5553f95e98c76d096f14f4,0af03ea230007f37ddb01c1ec36470930bbd54ef0c5553f95e98c76d096f14f4,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0007,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,7,254A,254A,23,23,893,901,901,909,i\in I,i\in I,100ffa6fbe3ba2eed4ed3df87bd63c64fea2ecd614fae0d7450289180e7c5de0,100ffa6fbe3ba2eed4ed3df87bd63c64fea2ecd614fae0d7450289180e7c5de0,dc12baa1c05cad94aa759ba742d00e0335f32a24923743919021a13d7b1a2482,$,,dc12baa1c05cad94aa759ba742d00e0335f32a24923743919021a13d7b1a2482,dc12baa1c05cad94aa759ba742d00e0335f32a24923743919021a13d7b1a2482,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0008,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,8,254A,254A,24,24,981,984,1005,1008,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0009,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,9,254A,254A,27,27,1022,1044,1057,1079,"C=\prod_{i\in I}C_i,","C=\prod_{i\in I}C_i,",22b27dbc79ee5f7df15c712d26f0c5f590ed5fe59880446fefaa140d0c42066a,22b27dbc79ee5f7df15c712d26f0c5f590ed5fe59880446fefaa140d0c42066a,601ed5c52444be00c3a0e5eb23ec87d10586b85ba09dad3f3a7a0fd5fe99ca19,$,,601ed5c52444be00c3a0e5eb23ec87d10586b85ba09dad3f3a7a0fd5fe99ca19,601ed5c52444be00c3a0e5eb23ec87d10586b85ba09dad3f3a7a0fd5fe99ca19,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
1.1.0,formula,O007-FREMLIN-V2-S254-FORMULA-0010,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254A,10,254A,254A,29,29,1063,1079,1099,1115,C_i\in\Sigma_i,C_i\in\Sigma_i,d841c5e6b3c464d880f2d3601870049c3082ffc1f216b4647996225a8d0cc603,d841c5e6b3c464d880f2d3601870049c3082ffc1f216b4647996225a8d0cc603,d841c5e6b3c464d880f2d3601870049c3082ffc1f216b4647996225a8d0cc603,$,,d841c5e6b3c464d880f2d3601870049c3082ffc1f216b4647996225a8d0cc603,d841c5e6b3c464d880f2d3601870049c3082ffc1f216b4647996225a8d0cc603,"{""basis"":""ordered source-target formula atom"",""kind"":""source-target-formula-map""}"
