schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0001,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,precedes,O007-FREMLIN-V2-S254-SEG-254A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0002,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254A,precedes,O007-FREMLIN-V2-S254-SEG-254AB,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0003,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254AB,precedes,O007-FREMLIN-V2-S254-SEG-254AC,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0004,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254AC,precedes,O007-FREMLIN-V2-S254-SEG-254B,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0005,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254B,precedes,O007-FREMLIN-V2-S254-SEG-254C,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0006,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254C,precedes,O007-FREMLIN-V2-S254-SEG-254D,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0007,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254D,precedes,O007-FREMLIN-V2-S254-SEG-254DB,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0008,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,precedes,O007-FREMLIN-V2-S254-SEG-254E,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0009,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254E,precedes,O007-FREMLIN-V2-S254-SEG-254F,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0010,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254F,precedes,O007-FREMLIN-V2-S254-SEG-254G,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0011,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254G,precedes,O007-FREMLIN-V2-S254-SEG-254H,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S254-REL-0012,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254H,precedes,O007-FREMLIN-V2-S254-SEG-254I,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
