schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XA,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XA,1,254X,254Xa,"\leader{254X}{Basic exercises (a)}
%\spheader 254Xa
Let $\langle(X_i,\Sigma_i,\mu_i)\rangle_{i\in I}$ be any family of
probability spaces, with product $(X,\Lambda,\mu)$.    Write $\Cal E$
for the family of subsets of $X$ expressible as the union of a finite
disjoint family of measurable cylinders.   (i) Show that if
$C\subseteq X$
is a measurable cylinder then $X\setminus C\in\Cal E$.   (ii) Show that
$W\cap V\in\Cal E$ for all $W$, $V\in\Cal E$.   (iii) Show that
$X\setminus W\in\Cal E$ for every $W\in\Cal E$.   (iv) Show that
$\Cal E$ is an algebra of subsets of $X$.   (v) Show that for any
$W\in\Lambda$, $\epsilon>0$ there is a $V\in\Cal E$ such that
$\lambda(W\symmdiff V)\le\epsilon^2$.   (vi) Show that for any
$W\in\Lambda$ and $\epsilon>0$ there are disjoint measurable cylinders
$C_0,\ldots,C_n$ such that
$\lambda(W\cap C_j)\ge(1-\epsilon)\lambda C_j$ for every $j$ and
$\lambda(W\setminus\bigcup_{j\le n}C_j)\le\epsilon$.
\Hint{select the $C_j$ from the
measurable cylinders composing a set $V$ as in (v).}   (vii) Show that
if $f$, $g$ are $\lambda$-integrable functions and $\int_Cf\le\int_Cg$
for every measurable cylinder $C\subseteq X$, then $f\leae g$.
\Hint{show that $\int_Wf\le\int_Wf$ for every $W\in\Lambda$.}
%254F

","\leader{254X}{Latihan dasar (a)}
%\spheader 254Xa
Misalkan $\langle(X_i,\Sigma_i,\mu_i)\rangle_{i\in I}$ sebarang keluarga
ruang probabilitas, dengan produk $(X,\Lambda,\lambda)$. Tuliskan $\Cal E$
untuk keluarga subhimpunan $X$ yang dapat dinyatakan sebagai gabungan suatu keluarga berhingga
dari silinder-silinder terukur yang saling lepas. (i) Tunjukkan bahwa jika
$C\subseteq X$
merupakan silinder terukur, maka $X\setminus C\in\Cal E$. (ii) Tunjukkan bahwa
$W\cap V\in\Cal E$ untuk semua $W$, $V\in\Cal E$. (iii) Tunjukkan bahwa
$X\setminus W\in\Cal E$ untuk setiap $W\in\Cal E$. (iv) Tunjukkan bahwa
$\Cal E$ merupakan suatu aljabar subhimpunan $X$. (v) Tunjukkan bahwa untuk sembarang
$W\in\Lambda$, $\epsilon>0$, terdapat $V\in\Cal E$ sedemikian sehingga
$\lambda(W\symmdiff V)\le\epsilon^2$. (vi) Tunjukkan bahwa untuk sembarang
$W\in\Lambda$ dan $\epsilon>0$, terdapat silinder-silinder terukur yang saling lepas
$C_0,\ldots,C_n$ sedemikian sehingga
$\lambda(W\cap C_j)\ge(1-\epsilon)\lambda C_j$ untuk setiap $j$ dan
$\lambda(W\setminus\bigcup_{j\le n}C_j)\le\epsilon$.
\Hint{pilih $C_j$ dari
silinder-silinder terukur yang menyusun suatu himpunan $V$ seperti dalam (v).} (vii) Tunjukkan bahwa
jika $f$, $g$ merupakan fungsi yang dapat diintegralkan terhadap $\lambda$ dan $\int_Cf\le\int_Cg$
untuk setiap silinder terukur $C\subseteq X$, maka $f\leae g$.
\Hint{tunjukkan bahwa $\int_Wf\le\int_Wg$ untuk setiap $W\in\Lambda$.}
%254F

",f823221247ae6228b84fd7889606e9df99afaa4e175f7015f9c1fed75c273ffc,5e6970f2590347102029e6961d2b0675b5545ccf81a5ae965acb200c140230a7,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XB,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XB,2,254Xb,254Xb,"\sqheader 254Xb Let $\langle (X_i,\Sigma_i,\mu_i)$ be
a family of probability spaces, with product $(X,\Lambda,\lambda)$.
Show that the outer measure $\lambda^*$ defined by $\lambda$ is exactly
the outer measure $\theta$ described in 254A, that is, that $\theta$ is
a regular outer measure.
%254F

","\sqheader 254Xb Misalkan $\langle (X_i,\Sigma_i,\mu_i)$ suatu
keluarga ruang probabilitas, dengan produk $(X,\Lambda,\lambda)$.
Tunjukkan bahwa ukuran luar $\lambda^*$ yang didefinisikan oleh $\lambda$ tepat sama dengan
ukuran luar $\theta$ yang diuraikan dalam 254A, yaitu, bahwa $\theta$ merupakan
ukuran luar reguler.
%254F

",b4fff0077b5d8d77b02b7b07b6e43b7dc156b67de36031c2b1ecf2585bd7b029,8a78bacb309a96fcdcda356d8a0f7d777278b04a5f184416bf5cfa3d9cc2aa73,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XC,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XC,3,254Xc,254Xc,"\spheader 254Xc Let $\langle (X_i,\Sigma_i,\mu_i)$ be
a family of probability
spaces, with product $(X,\Lambda,\lambda)$.   Write $\lambda_0$ for the
restriction of $\lambda$ to $\Tensorhat_{i\in I}\Sigma_i$, and $\Cal C$
for the family of measurable cylinders in $X$.   Suppose that
$(Y,\Tau,\nu)$ is a probability space and $\phi:Y\to X$ a function.
(i) Show that $\phi$ is \imp\ when regarded as a function from
$(Y,\Tau,\nu)$ to $(X,\Tensorhat_{i\in I}\Sigma_i,\lambda_0)$ iff
$\phi^{-1}[C]$ belongs to $\Tau$ and $\nu\phi^{-1}[C]=\lambda_0C$ for
every $C\in\Cal C$.   (ii) Show that $\lambda_0$ is the only measure on
$X$ with this property.   \Hint{136C.}
%254G

","\spheader 254Xc Misalkan $\langle (X_i,\Sigma_i,\mu_i)$ suatu
keluarga ruang
probabilitas, dengan produk $(X,\Lambda,\lambda)$. Tuliskan $\lambda_0$ untuk
restriksi $\lambda$ pada $\Tensorhat_{i\in I}\Sigma_i$, dan $\Cal C$
untuk keluarga silinder terukur dalam $X$. Andaikan bahwa
$(Y,\Tau,\nu)$ suatu ruang probabilitas dan $\phi:Y\to X$ suatu fungsi.
(i) Tunjukkan bahwa $\phi$ bersifat \imp\ ketika dipandang sebagai fungsi dari
$(Y,\Tau,\nu)$ ke $(X,\Tensorhat_{i\in I}\Sigma_i,\lambda_0)$ jika dan
hanya jika $\phi^{-1}[C]$ termasuk dalam $\Tau$ dan $\nu\phi^{-1}[C]=\lambda_0C$ untuk
setiap $C\in\Cal C$. (ii) Tunjukkan bahwa $\lambda_0$ adalah satu-satunya ukuran pada
$X$ dengan sifat ini. \Hint{136C.}
%254G

",31deaaa8f2dc3ca1051966db5be160a43fcb1a3a8c1333889353949a816d6b83,ea28affd7fb968a0f31d620a027a0c05972d16d92c63c829ad5159e985461c39,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XD,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XD,4,254Xd,254Xd,"\sqheader 254Xd Let $I$ be a set and $(Y,\Tau,\nu)$ a complete
probability space.   Show that a function $\phi:Y\to\{0,1\}^I$ is \imp\
for $\nu$ and the usual measure on $\{0,1\}^I$ iff
$\nu\{y:\phi(y)(i)=1$ for every $i\in J\}=2^{-\#(J)}$ for every finite
$J\subseteq I$.
%254J

","\sqheader 254Xd Misalkan $I$ suatu himpunan dan $(Y,\Tau,\nu)$ ruang
probabilitas lengkap. Tunjukkan bahwa suatu fungsi $\phi:Y\to\{0,1\}^I$ bersifat \imp\
untuk $\nu$ dan ukuran biasa pada $\{0,1\}^I$ jika dan hanya jika
$\nu\{y:\phi(y)(i)=1$ untuk setiap $i\in J\}=2^{-\#(J)}$ untuk setiap $J\subseteq I$
berhingga.
%254J

",8ba424ad368893cc7f59e131336dadadf6e0b514dbe862360a27ed42f911e1a7,babf8152dc439bf6049efdab11c95bf25b1233003be689151d29dfbc20be63fc,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XE,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XE,5,254Xe,254Xe,"\sqheader 254Xe Let $I$ be any set and $\lambda$ the usual measure on
$X=\{0,1\}^I$.   Define addition on $X$ as in 254Jd.   Show that
the map $(x,y)\mapsto x+y:X\times X\to X$ is \imp, if $X\times X$ is
given its product measure.
%254J

","\sqheader 254Xe Misalkan $I$ sebarang himpunan dan $\lambda$ ukuran biasa pada
$X=\{0,1\}^I$. Definisikan penjumlahan pada $X$ seperti dalam 254Jd. Tunjukkan bahwa
pemetaan $(x,y)\mapsto x+y:X\times X\to X$ bersifat \imp, jika $X\times X$
diberi ukuran produknya.
%254J

",d1bd208b070eaca44731125ee36d28cf2375c0e3134ada95c55a9a4581548210,5532e9aea4767753d63c23f2aa27a8b58758b6cbbacc3648d73c45fde770bf7b,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XF,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XF,6,254Xf,254Xf,"\sqheader 254Xf Let $I$ be any set and $\lambda$ the usual measure on
$\Cal PI$.   (i) Show that the map
$a\mapsto a\symmdiff b:\Cal PI\to\Cal PI$ is \imp\ for any
$b\subseteq I$;  in particular, $a\mapsto I\setminus a$ is \imp.  (ii)
Show that the map
$(a,b)\mapsto a\symmdiff b:\Cal PI\times\Cal PI\to\Cal PI$ is \imp.
%254J

","\sqheader 254Xf Misalkan $I$ sebarang himpunan dan $\lambda$ ukuran biasa pada
$\Cal PI$. (i) Tunjukkan bahwa pemetaan
$a\mapsto a\symmdiff b:\Cal PI\to\Cal PI$ bersifat \imp\ untuk sembarang
$b\subseteq I$; khususnya, $a\mapsto I\setminus a$ bersifat \imp. (ii)
Tunjukkan bahwa pemetaan
$(a,b)\mapsto a\symmdiff b:\Cal PI\times\Cal PI\to\Cal PI$ bersifat \imp.
%254J

",0488458f356e11fd223c1dc996ebd095abac3198972d7bb9d3d586af5ec12710,55255e520149e583fa16ffa60ca220a4fd78b7840dd6e0f6c3341770114a0793,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XG,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XG,7,254Xg,254Xg,"\sqheader 254Xg Show that for any $q\in[0,1]$ and any set $I$ there is a
measure $\lambda$ on $\Cal PI$ such that
$\lambda\{a:J\subseteq a\}=q^{\#(J)}$ for every finite $J\subseteq I$.
%254J

","\sqheader 254Xg Tunjukkan bahwa untuk sembarang $q\in[0,1]$ dan sebarang himpunan $I$, terdapat
ukuran $\lambda$ pada $\Cal PI$ sedemikian sehingga
$\lambda\{a:J\subseteq a\}=q^{\#(J)}$ untuk setiap $J\subseteq I$ berhingga.
%254J

",117a50eff6bf341621ced7457422ba151bd3df88e81e38aa3623b39857c9b667,6eeb061d390d689c37303dd5de646afe2c2d9aeb7724ad0d6343acc657c1fe1f,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XH,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XH,8,254Xh,254Xh,"\sqheader 254Xh Let $(Y,\Tau,\nu)$ be a complete probability
space, and write $\mu$ for Lebesgue measure on $[0,1]$.   Suppose that
$\phi:Y\to[0,1]$ is a function such that $\nu\phi^{-1}[I]$ exists and is
equal to $\mu I$ for every interval $I$ of the form
$[2^{-n}k,2^{-n}(k+1)]$, where $n\in\Bbb N$ and $0\le k<2^n$.   Show
that $\phi$ is \imp\ for $\nu$ and $\mu$.
%254K

","\sqheader 254Xh Misalkan $(Y,\Tau,\nu)$ ruang probabilitas
lengkap, dan tuliskan $\mu$ untuk ukuran Lebesgue pada $[0,1]$. Andaikan bahwa
$\phi:Y\to[0,1]$ suatu fungsi sedemikian sehingga $\nu\phi^{-1}[I]$ ada dan
sama dengan $\mu I$ untuk setiap interval $I$ berbentuk
$[2^{-n}k,2^{-n}(k+1)]$, dengan $n\in\Bbb N$ dan $0\le k<2^n$. Tunjukkan
bahwa $\phi$ bersifat \imp\ untuk $\nu$ dan $\mu$.
%254K

",9a3bb92984d99f5afbd1091d0d3cb3ad9b95679f449a92422de72f9479c0f15f,8e727f3643d2ce57066bae4b2d08984cac765b32016828a5cc5b7ea71dfa818f,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XI,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XI,9,254Xi,254Xi,"\spheader 254Xi Show that if $\tilde\phi:\{0,1\}^{\Bbb N}\to[0,1]$ is
any bijection constructed by the method of 254K, then
$\{\tilde\phi^{-1}[E]:E\subseteq[0,1]$ is a Borel set$\}$ is just the
$\sigma$-algebra of subsets of $\{0,1\}^{\Bbb N}$ generated by the sets
$\{x:x(i)=1\}$ for $i\in\Bbb N$.
%254K

","\spheader 254Xi Tunjukkan bahwa jika $\tilde\phi:\{0,1\}^{\Bbb N}\to[0,1]$
adalah sebarang bijeksi yang dikonstruksi dengan metode 254K, maka
$\{\tilde\phi^{-1}[E]:E\subseteq[0,1]$ suatu himpunan Borel$\}$ tepat merupakan
aljabar-sigma subhimpunan $\{0,1\}^{\Bbb N}$ yang dibangkitkan oleh himpunan-himpunan
$\{x:x(i)=1\}$ untuk $i\in\Bbb N$.
%254K

",18e2e9a285eac35ea0ae10a3fd83e30fc805a2dac969db5580eae684a3f91561,3e141911d99e170312796c006752896b6a92f161c759d4d037440d24b9dd34e7,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S254-EXERCISE-254XJ,O007-FREMLIN-V2-S254,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S254-SEG-254XJ,10,254Xj,254Xj,"\spheader 254Xj Let $\langle X_i\rangle_{i\in I}$ be a family of
sets, and for each $i\in I$ let $\Sigma_i$ be a $\sigma$-algebra of
subsets of $X_i$.   Show that for every
$E\in\Tensorhat_{i\in I}\Sigma_i$ there is a countable set
$J\subseteq I$ such that $E$ is
expressible as $\pi_J^{-1}[F]$ for some $F\in\Tensorhat_{i\in J}X_j$,
writing $\pi_J(x)=x\restr J\in\prod_{i\in J}X_i$ for
$x\in\prod_{i\in I}X_i$.
%254M

","\spheader 254Xj Misalkan $\langle X_i\rangle_{i\in I}$ suatu keluarga
himpunan, dan untuk setiap $i\in I$, misalkan $\Sigma_i$ suatu aljabar-sigma
subhimpunan $X_i$. Tunjukkan bahwa untuk setiap
$E\in\Tensorhat_{i\in I}\Sigma_i$, terdapat himpunan terhitung
$J\subseteq I$ sedemikian sehingga $E$
dapat dinyatakan sebagai $\pi_J^{-1}[F]$ untuk suatu $F\in\Tensorhat_{i\in J}\Sigma_i$,
dengan menuliskan $\pi_J(x)=x\restr J\in\prod_{i\in J}X_i$ untuk
$x\in\prod_{i\in I}X_i$.
%254M

",cfb6c9b97e79da88e04c261023da3c197086d74e46eb40cb1de10791e7d865da,dde7df36fd20953e893ac2b8143b2c1287e441469e989376b070a496c6298208,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
