schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0001,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254A,1,254-intro,254A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:13,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0002,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254F,2,254-intro,254F,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:13,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0003,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254G,3,254-intro,254G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:14,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0004,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254J,4,254-intro,254J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0005,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254K,5,254-intro,254K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0006,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254L,6,254-intro,254L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0007,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254M,7,254-intro,254M,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0008,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254T,8,254-intro,254T,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:17,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0009,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254R,9,254-intro,254R,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:18,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0010,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254-INTRO,source-reference,O007-FREMLIN-V2-S254-SEG-254T,10,254-intro,254T,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:18,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0011,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254B,source-reference,O007-FREMLIN-V2-S254-SEG-254AC,11,254B,254Ac,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:65,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0012,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254B,source-reference,O007-FREMLIN-XREF-251B,12,254B,251B,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:68,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0013,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254C,source-reference,O007-FREMLIN-XREF-113C,13,254C,113C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:74,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0014,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254C,source-reference,O007-FREMLIN-V2-S254-SEG-254A,14,254C,254A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:75,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0015,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254D,source-reference,O007-FREMLIN-V2-S254-SEG-254AB,15,254D,254Ab,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:78,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0016,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-XREF-213Xa,16,254Db,213Xa,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:120,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0017,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-V2-S254-SEG-254A,17,254Db,254A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:125,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0018,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-V2-S254-SEG-254C,18,254Db,254C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:125,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0019,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-XREF-251A,19,254Db,251A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:127,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0020,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-XREF-251C,20,254Db,251C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:127,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0021,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-XREF-251C,21,254Db,251C,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:128,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0022,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254DB,source-reference,O007-FREMLIN-XREF-251F,22,254Db,251F,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:130,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0023,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254E,source-reference,O007-FREMLIN-XREF-251D,23,254E,251D,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt254.tex:142,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0024,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254F,source-reference,O007-FREMLIN-V2-S254-SEG-254C,24,254F,254C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:146,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0025,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254F,source-reference,O007-FREMLIN-V2-S254-SEG-254A,25,254F,254A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:155,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S254-XREF-0026,O007-FREMLIN-V2-S254,O007-FREMLIN-V2-S254-SEG-254F,source-reference,O007-FREMLIN-V2-S254-SEG-254A,26,254F,254A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt254.tex:179,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
