schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0001,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241-INTRO,precedes,O007-FREMLIN-V2-S241-SEG-241A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0002,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241A,precedes,O007-FREMLIN-V2-S241-SEG-241B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0003,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241B,precedes,O007-FREMLIN-V2-S241-SEG-241BB,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0004,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BB,precedes,O007-FREMLIN-V2-S241-SEG-241BC,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0005,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BC,precedes,O007-FREMLIN-V2-S241-SEG-241BD,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0006,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BD,precedes,O007-FREMLIN-V2-S241-SEG-241BE,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0007,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BE,precedes,O007-FREMLIN-V2-S241-SEG-241BF,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0008,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BF,precedes,O007-FREMLIN-V2-S241-SEG-241BG,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0009,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BG,precedes,O007-FREMLIN-V2-S241-SEG-241BH,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0010,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BH,precedes,O007-FREMLIN-V2-S241-SEG-241BI,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0011,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BI,precedes,O007-FREMLIN-V2-S241-SEG-241BJ,11,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S241-REL-0012,O007-FREMLIN-V2-S241,O007-FREMLIN-V2-S241-SEG-241BJ,precedes,O007-FREMLIN-V2-S241-SEG-241BK,12,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
