schema_version,record_type,id,unit_id,subject_id,relation_type,object_id,order,provenance
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0001,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233-INTRO,precedes,O007-FREMLIN-V2-S233-SEG-233A,1,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0002,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233A,precedes,O007-FREMLIN-V2-S233-SEG-233B,2,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0003,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233B,precedes,O007-FREMLIN-V2-S233-SEG-233C,3,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0004,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233C,precedes,O007-FREMLIN-V2-S233-SEG-233CB,4,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0005,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233CB,precedes,O007-FREMLIN-V2-S233-SEG-233CC,5,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0006,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233CC,precedes,O007-FREMLIN-V2-S233-SEG-233D,6,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0007,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233D,precedes,O007-FREMLIN-V2-S233-SEG-233DA,7,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0008,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233DA,precedes,O007-FREMLIN-V2-S233-SEG-233DB,8,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0009,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233DB,precedes,O007-FREMLIN-V2-S233-SEG-233DC,9,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
1.1.0,relation,O007-FREMLIN-V2-S233-REL-0010,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233DC,precedes,O007-FREMLIN-V2-S233-SEG-233DD,10,"{""basis"":""exact source order"",""kind"":""semantic-relation""}"
