schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0001,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233-INTRO,source-reference,O007-FREMLIN-V2-S233-SEG-233I,1,233-intro,233I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt233.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0002,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233-INTRO,source-reference,O007-FREMLIN-V2-S233-SEG-233J,2,233-intro,233J,resolved-in-unit,authority/fremlin/source/mt2.2016/mt233.tex:16,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0003,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233A,source-reference,O007-FREMLIN-XREF-112A,3,233A,112A,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:24,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0004,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233A,source-reference,O007-FREMLIN-XREF-235G,4,233A,235G,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:25,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0005,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233B,source-reference,O007-FREMLIN-XREF-122Nc,5,233B,122Nc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:72,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0006,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233B,source-reference,O007-FREMLIN-XREF-122P,6,233B,122P,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:72,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0007,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233B,source-reference,O007-FREMLIN-XREF-122Q,7,233B,122Q,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:72,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0008,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233B,source-reference,O007-FREMLIN-XREF-122Ja,8,233B,122Ja,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:98,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0009,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233B,source-reference,O007-FREMLIN-XREF-122P,9,233B,122P,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:100,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S233-XREF-0010,O007-FREMLIN-V2-S233,O007-FREMLIN-V2-S233-SEG-233DA,source-reference,O007-FREMLIN-XREF-232Bc,10,233Da,232Bc,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt233.tex:171,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
