schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XA,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XA,1,113X,113Xa,"\leader{113X}{Basic exercises $\pmb{>}$(a)}
%\spheader 113Xa
Let $X$ be a set and $\theta$ an outer measure on $X$, and let
$\mu$ be the measure on $X$ defined from $\theta$ by \Caratheodory's
method.   Show that if $\theta A=0$, then $\mu$ measures $A$, so that a
set $A\subseteq X$ is $\mu$-negligible iff $\theta A=0$, and $\mu$ is `complete' in
the sense of 112Df.

","\leader{113X}{Latihan dasar $\pmb{>}$(a)}
%\spheader 113Xa
Misalkan $X$ suatu himpunan dan $\theta$ suatu ukuran luar pada $X$, dan
misalkan $\mu$ ukuran pada $X$ yang didefinisikan dari $\theta$ dengan
metode \Caratheodory. Tunjukkan bahwa jika $\theta A=0$, maka $\mu$
mengukur $A$, sehingga suatu himpunan $A\subseteq X$ terabaikan-$\mu$
jika dan hanya jika $\theta A=0$, dan $\mu$ bersifat `lengkap' dalam
arti 112Df.

",7581b58f1cdc01535044f773c361fc1322c490bb67c6c3adfe58ec10437f571e,a23ff51245e6fcabd28e2bcafa09a91f5e2d4137ed27e79e1305ebdbac2d5eb6,true,source leader carries the explicit > importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XB,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XB,2,113Xb,113Xb,"\spheader 113Xb Let $X$ be a set.
{(i)} Show that if $\theta_1$, $\theta_2$ are outer measures on $X$, so is
$\theta_1+\theta_2$, setting
$(\theta_1+\theta_2)(A)=\theta_1A+\theta_2A$ for every $A\subseteq X$.
{(ii)} Show that if
$\langle\theta_i\rangle_{i\in I}$ is any non-empty family of
outer measures on $X$, so is $\theta=\sup_{i\in I}\theta_i$, setting
$\theta A=\sup_{i\in I}\theta_iA$ for every $A\subseteq X$.   {(iii)}
Show that if $\theta_1$, $\theta_2$ are outer measures on $X$ so is
$\theta_1\wedge\theta_2$, setting

\Centerline{$(\theta_1\wedge\theta_2)(A)
=\inf\{\theta_1B+\theta_2(A\setminus B):B\subseteq A\}$}

\noindent for every $A\subseteq X$.

","\spheader 113Xb Misalkan $X$ suatu himpunan.
{(i)} Tunjukkan bahwa jika $\theta_1$, $\theta_2$ adalah ukuran luar pada
$X$, maka $\theta_1+\theta_2$ juga merupakan ukuran luar, dengan menetapkan
$(\theta_1+\theta_2)(A)=\theta_1A+\theta_2A$ untuk setiap $A\subseteq X$.
{(ii)} Tunjukkan bahwa jika
$\langle\theta_i\rangle_{i\in I}$ adalah sembarang keluarga tak kosong yang
terdiri atas ukuran-ukuran luar pada $X$, maka $\theta=\sup_{i\in I}\theta_i$ juga merupakan
ukuran luar, dengan menetapkan $\theta A=\sup_{i\in I}\theta_iA$ untuk
setiap $A\subseteq X$. {(iii)}
Tunjukkan bahwa jika $\theta_1$, $\theta_2$ adalah ukuran luar pada $X$,
maka $\theta_1\wedge\theta_2$ juga merupakan ukuran luar, dengan menetapkan

\Centerline{$(\theta_1\wedge\theta_2)(A)
=\inf\{\theta_1B+\theta_2(A\setminus B):B\subseteq A\}$}

\noindent untuk setiap $A\subseteq X$.

",f4f27689844a91f55107c95e29b957fbe91b866aa6cd621a8888a933ef841c0a,85716ebc5b962a3f754ca4bceb931e6380aea2ac56887a5e0974faaa0cc8d451,false,no source importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XC,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XC,3,113Xc,113Xc,"\sqheader 113Xc Let $X$ and $Y$ be sets, $\theta$ an outer
measure on $X$, and $f:X\to Y$ a function.   Show that the functional
$B\mapsto\theta(f^{-1}[B]):\Cal PY\to[0,\infty]$ is an outer measure on
$Y$.

","\sqheader 113Xc Misalkan $X$ dan $Y$ himpunan, $\theta$ suatu
ukuran luar pada $X$, dan $f:X\to Y$ suatu fungsi. Tunjukkan bahwa fungsional
$B\mapsto\theta(f^{-1}[B]):\Cal PY\to[0,\infty]$ adalah ukuran luar pada
$Y$.

",3d20482a4f2fc09b9bdfaf43980554ac1dada467a5a4d00712e891df95c2296b,ba909598ed0a7daee5b1e11953f3a0c5d4f2d86907f0cd9646822e68b8d83392,true,source uses the sqheader importance form,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XD,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XD,4,113Xd,113Xd,"\sqheader 113Xd Let $X$ be a set and $\theta$ an outer measure
on $X$;  let $Y$ be any subset of $X$.   {(i)} Show that
$\theta\restrp\Cal PY$, the restriction of $\theta$ to subsets of $Y$, is
an outer measure on $Y$.   {(ii)} Show that if $E\subseteq X$ is
measured by the measure on $X$ defined from $\theta$ by
\Caratheodory's method, then $E\cap Y$ is measured by the measure on
$Y$ defined from $\theta\restrp\Cal PY$.

","\sqheader 113Xd Misalkan $X$ suatu himpunan dan $\theta$ suatu ukuran luar
pada $X$; misalkan $Y$ sembarang subhimpunan dari $X$. {(i)} Tunjukkan bahwa
$\theta\restrp\Cal PY$, pembatasan $\theta$ pada subhimpunan-subhimpunan
$Y$, adalah ukuran luar pada $Y$. {(ii)} Tunjukkan bahwa jika $E\subseteq X$
diukur oleh ukuran pada $X$ yang didefinisikan dari $\theta$ dengan
metode \Caratheodory, maka $E\cap Y$ diukur oleh ukuran pada
$Y$ yang didefinisikan dari $\theta\restrp\Cal PY$.

",1bd660be0ea352e9e3a5b27f1e3bffc9a42c6eff267aeb417dfdf26c12c66535,392b3cdf5f5ff01511362681f1ec189d7d6d357f69d8ea2cb7eb4e2f9a0b082c,true,source uses the sqheader importance form,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XE,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XE,5,113Xe,113Xe,"\sqheader 113Xe Let $X$ and $Y$ be sets, $\theta$ an outer
measure on $Y$, and $f:X\to Y$ a function.   Show that the functional
$A\mapsto\theta(f[A]):\Cal PX\to[0,\infty]$ is an outer measure.

","\sqheader 113Xe Misalkan $X$ dan $Y$ himpunan, $\theta$ suatu
ukuran luar pada $Y$, dan $f:X\to Y$ suatu fungsi. Tunjukkan bahwa fungsional
$A\mapsto\theta(f[A]):\Cal PX\to[0,\infty]$ adalah ukuran luar.

",4e9fda1aaac0fa46cd302516072bbcd4982fe1edb865efe3d7f6ce80712e6657,bf56137e6b6578b6c43b0f2fdd89222d8213f468dbb2620a1302d353e929a610,true,source uses the sqheader importance form,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XF,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XF,6,113Xf,113Xf,"\spheader 113Xf Let $X$ and $Y$ be sets, $\theta$ an outer
measure on $X$, and $R\subseteq X\times Y$ a relation.   Show that
the map $B\mapsto\theta(R^{-1}[B]):\Cal PY\to[0,\infty]$ is an outer
measure on $Y$, where $R^{-1}[B]=\{x:\exists\,y\in B,\,(x,y)\in R\}$
(1A1Bc).   Explain how this is a common generalization of (c),
(d-i) and (e) above, and how it can be proved by putting them together.

","\spheader 113Xf Misalkan $X$ dan $Y$ himpunan, $\theta$ suatu
ukuran luar pada $X$, dan $R\subseteq X\times Y$ suatu relasi. Tunjukkan bahwa
pemetaan $B\mapsto\theta(R^{-1}[B]):\Cal PY\to[0,\infty]$ adalah ukuran luar
pada $Y$, dengan $R^{-1}[B]=\{x:\exists\,y\in B,\,(x,y)\in R\}$
(1A1Bc). Jelaskan bagaimana hasil ini merupakan perumuman bersama dari (c),
(d-i), dan (e) di atas, serta bagaimana hasil itu dapat dibuktikan dengan menggabungkannya.

",e071cf5284b48b6399621f06468b45e4e54e79ebcbf28b043000039196c338af,00099f240b87586553b3fa69ddff69dbdba7ca4264c35c7f59710ce8600cd2f2,false,no source importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XG,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XG,7,113Xg,113Xg,"\spheader 113Xg Let $X$ be a set and $\theta$ an outer measure
on $X$.   Suppose that $E\subseteq X$ is measured by the measure on
$X$ defined from $\theta$ by \Caratheodory's method.   Show that
$\theta(E\cap A)+\theta(E\cup A)=\theta E+\theta A$ for every
$A\subseteq X$.

","\spheader 113Xg Misalkan $X$ suatu himpunan dan $\theta$ suatu ukuran luar
pada $X$. Andaikan $E\subseteq X$ diukur oleh ukuran pada
$X$ yang didefinisikan dari $\theta$ dengan metode \Caratheodory. Tunjukkan bahwa
$\theta(E\cap A)+\theta(E\cup A)=\theta E+\theta A$ untuk setiap
$A\subseteq X$.

",4abc3ededdfe3b1b886112a9a96496dc4f2508c1504258ba2d7497015bfe198f,82f8c13b19ddb8fb39d8af6eb4bbfb63519832c6351e35640b013cd219d0238a,false,no source importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113XH,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113XH,8,113Xh,113Xh,"\spheader 113Xh Let $X$ be a set and $\theta:\Cal PX\to[0,\infty]$ a functional such that $\theta\emptyset=0$, $\theta A\le\theta B$ whenever $A\subseteq B\subseteq X$, and $\theta(A\cup B)\le\theta A+\theta B$ whenever $A$, $B\subseteq X$.   Set

\Centerline{$\Sigma=\{E:E\subseteq X,\,
\theta A=\theta(A\cap E)+\theta(A\setminus E)$ for every
$A\subseteq X\}$.}

\noindent Show that $\emptyset$, $X\setminus E$ and $E\cup F$ belong to
$\Sigma$ for all $E$,
$F\in\Sigma$, so that $E\setminus F$, $E\cap F\in\Sigma$ for all $E$,
$F\in\Sigma$.   Show that $\theta(E\cup F)=\theta E+\theta F$ whenever
$E$, $F\in\Sigma$ and $E\cap F=\emptyset$.

","\spheader 113Xh Misalkan $X$ suatu himpunan dan $\theta:\Cal PX\to[0,\infty]$ suatu fungsional sedemikian sehingga $\theta\emptyset=0$, $\theta A\le\theta B$ setiap kali $A\subseteq B\subseteq X$, dan $\theta(A\cup B)\le\theta A+\theta B$ setiap kali $A$, $B\subseteq X$. Tetapkan

\Centerline{$\Sigma=\{E:E\subseteq X,\,
\theta A=\theta(A\cap E)+\theta(A\setminus E)$ untuk setiap
$A\subseteq X\}$.}

\noindent Tunjukkan bahwa $\emptyset$, $X\setminus E$, dan $E\cup F$ termasuk dalam
$\Sigma$ untuk semua $E$,
$F\in\Sigma$, sehingga $E\setminus F$, $E\cap F\in\Sigma$ untuk semua $E$,
$F\in\Sigma$. Tunjukkan bahwa $\theta(E\cup F)=\theta E+\theta F$ setiap kali
$E$, $F\in\Sigma$ dan $E\cap F=\emptyset$.

",c7e895feb823fb2818261fa76db350f351c832bd4b9fc35fbdba722c9cf52207,7c670b432d7f20821ddbee2e473f3d3abbf5c5b3cd7d86df4d14b126935387e3,false,no source importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113YA,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113YA,9,113Y,113Ya,"\leader{113Y}{Further exercises (a)}
%\spheader 113Ya
Let $(X,\Sigma,\mu)$ be a measure space.   For $A\subseteq X$
set $\mu^*A=\inf\{\mu E:E\in\Sigma,\,A\subseteq E\}$.   Show that for
every $A\subseteq X$ the infimum is attained, that is, there is an
$E\in\Sigma$ such that $A\subseteq E$ and $\mu E=\mu^*A$.   Show that
$\mu^*$ is an outer measure on $X$.

","\leader{113Y}{Latihan lanjutan (a)}
%\spheader 113Ya
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur. Untuk $A\subseteq X$
tetapkan $\mu^*A=\inf\{\mu E:E\in\Sigma,\,A\subseteq E\}$. Tunjukkan bahwa
untuk setiap $A\subseteq X$ infimum itu dicapai, yakni, terdapat
$E\in\Sigma$ sedemikian sehingga $A\subseteq E$ dan $\mu E=\mu^*A$. Tunjukkan bahwa
$\mu^*$ adalah ukuran luar pada $X$.

",be82f4c3e0a74e364770a12c8079850a9544f78920e05cac41a06d9012a1091a,c0f4fa7f89b80ce6ccd10b184a40c76f7e2bf3209343c51659701085a9787531,false,no source importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
1.1.0,exercise,O007-FREMLIN-V1-S113-EXERCISE-113YB,O007-FREMLIN-V1-S113,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-S113-SEG-113YB,10,113Yb,113Yb,"\spheader 113Yb Let $(X,\Sigma,\mu)$ be a measure space and $D$
any subset of
$X$.   Show that $\Sigma_D=\{E\cap D:E\in\Sigma\}$ is a $\sigma$-algebra
of subsets of $D$.   Set $\mu_D=\mu^*\restr \Sigma_D$, the function with
domain $\Sigma_D$ such that $\mu_DB=\mu^*B$ for every $B\in\Sigma_D$,
where $\mu^*$ is defined as in (a) above;  show that
$(D,\Sigma_D,\mu_D)$ is a measure space.   ($\mu_D$ is the {\bf subspace
measure} on $D$.)

","\spheader 113Yb Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur dan $D$
sembarang subhimpunan dari
$X$. Tunjukkan bahwa $\Sigma_D=\{E\cap D:E\in\Sigma\}$ adalah aljabar-$\sigma$
atas subhimpunan-subhimpunan $D$. Tetapkan $\mu_D=\mu^*\restr \Sigma_D$, yakni fungsi dengan
domain $\Sigma_D$ sedemikian sehingga $\mu_DB=\mu^*B$ untuk setiap $B\in\Sigma_D$,
dengan $\mu^*$ didefinisikan seperti dalam (a) di atas; tunjukkan bahwa
$(D,\Sigma_D,\mu_D)$ adalah suatu ruang ukur. ($\mu_D$ adalah {\bf ukuran
subruang} pada $D$.)

",62b8044fcf125c61fd54b49f2a285c64f63a91e3603405528cf63e94d9a3aaf3,fae4a9257ecacfeb36fbc4d9271d4be90b27bf8d6e2d1969964e60a1bccae66c,false,no source importance mark,"{""basis"":""complete exercise prompt with each Hint macro separated into a first-class hint record"",""kind"":""source-derived-exercise-map"",""source_resource_ids"":[""O007-RESOURCE-MT113-SOURCE""]}"
