schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281-INTRO,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,1,281,281-intro,281-intro,unmarked-unit-introduction,false,exposition,281-intro,281-intro,10,16,10,16,193,614,189,623,c0213b2c380da92330dee230e13daa078297b5b2519c838bda24c46a4d8c0f93,99b65d9e5e7c76d472fc3909ef97ab68b0a0ca8194c457bbe42c05c730602f9c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281A,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,2,281A,281A,281A,explicit,false,exposition,281A,281A,17,161,17,159,614,6724,623,7067,a8ead98a6a8f15bbd80f7fc4c3a7dbb74e4f7b2d026b7ba3e703920c1657c6bb,95e3e9ec718a3b40aca5cb30c425de380bf94c81250d1e96ec5911d43a5f9be4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281B,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,3,281B,281B,281B,explicit,false,exposition,281B,281B,162,273,160,268,6724,10586,7067,11039,a9a9a09cbccb824563652d2a19ba5931f344a326f2e393cd29c5760e66776345,9f0d4512dcd336c28e15284be73d8a8ebfc18362e8d991aaf5dfe72cbb00e31b,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281C,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,4,281C,281C,281C,explicit,false,exposition,281C,281C,274,350,269,346,10586,13893,11039,14442,f005afa796fe7b61819dbb15741abda4dfc74a04f0ee7aa4f28542ab139de544,0694ff4fb8359159fb6541b7fb98f70700dde937c09b3a01246c911a56f24bf3,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281D,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,5,281D,281D,281D,explicit,false,exposition,281D,281D,351,376,347,370,13893,14850,14442,15406,cf7cfc7f513fec09e8788fb219a875d3fc29834a20712f5a60875a4075c74c60,330dfb49e0b1cfd5f9bc30e175d05d62884e7b82c49709bdc36f0e9c3da4e2e5,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281E,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,6,281E,281E,281E,explicit,false,exposition,281E,281E,377,437,371,428,14850,17425,15406,18027,4ab4937f4d50b7c354a60eee3bfcc2b214e19eeedc2462a20279902563721956,708ed17334671f4bbefc2df2cb7baa28f5c5b282cb63dd40cc041114ee0263a6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281F,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,7,281F,281F,281F,explicit,false,exposition,281F,281F,438,447,429,437,17425,17846,18027,18467,93e560b6f5b79e47e29a4cac68e7310b4d8dab32cac5305155a1e1f6109007aa,b8b4d982e4fa28187fbecc327fb48670e307328b38426549c406bde75ee1f012,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281G,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,8,281G,281G,281G,explicit,false,exposition,281G,281G,448,579,438,562,17846,21864,18467,22565,b6a69a64ef5180414300809f3166e2d94d1a24ef36f57c4951938bead6eca471,792c4688a2cd2f4b65e85f6fe520541c78ae3a454042282b1b6d8f722ba7d7f6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281H,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,9,281H,281H,281H,explicit,false,exposition,281H,281H,580,594,563,577,21864,22444,22565,23184,86f52beb23692b9393c35f71a74e3dc615e7681ce0563bd0eae1dd12a64da235,f9412dd6cae7e712a48098eee4c6c2c6d51670fcdbb631bd821dbfbcd903d995,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281I,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,10,281I,281I,281I,explicit,false,exposition,281I,281I,595,604,578,587,22444,22878,23184,23651,f182eb16ebb3979e0987df73923bbb48c0cba0953d34ee4e2f3d4090896106b9,e3d055eb06ef0bf225eff2ae0f526397953dc557ccd92f26f10df3501c6856b6,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281J,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,11,281J,281J,281J,explicit,false,exposition,281J,281J,605,627,588,608,22878,23734,23651,24536,92f928323ec4cb9c2dd087bab4146386d7954891eadf6ae17802c6ca67f9a6d8,404962e67031f69dd2dc8ea040371cb2d9d024574a5a4d2dbd8d6ab02eb7beda,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281K,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,12,281K,281K,281K,explicit,false,exposition,281K,281K,628,648,609,628,23734,24524,24536,25364,c406a6941cea9d57bb777c2c703092b8e7cacf0e2dc1ca8ae990a489bf31e6a1,2471ac25c984692f603e2e7b9513d5757a25ac1bc89ace34f554c02887326ccf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281L,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,13,281L,281L,281L,explicit,false,exposition,281L,281L,649,668,629,644,24524,25326,25364,26149,f12d943aebf1df3026806a490454f61ff45c8f443d361637fc9b4af68cc35a32,a43e65f332686346a75bd84fe652128c409502d59e08ba0fe20ee3287807e8ed,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281M,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,14,281M,281M,281M,explicit,false,exposition,281M,281M,669,683,645,657,25326,26038,26149,26906,6354ec34caa6313c93ccf22efc03172113b741018608c649692ee4f1b350f8b4,b471e32a7b78d008c46a5636bed9419b500cdd39d5407b4422a121bb4c4f9bbf,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S281-SEG-281N,O007-FREMLIN-V2-S281,O007-RIGHTS-FREMLIN-DSL,,15,281N,281N,281N,explicit,false,exposition,281N,281N,684,957,658,926,26038,35722,26906,36717,5f46d28426714f232bb190fea877dc7884ed7c6655d42ace32094bfdd899770b,59c0f4298f49455c9839ddcec78c7a81ec9329709affb92b82873f015fc2c5ae,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
