schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214-INTRO,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,1,214,214-intro,214-intro,unmarked-unit-introduction,false,exposition,214-intro,214-intro,10,39,10,39,159,1732,152,1841,ca3aff99888a468967863ce74be1dfb03af8bf8c81f2a4ead6a3f4e8064fff84,8574820a44b8ab6bbf171aebc05e07c27ee40ccb8d039192f5506cd77089d28d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214A,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,2,214A,214A,214A,explicit,false,exposition,214A,214A,40,76,40,78,1732,3012,1841,3263,30ad352cf87cf82538de48c61cd25d5f88e55a2d823e9a552b42bf0b0b40fa1e,85ce9d4499e19362b27d59c36eb92ac73844c361f5a2f6f54944d6903d1ff3c1,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214B,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,3,214B,214B,214B,explicit,false,exposition,214B,214B,77,82,79,84,3012,3225,3263,3503,5e4a891b4641d7484935eaee931ee000e2d98d996230f3ca3ebf85300ff57487,891844927c91eedb39ad4d6a41283f557a07ffeff72e21dbeb83651ffb23f7d0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214C,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,4,214C,214C,214C,explicit,false,exposition,214C,214C,83,161,85,166,3225,6057,3503,6745,93e02f2f0a06fb8148fdd31a1d34a1a9c220a774eb168daa18999d0adf88ec29,4b08daec3778ae8322b85fdb7bf26eaf77b46f98d5dc3ef1b3aedacfdf4316a2,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214D,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,5,214D,214D,214D,explicit,false,exposition,214D,214D,162,172,167,177,6057,6551,6745,7327,c9560df4d36c4c3511e4554f7b241435df4139fc8068d9909c125827a2098e02,b199d5918313fdc71601241925ca9d2757321097ccdddd0c0596710afbe24d0c,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214E,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,6,214E,214E,214E,explicit,false,exposition,214E,214E,173,309,178,325,6551,11987,7327,13679,feb63b4ed8b1e2fe764fe13a6b2d377a95f0206c4b6723f42158a69606e1021f,826988238122a1cd43812d93fa5ecd673198c3ee527d1ddaafa07abb0fe9990d,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214F,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,7,214F,214F,214F,explicit,false,exposition,214F,214F,310,357,326,374,11987,13958,13679,15878,182ec64b31ed4f89bdf5e9f98166d05f004b3653f946f8d3b94efaa2e06abd16,e4095d4e02e92f0618439afd3c7ab18ca1ae1de46156ae1014fdec9dc0d12d0a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214G,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,8,214G,214G,214G,explicit,false,exposition,214G,214G,358,368,375,386,13958,14501,15878,16509,ee4a43a5df494f299e698cabb87cf398dc412ba56c552c59b9dfe7e5f8c17799,0b453f0955b791344c4bb66c35246daef7c7edbafa074da70560c82ffb7f6a63,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214H,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,9,214H,214H,214H,explicit,false,exposition,214H,214H,369,465,387,481,14501,17513,16509,19703,c0be5a01dc2f687637186740f1105a85b9209ea16f0dd1000e8db960c96bd3a2,71462514835ec9138824d862434c9579a703dcf0d07fbb00acd7ab606f966c7a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S214-SEG-214I,O007-FREMLIN-V2-S214,O007-RIGHTS-FREMLIN-DSL,,10,214I,214I,214I,explicit,false,exposition,214I,214I,466,633,482,650,17513,23957,19703,26708,a4ce33909c54f3722419893fbb5b1d29168ef691c3f38db6987c93dea8c100c6,953b4906b267d7935a1de5fd1129ebd54605982765d830d0141424e8f61750ab,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
