schema_version,record_type,id,unit_id,segment_id,relation_type,object_id,order,source_anchor,target_reference,resolution_status,source_locator,provenance
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0001,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214A,1,214-intro,214A,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:24,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0002,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214C,2,214-intro,214C,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:24,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0003,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214E,3,214-intro,214E,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:26,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0004,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214G,4,214-intro,214G,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:26,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0005,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-XREF-131E,5,214-intro,131E,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt214.tex:27,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0006,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-XREF-131H,6,214-intro,131H,resolved-in-corpus,authority/fremlin/source/mt2.2016/mt214.tex:27,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0007,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214D,7,214-intro,214D,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:29,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0008,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214I,8,214-intro,214I,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:34,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0009,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214K,9,214-intro,214K,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:35,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
1.1.0,xref,O007-FREMLIN-V2-S214-XREF-0010,O007-FREMLIN-V2-S214,O007-FREMLIN-V2-S214-SEG-214-INTRO,source-reference,O007-FREMLIN-V2-S214-SEG-214L,10,214-intro,214L,resolved-in-unit,authority/fremlin/source/mt2.2016/mt214.tex:36,"{""basis"":""active printed source reference retained as a typed edge"",""kind"":""source-cross-reference""}"
