schema_version,record_type,id,unit_id,rights_id,segment_id,order,source_anchor,semantic_anchor,source_text,target_text,source_raw_tex_sha256,target_raw_tex_sha256,importance,importance_basis,provenance
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XA,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XA,1,234X,234Xa,"\leader{234X}{Basic exercises (a)}
%\spheader 234Xa
\dvAformerly{1{}32Xk, 2{}14Xp}
Let $(X,\Sigma,\mu)$ and $(Y,\Tau,\nu)$ be measure spaces, and
$\phi:X\to Y$ an \imp\ function.   Let $A\subseteq X$ be a set of full
outer measure in $X$.   Show that
$\phi[A]$ has full outer measure in $Y$, and
that $\phi\restr A$ is \imp\ for the subspace measures on $A$ and
$\phi[A]$.
%234B

","\leader{234X}{Latihan dasar (a)}
%\spheader 234Xa
\dvAformerly{1{}32Xk, 2{}14Xp}
Misalkan $(X,\Sigma,\mu)$ dan $(Y,\Tau,\nu)$ ruang-ruang ukur, dan
$\phi:X\to Y$ suatu fungsi \imp. Misalkan $A\subseteq X$ suatu himpunan
dengan ukuran luar penuh dalam $X$. Tunjukkan bahwa $\phi[A]$ mempunyai
ukuran luar penuh dalam $Y$, dan bahwa $\phi\restr A$ bersifat \imp\ 
untuk ukuran-ukuran subruang pada $A$ dan $\phi[A]$.
%234B

",4963174ab31dcbca7b15e92e69b18769db3d21d46be990675035917864cada05,993503eab9f586e15e15b398d07798b32593fafb03d5da57761aa546f2bb8388,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XB,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XB,2,234Xb,234Xb,"\spheader 234Xb\dvAformerly{1{}12Xg}
Let $(X,\Sigma,\mu)$ be a measure space, $Y$ a set and
$\phi:X\to Y$ a function.   Show that if $\mu$ is point-supported, so is
the image measure $\mu\phi^{-1}$.
%234D

","\spheader 234Xb\dvAformerly{1{}12Xg}
Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, $Y$ suatu himpunan, dan
$\phi:X\to Y$ suatu fungsi. Tunjukkan bahwa jika $\mu$ bertumpu pada
titik, maka demikian pula ukuran citra $\mu\phi^{-1}$.
%234D

",e31754a6f1375b15f4256ff2944088d8036c80a2a7345f81fb79d32eba3451c4,80f185f28e9f7caecc8deb538abc3067cce95fdc95eca0abcfb9f1c01540639d,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XC,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XC,3,234Xc,234Xc,"\spheader 234Xc\dvAnew{2008}
Give an example of a probability space $(X,\Sigma,\mu)$, a
set $Y$, and a function $\phi:X\to Y$ such that the completion of the image
measure $\mu\phi^{-1}$ is not the image of the completion of $\mu$.
\Hint{$\#(X)=3$.}
%234E

","\spheader 234Xc\dvAnew{2008}
Berikan suatu contoh ruang peluang $(X,\Sigma,\mu)$, suatu himpunan
$Y$, dan suatu fungsi $\phi:X\to Y$ sedemikian sehingga pelengkapan
ukuran citra $\mu\phi^{-1}$ bukan citra dari pelengkapan $\mu$.
\Hint{$\#(X)=3$.}
%234E

",0fd99098e5278fa85ffe6bf0e197b1a4332d90c9efdd5325ea366a528930c095,6f4afaa2141cd3839190af0f6e6fc61950ec7a06758532eee9afb8e90a00a807,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XD,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XD,4,234Xd,234Xd,"\spheader 234Xd\dvAnew{2008}
 Let $X$, $Y$ be sets, $\phi:X\to Y$ a function
and $\familyiI{\mu_i}$ a family of
measures on $X$ with sum $\mu$.   Writing $\mu_i\phi^{-1}$,
$\mu\phi^{-1}$ for the image measures on $Y$, show that
$\mu\phi^{-1}=\sum_{i\in I}\mu_i\phi^{-1}$.
%234G

","\spheader 234Xd\dvAnew{2008}
 Misalkan $X$, $Y$ himpunan-himpunan, $\phi:X\to Y$ suatu fungsi, dan
$\familyiI{\mu_i}$ suatu keluarga ukuran pada $X$ dengan jumlah $\mu$.
Dengan menuliskan $\mu_i\phi^{-1}$, $\mu\phi^{-1}$ untuk ukuran-ukuran
citra pada $Y$, tunjukkan bahwa
$\mu\phi^{-1}=\sum_{i\in I}\mu_i\phi^{-1}$.
%234G

",5136aaf48ac822934a283edfda829dd75a56fa158f3635d18f0e92d6332b80b2,2318833287357ef522f8e4ffc0efb7f0566f446070c6141affb79823bb7f68a9,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XE,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XE,5,234Xe,234Xe,"\spheader 234Xe\dvAnew{2008}
Let $X$ be a set.
(i) Show that if $\familyiI{\mu_i}$ is a countable family of
$\sigma$-finite measures on $X$, and $\mu=\sum_{i\in I}\mu_i$ is
semi-finite, then $\mu$ is $\sigma$-finite.
(ii) Show that if $\familyiI{\mu_i}$ is a family of purely atomic measures
on $X$, and $\mu=\sum_{i\in I}\mu_i$ is semi-finite, then $\mu$ is purely
atomic.
(iii) Show that if $\familyiI{\mu_i}$ is any family of point-supported
measures on $X$, then $\sum_{i\in I}\mu_i$ is point-supported.
%234G

","\spheader 234Xe\dvAnew{2008}
Misalkan $X$ suatu himpunan.
(i) Tunjukkan bahwa jika $\familyiI{\mu_i}$ suatu keluarga terhitung dari
ukuran-ukuran $\sigma$-hingga pada $X$, dan
$\mu=\sum_{i\in I}\mu_i$ semihingga, maka $\mu$ $\sigma$-hingga.
(ii) Tunjukkan bahwa jika $\familyiI{\mu_i}$ suatu keluarga ukuran
atomik murni pada $X$, dan $\mu=\sum_{i\in I}\mu_i$ semihingga, maka
$\mu$ atomik murni.
(iii) Tunjukkan bahwa jika $\familyiI{\mu_i}$ sembarang keluarga ukuran
yang bertumpu pada titik pada $X$, maka $\sum_{i\in I}\mu_i$ bertumpu
pada titik.
%234G

",95e22ed19859d6e5062ea662afb00bf550550421658bb87020c4937625dfc1e9,32e42f09f9d6a4b1b825fa8d24904605f12ddac8fe2981eca1244f07e9b0dd15,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XF,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XF,6,234Xf,234Xf,"\sqheader 234Xf\dvAnew{2008;  see 1{}12Xe}
Let $X$ be a set, and write $\Mu$ for the set of all measures on $X$.   For
$\mu\in\Mu$ and $\alpha\in\coint{0,\infty}$, define $\alpha\mu$ by saying
that if $\alpha>0$ then
$(\alpha\mu)(E)=\alpha\mu E$ for $E\in\dom\mu$, while if $\alpha=0$ then
$(\alpha\mu)(E)=0$ for every $E\subseteq X$.   (i) Show that
$\alpha\mu\in\Mu$ for all $\alpha\in\coint{0,\infty}$ and $\mu\in\Mu$.
(ii) Show that $(\alpha+\beta)\mu=\alpha\mu+\beta\mu$,
$\alpha(\beta\mu)=(\alpha\beta)\mu$, $\alpha(\mu+\nu)=\alpha\mu+\alpha\nu$
for all $\alpha$, $\beta\in\coint{0,\infty}$ and $\mu$, $\nu\in\Mu$.
%234G

","\sqheader 234Xf\dvAnew{2008; lihat 1{}12Xe}
Misalkan $X$ suatu himpunan, dan tuliskan $\Mu$ untuk himpunan semua
ukuran pada $X$. Untuk $\mu\in\Mu$ dan
$\alpha\in\coint{0,\infty}$, definisikan $\alpha\mu$ dengan mengatakan
bahwa jika $\alpha>0$, maka
$(\alpha\mu)(E)=\alpha\mu E$ untuk $E\in\dom\mu$, sedangkan jika
$\alpha=0$, maka $(\alpha\mu)(E)=0$ untuk setiap $E\subseteq X$.
(i) Tunjukkan bahwa $\alpha\mu\in\Mu$ untuk semua
$\alpha\in\coint{0,\infty}$ dan $\mu\in\Mu$.
(ii) Tunjukkan bahwa $(\alpha+\beta)\mu=\alpha\mu+\beta\mu$,
$\alpha(\beta\mu)=(\alpha\beta)\mu$,
$\alpha(\mu+\nu)=\alpha\mu+\alpha\nu$ untuk semua $\alpha$,
$\beta\in\coint{0,\infty}$ dan $\mu$, $\nu\in\Mu$.
%234G

",4cc40d62138b50f078260f6da02bfff5db7539944c018afa515bcc5c2feb12de,99ad382a532c201753187b5ae1be32f024bcac004d9460150703b960cda8c749,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XG,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XG,7,234Xg,234Xg,"\spheader 234Xg\dvAformerly{2{}12Xj}
 Let $X$ be a set, and $\familyiI{\mu_i}$ a family of
complete measures on $X$ with sum $\mu$.
Show that a $[-\infty,\infty]$-valued
function $f$ defined on a subset of $X$ is $\mu$-integrable iff it is
$\mu_i$-integrable for every $i\in I$ and $\sum_{i\in I}\int|f|d\mu_i$ is
finite.
%234H

","\spheader 234Xg\dvAformerly{2{}12Xj}
 Misalkan $X$ suatu himpunan, dan $\familyiI{\mu_i}$ suatu keluarga
ukuran lengkap pada $X$ dengan jumlah $\mu$.
Tunjukkan bahwa suatu fungsi bernilai $[-\infty,\infty]$ yang dinotasikan
dengan $f$ dan didefinisikan pada suatu subhimpunan dari $X$ terintegralkan terhadap $\mu$
jika dan hanya jika fungsi tersebut terintegralkan terhadap $\mu_i$ untuk
setiap $i\in I$ dan $\sum_{i\in I}\int|f|d\mu_i$ berhingga.
%234H

",e24644eaaa564931662fc5b1a4416986028da282a2c78eb0d17c1374ae9123b6,f6b0853fef6a6f0715aaf8ca07155cbc5d05a6209d017180a061f9b51d73b40a,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XH,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XH,8,234Xh,234Xh,"\spheader 234Xh\dvAformerly{2{}34Xa}
Let $\mu$ be Lebesgue measure on $[0,1]$, and set $f(x)=\bover1x$ for
$x>0$. Let $\nu$ be the associated indefinite-integral measure.   Show
that the
domain of $\nu$ is equal to the domain of $\mu$.   Show that for every
$\delta\in\ocint{0,\bover12}$ there is a measurable set $E$ such that
$\mu E=\delta$ but $\nu E=\bover1{\delta}$.
%234K

","\spheader 234Xh\dvAformerly{2{}34Xa}
Misalkan $\mu$ ukuran Lebesgue pada $[0,1]$, dan tetapkan
$f(x)=\bover1x$ untuk $x>0$. Misalkan $\nu$ ukuran integral tak tentu
yang bersesuaian. Tunjukkan bahwa domain $\nu$ sama dengan domain $\mu$.
Tunjukkan bahwa untuk setiap $\delta\in\ocint{0,\bover12}$ terdapat
suatu himpunan terukur $E$ sedemikian sehingga
$\mu E=\delta$, tetapi $\nu E=\bover1{\delta}$.
%234K

",34f5a1b4ec51ec0602228e4d9a31f8d213b52bdc6fbc2366d2974581783b38ae,0d6f99bd83ed59272430645017e34d4ecb019672dd3d1a1f0b738b4e41f277eb,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XI,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XI,9,234Xi,234Xi,"\spheader 234Xi\dvAnew{2008}
 Let $(X,\Sigma,\mu)$ be a measure space.   (i) Show that if
$\nu_1$ and $\nu_2$ are indefinite-integral measures over $\mu$, so is
$\nu_1+\nu_2$.   (ii) Show that if $\familyiI{\nu_i}$ is a countable family
of indefinite-integral measures over $\mu$, and $\nu=\sum_{i\in I}\nu_i$ is
semi-finite, then $\nu$ is an indefinite-integral measure over $\mu$.
%234L

","\spheader 234Xi\dvAnew{2008}
 Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur. (i) Tunjukkan bahwa jika
$\nu_1$ dan $\nu_2$ adalah ukuran integral tak tentu terhadap $\mu$,
maka demikian pula $\nu_1+\nu_2$. (ii) Tunjukkan bahwa jika
$\familyiI{\nu_i}$ suatu keluarga terhitung dari ukuran-ukuran integral
tak tentu terhadap $\mu$, dan $\nu=\sum_{i\in I}\nu_i$ semihingga, maka
$\nu$ adalah ukuran integral tak tentu terhadap $\mu$.
%234L

",53f5dbc1f6832a79bd1d27b0790a850c1df6c31080dc89779bc48a3bc061284c,0cdffef1c61c355ba2bf08edc0c24c56fdc689a368a471bf2a6a838006d93026,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
1.1.0,exercise,O007-FREMLIN-V2-S234-EXERCISE-234XJ,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V2-S234-SEG-234XJ,10,234Xj,234Xj,"\spheader 234Xj\dvAformerly{2{}34Xb}
 Let $(X,\Sigma,\mu)$ be a measure space, and $\nu$ an
indefinite-integral measure over $\mu$.   Show that if $\mu$ is purely
atomic, so is $\nu$.
%234N

","\spheader 234Xj\dvAformerly{2{}34Xb}
 Misalkan $(X,\Sigma,\mu)$ suatu ruang ukur, dan $\nu$ suatu ukuran
integral tak tentu terhadap $\mu$. Tunjukkan bahwa jika $\mu$ atomik
murni, maka demikian pula $\nu$.
%234N

",6a53ec07ce28b6282dffe8bd39f57651822c62a0913f48fff866b094ed2f286c,fda5cb0909dbffac94d8d101e84615fccfe6b5f2dd077e70f5690e1101a45bb0,true,source basic-exercise block,"{""basis"":""complete ordered exercise source range"",""kind"":""source-derived-exercise-map""}"
