schema_version,record_type,id,unit_id,rights_id,parent_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,segment_kind,source_label,target_label,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234-INTRO,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,1,234,234-intro,234-intro,unmarked-unit-introduction,false,exposition,234-intro,234-intro,10,22,10,22,173,817,166,843,6f720d01a963992e14d84352fd7a184a69fb57175f3a85405202715644a608b5,100b502d6f505f770b8387afc7f624479dbd878c3b66fa1e8040b8ce857cd2d4,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234A,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,2,234A,234A,234A,explicit,false,exposition,234A,234A,23,30,23,30,817,1164,843,1220,76cec631c80552f07b7e4d40e934ed78fa5ec9021466aa3844973ecffdd474a2,953cddb420fd9f73a99e0f1a306852612829c14b42d17e52901540e2f6727820,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234B,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,3,234B,234B,234B,explicit,false,exposition,234B,234B,31,159,31,165,1164,5464,1220,5922,e6cd5b24cb6e0dc124bec53a332f1840c28a66ad9fc161687e662333242aabaa,4c896dc6bf19fee392bc4f82775b75e33f51c6605bc8855a3e50de26bcdb525f,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234C,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,4,234C,234C,234C,explicit,false,exposition,234C,234C,160,213,166,219,5464,6981,5922,7550,f0758c1459187e007e95c3939ac36a857426f5851c661b3370ad4690c4147324,5de2238af4e3850669cd0158251709e5524195833efdd465c1f849d443461af8,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234D,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,5,234D,234D,234D,explicit,false,exposition,234D,234D,214,228,220,235,6981,7588,7550,8207,d1371a1e5303b68bad29fc61577dcf94a3f69048cd8403261dc9bd02d1344659,79467e235b4c78999246785e7cf82a00b1ffd4aca9a3bea85950591a1bb419c0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234E,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,6,234E,234E,234E,explicit,false,exposition,234E,234E,229,262,236,270,7588,8775,8207,9468,f927c7fd30a1f652d0447ff6c7b4b1083ecd13f48efd14aee5d7f93904794b02,f511533cf3384a1676417e6186caa926939bbe05abfde30a6267cf31928e371a,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234F,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,7,*234F,*234F,*234F,explicit,false,exposition,*234F,*234F,263,309,271,319,8775,10653,9468,11530,55c88d65313c84d58f3c321004216aa4a00ba45b1b8e648490734a927e438e9e,301cf247a01bdd49e9c9d31b35355fd97b6a42c7d08b0f024e187f97f9b77365,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234G,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,8,234G,234G,234G,explicit,false,exposition,234G,234G,310,345,320,357,10653,11988,11530,12950,b3cce8a5a43f880e0da8fc069ba24dd445977d14e2b727998209134e62e81fef,5d7da69bd686789637805602639ecbcbfe315289af7507cc8bbe66fea38824c0,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234H,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,9,234H,234H,234H,explicit,false,exposition,234H,234H,346,438,358,454,11988,15229,12950,16595,ef2b64eb5b000a65b974c063ec90e7b932cc7a0e23b3e4b4fa07ebf5f12b5173,589501b9538edd825af6288f9e28aa12e31870202653fef5e4f91eea0b67735e,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
1.1.0,segment,O007-FREMLIN-V2-S234-SEG-234I,O007-FREMLIN-V2-S234,O007-RIGHTS-FREMLIN-DSL,,10,234I,234I,234I,explicit,false,exposition,234I,234I,439,513,455,530,15229,18350,16595,20014,95bb1d31407046846d093428a592667860049203863fa4c788ff750eb3319c86,17799bb96c1942e56da5b2ab5448dfc3906b291f856e4c548df3a326de1fb5ff,"{""basis"":""exact bounded source and target character ranges"",""kind"":""source-target-segment-map""}"
