path	bytes	sha256
00_READ_FIRST_FONDASI_TEORI_UKURAN_JILID_1.pdf	807217	340af91eb1a31cbfaba20f578209b6e3dd0eacd7ea05f6e23183be9e9fee486f
00_control/CANONICAL_USER_INSTRUCTIONS_20260821.md	10476	cf913e8cb4d487f4c6958c079b372ccbb2fb5929dd483068441e80cefd6794f2
00_control/CP0001_MT111_ADMISSION.md	3330	589b5f0d382ad6da579890f37fc71e4ec97847144d9282d906160608382bb24d
00_control/CP0002_MT112_ADMISSION.md	4064	31b1558bc5d8a261c353af04fdada5904bfac0df2f2ca8ccc8c47fbaffd4662f
00_control/CP0003_MT113_ADMISSION.md	4442	640b3b74ad93917c56ca045ea9625720b5c87366c23df56ee87c8f24bf093ff2
00_control/CP0004_MT114_ADMISSION.md	4669	9a4085e79bbe04b369fd9b1485b9aa687b24cbbfd04229df456dd626cb003bb7
00_control/CP0005_MT115_ADMISSION.md	4726	6ecaf7bb49b8230b1956cdd0410bd24478f0cb28a0d3c89630caa076763f7259
00_control/CP0006_MT121_ADMISSION.md	5752	8408bfac3320c89dfce17a1e2446ed2d4bcf54c9b1d808d34b32b82f4e40289f
00_control/CP0007_MT122_ADMISSION.md	5258	252f0c97f97f82e5dbb21c9449a15c263497a880053b599030e4fe7859877cf1
00_control/CP0008_MT123_ADMISSION.md	5660	3f67cc8c6ac9383b1eab3d207171ea87e7ab19fbd45fbd7ea279029695c21ccc
00_control/CP0009_MT131_ADMISSION.md	8798	66809340577f295977c839b4dcd7fb1cd361a05ded1be22f7373a1488b37be53
00_control/CP0010_MT132_ADMISSION.md	5934	46d4a67c1d2b762948d5682c2b532df222fdb16f55d03971726cffaf0c2f480e
00_control/CP0011_MT136_ADMISSION.md	5854	9804715548e8371e492d6e3251c1524321959fd05ac4f3590d30c2cdb4949283
00_control/CP0012_VOLUME1_ADMISSION.md	5959	6c36d58e10de8ccdca0f5e7954d34e67be7a294895adae3dd2afc2f5c3763eab
00_control/CURRENT_CURSOR.md	11461	4ded4b232f3cbb5d04a3572d706ac445d23ac03cd83e17d123e826dac319518c
00_control/CURRENT_GOAL_AND_WORKFLOW.md	4296	d50c22c39baacba344f0722c4faf5116c12f7f1b44a9253d750c3c2a18ee8be8
00_control/CURRENT_STATE.md	35336	b3dcccb3a33e53837017c19d01e2ef2ce5e5c29ad48ca519de0fbb48e83f996d
00_control/DECISION_LOG.md	23440	817377854a3da93c31324f976b4642d472b0604a44205a903d3844787f6ca2a5
